vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
10118;13742;K-;40;7;04a;S-01;62
10118;13745;K-;39;6;04a;S-01;62
10118;13752;-1;70;7;04a;S-01;972
10118;13838;-1;70;7;04a;S-01;973
10118;13853;BM-;60;7;04a;S-01;17
10118;13929;K-;39;6;04a;S-01;60
10118;14117;K-;46;13;04a;S-01;6138
10118;14211;K-;60;7;04a;S-01;10
10118;14318;K-;70;17;04a;S-01;16
10118;14350;K-;41;0;04a;K-04;7018
10118;14440;UN-;60;7;04a;S-01;7
10118;14447;BM-;59;6;04a;S-01;17
10118;14504;EU-;39;6;04a;S-01;62
10118;14605;BN-;69;6;04a;S-01;983
10118;14606;-20;63;10;04a;S-01;7
10118;14617;BA-;67;14;04a;S-01;9
10118;14848;K-;51;18;04a;S-01;62
10118;14856;GM-;43;10;04a;S-01;62
10118;14857;K-;60;7;04a;S-01;16
10118;14928;WT-;69;6;04a;S-01;972
10118;15011;K-;48;15;04a;S-01;39
10118;15042;SU-;45;12;04a;S-01;62
10118;15218;K-;56;23;04a;S-01;6138
10118;15228;K-;47;14;04a;S-01;62
10118;15421;K-;43;10;04a;S-01;62
10118;15423;NE-;77;14;04a;S-01;982
10118;15502;K-;44;11;04a;S-01;6138
10118;15506;K-;39;6;04a;S-01;31
10118;15536;K-;45;12;04a;S-01;6139
10118;15620;SU-;68;15;04a;S-01;16
10118;15735;BN-;59;6;04a;S-01;10
10118;15808;K-;43;10;04a;S-01;62
10118;15954;BB-;41;8;04a;S-01;62
10118;20008;K-;45;12;04a;S-01;36
10118;20022;NE-;63;10;04a;S-01;7
10118;20141;K-;43;10;04a;S-01;62
10118;20155;K-;40;7;04a;S-01;39
10118;20200;K-;39;6;04a;S-01;62
10118;20256;BN-;65;12;04a;S-01;7
10118;20331;K-;39;6;04a;S-01;62
10118;20518;M-;42;9;04a;S-01;62
10118;20549;K-;42;9;04a;S-01;6138
10118;20642;K-;59;6;04a;S-01;9
10118;20653;BOR-;101;37;04a;S-01;972
10118;20705;KR-;39;6;04a;S-01;62
10118;20721;GL-;51;18;04a;S-01;62
10118;20844;NE-;67;14;04a;K-04;7018
10118;20851;LEV-;69;6;04a;S-01;982
10118;20851;LEV-;69;6;04a;S-01;983
10118;21055;ME-;69;6;04a;S-01;972
10118;21157;B-;64;11;04a;S-01;17
10118;21438;SU-;62;9;04a;S-01;11
10118;21450;MZ-;59;6;04a;S-01;7
10118;21736;N-;68;15;04a;S-01;7
10118;21828;BM-;42;9;04a;S-01;6138
10118;22615;K-;59;6;04a;S-01;7
10118;23134;GL-;71;8;04a;S-01;982
10118;23244;HSK-;41;8;04a;S-01;62
10118;23444;K-;41;8;04a;S-01;62
10118;23446;VIE-;63;10;04a;S-01;7
10118;23526;;46;13;04a;S-01;36
10118;23705;K-;43;10;04a;S-01;6139
10118;23729;COC-;59;6;04a;S-01;9
10118;23828;K-;49;16;04a;S-01;63
10118;24017;VX-;69;36;04a;S-01;62
10118;24023;VIE-;59;6;04a;S-01;9
10118;24352;M-;70;7;04a;S-01;982
10118;24454;KR-;80;17;04a;S-01;972
10118;24529;NE-;74;11;04a;S-01;971
10118;24537;HE-;71;8;04a;S-01;982
10118;24730;K-;39;6;04a;S-01;62
10118;24841;BM-;72;9;04a;S-01;972
10118;24934;D-;45;12;04a;S-01;62
10118;25201;K-;65;12;04a;S-01;16
10118;25449;-28;71;8;04a;S-01;972
10118;25535;-28;71;8;04a;S-01;973
10118;25632;-1;61;8;04a;S-01;9
10118;25708;GL-;42;9;04a;S-01;39
10118;25800;NK-;61;8;04a;S-01;11
10118;25917;BM-;60;7;04a;S-01;17
10118;30208;SU-;75;22;04a;S-01;17
10118;30217;K-;41;8;04a;S-01;62
10118;30220;K-;48;15;04a;S-01;62
10118;30457;BN-;59;6;04a;S-01;10
10118;30619;;41;8;04a;S-01;60
10118;30636;K-;44;11;04a;S-01;63
10118;30703;K-;45;12;04a;S-01;31
10118;30736;K-;42;9;04a;S-01;62
10118;30805;D-;59;6;04a;S-01;7
10118;30905;VX-;73;20;04a;S-01;7
10118;31213;D-;62;9;04a;S-01;9
10118;31611;PB-;40;7;04a;S-01;39
10118;31937;GL-;60;7;04a;S-01;7
10118;32045;K-;67;14;04a;S-01;17
10118;32045;ERK-;71;8;04a;S-01;972
10118;32049;K-;51;18;04a;S-01;62
10118;32058;GE-;51;18;04a;S-01;60
10118;32109;K-;60;7;04a;S-01;9
10118;32457;SU-;43;10;04a;S-01;60
10118;32518;GL-;70;7;04a;S-01;971
10118;32546;BM-;39;6;04a;S-01;39
10118;32602;NE-;80;17;04a;S-01;981
10118;32748;LEV-;41;8;04a;S-01;31
10118;32753;K-;60;7;04a;S-01;16
10118;32918;DN-;69;6;04a;S-01;971
10118;32951;ME-;73;10;04a;S-01;983
10118;32956;NE-;41;8;04a;S-01;62
10118;33054;BN-;79;16;04a;S-01;972
10118;33156;K-;62;9;04a;S-01;9
10118;33318;DO-;41;8;04a;S-01;39
10118;33419;K-;73;20;04a;S-01;9
10118;33656;BM-;40;7;04a;S-01;62
10118;33833;K-;60;7;04a;K-04;7018
10118;33923;BM-;62;9;04a;S-01;17
10118;34012;K-;40;7;04a;S-01;60
10118;34103;MS-;77;14;04a;S-01;971
10118;34228;K-;48;15;04a;S-01;62
10118;34613;K-;40;7;04a;S-01;62
10118;34630;W-;63;10;04a;S-01;10
10118;34830;BM-;42;9;04a;S-01;60
10118;34906;SU-;41;8;04a;S-01;63
10118;35043;D-;61;8;04a;S-01;7
10118;35116;K-;54;21;04a;S-01;36
10118;35135;W-;40;7;04a;S-01;62
10118;35325;K-;54;21;04a;S-01;62
10118;35337;K-;39;6;04a;S-01;62
10118;35402;HD-;70;7;04a;S-01;972
10118;35512;AC-;41;8;04a;S-01;62
10118;35513;E-;59;6;04a;S-01;16
10118;35631;K-;66;13;04a;S-01;7
10118;35632;-1;66;13;04a;S-01;7
10118;35718;K-;40;7;04a;S-01;62
10118;35821;HSK-;42;9;04a;S-01;63
10118;35831;BS-;89;26;04a;S-01;971
10118;35941;K-;47;14;04a;S-01;39
10118;35943;BM-;49;16;04a;S-01;39
10118;40058;RE-;69;6;04a;S-01;971
10118;40257;GL-;42;9;04a;S-01;62
10118;40435;K-;47;14;04a;S-01;62
10118;40612;JÜL-;62;9;04a;S-01;16
10118;40647;D-;48;15;04a;S-01;62
10118;40727;MG-;77;14;04a;S-01;971
10118;40739;K-;51;18;04a;S-01;60
10118;40839;LEV-;47;14;04a;S-01;60
10118;41158;OB-;48;15;04a;S-01;62
10118;41202;K-;44;11;04a;S-01;62
10118;41600;K-;42;9;04a;S-01;60
10118;41639;B-;61;8;04a;S-01;16
10118;41805;B-;59;6;04a;S-01;7
10118;41936;GM-;45;12;04a;S-01;62
10118;42001;BM-;40;7;04a;S-01;60
10118;42343;AC-;67;14;04a;S-01;16
10118;42402;K-;42;9;04a;S-01;6139
10118;42434;F-;64;11;04a;S-01;11
10118;42436;GL-;45;12;04a;S-01;62
10118;42438;BM-;42;9;04a;S-01;62
10118;42542;K-;44;11;04a;S-01;32
10118;42624;K-;48;15;04a;S-01;62
10118;42817;D-;46;13;04a;S-01;62
10118;42818;K-;55;22;04a;S-01;62
10118;43055;K-;70;7;04a;S-01;972
10118;43056;GL-;46;13;04a;S-01;60
10118;43102;OE-;61;8;04a;S-01;9
10118;43409;K-;47;14;04a;S-01;6139
10118;43510;AC-;60;7;04a;S-01;9
10118;43914;LEV-;61;8;04a;K-04;7018
10118;43917;K-;55;22;04a;S-01;6138
10118;44002;K-;44;11;04a;S-01;39
10118;44102;K-;40;7;04a;S-01;62
10118;44104;EU-;43;10;04a;S-01;62
10118;44142;K-;39;6;04a;S-01;60
10118;44500;K-;69;6;04a;S-01;972
10118;44502;GL-;63;10;04a;S-01;11
10118;44539;K-;44;11;04a;S-01;6138
10118;44635;ES-;64;11;04a;S-01;7
10118;44639;K-;65;12;04a;K-04;7018
10118;44719;K-;45;12;04a;S-01;6139
10118;44829;AC-;47;14;04a;S-01;62
10118;45016;K-;41;8;04a;S-01;62
10118;45350;UN-;69;6;04a;S-01;972
10118;45546;BM-;46;13;04a;S-01;62
10118;45705;K-;67;14;04a;S-01;9
10118;45847;GL-;39;6;04a;S-01;60
10118;45925;SI-;41;8;04a;S-01;62
10118;50251;MG-;63;10;04a;S-01;10
10118;50356;GL-;59;6;04a;S-01;10
10118;50413;K-;74;21;04a;K-04;7018
10118;50456;K-;41;8;04a;S-01;62
10118;50937;D-;60;7;04a;S-01;7
10118;50943;DO-;79;16;04a;S-01;972
10118;50943;DO-;80;17;04a;S-01;971
10118;51045;KLE-;41;8;04a;S-01;62
10118;51057;K-;52;19;04a;S-01;62
10118;51131;HA-;60;7;04a;S-01;11
10118;51255;K-;59;26;04a;S-01;39
10118;51432;MR-;59;6;04a;S-01;10
10118;51511;MB-;59;6;04a;S-01;9
10118;51654;K-;66;13;04a;S-01;16
10118;51708;WES-;64;11;04a;S-01;11
10118;51732;K-;37;0;04a;K-04;7021
10118;51747;K-;46;13;04a;S-01;62
10118;51859;AH-;64;11;04a;S-01;9
10118;51941;K-;41;8;04a;S-01;62
10118;52200;ME-;41;8;04a;S-01;60
10118;52353;K-;71;18;04a;S-01;17
10118;52444;K-;46;13;04a;S-01;60
10118;52814;SG-;70;7;04a;S-01;982
10118;52837;M-;61;8;04a;S-01;7
10118;52847;HH-;50;17;04a;S-01;62
10118;52900;BB-;74;11;04a;S-01;982
10118;52943;K-;64;11;04a;S-01;9
10118;53405;BN-;59;6;04a;S-01;26
10118;53930;ME-;87;34;04a;S-01;9
10118;54210;ME-;45;12;04a;S-01;60
10118;54337;E-;77;14;04a;S-01;972
10118;54438;MK-;81;18;04a;S-01;972
10118;54524;MK-;81;18;04a;S-01;973
10118;54622;WW-;60;7;04a;K-04;7018
10118;54704;SI-;43;10;04a;S-01;62
10118;54717;MR-;42;9;04a;S-01;62
10118;54848;DN-;42;9;04a;S-01;32
10118;54934;AK-;70;17;04a;S-01;9
10118;55216;PB-;72;9;04a;S-01;972
10118;55614;NOR-;59;6;04a;S-01;11
10118;55617;BM-;49;16;04a;S-01;62
10118;55655;SU-;64;11;04a;S-01;17
10118;55833;K-;40;7;04a;S-01;6138
10118;60024;DI-;112;8;04a;S-01;99
10118;60143;SU-;52;19;04a;S-01;62
10118;60146;GM-;39;6;04a;S-01;62
10118;60255;WI-;116;12;04a;S-01;99
10118;60437;EN-;69;6;04a;S-01;982
10118;60721;K-;60;7;04a;S-01;9
10118;60800;ME-;99;36;04a;S-01;972
10118;60844;B-;63;10;04a;S-01;17
10118;61031;EQ-;61;8;04a;S-01;11
10118;61117;K-;89;16;04a;S-01;34
10118;61250;K-;41;8;04a;S-01;62
10118;61835;GL-;71;8;04a;S-01;982
10118;62006;K-;43;10;04a;S-01;62
10118;62201;K-;41;8;04a;S-01;32
10118;62627;K-;61;8;04a;S-01;9
10118;62818;WST-;71;8;04a;S-01;981
10118;62828;K-;63;10;04a;S-01;7
10118;62854;BN-;60;7;04a;S-01;17
10118;63343;GS-;56;23;04a;S-01;6138
10118;63450;K-;42;9;04a;S-01;62
10118;63457;;65;12;04a;S-01;11
10118;63821;AC-;61;8;04a;S-01;16
10118;64057;VIE-;70;7;04a;S-01;971
10118;64313;K-;45;12;04a;S-01;6138
10118;64316;VIE-;62;9;04a;S-01;9
10118;64339;WN-;70;7;04a;S-01;972
10118;64449;K-;65;12;04a;K-04;7018
10118;64715;BN-;61;8;04a;S-01;9
10118;65149;K-;49;16;04a;S-01;60
10118;65259;HH-;62;9;04a;S-01;16
10118;65337;-1;61;8;04a;S-01;9
10118;65401;OP-;76;13;04a;S-01;971
10118;65431;K-;48;15;04a;S-01;39
10118;65440;AK-;137;32;04a;S-01;99
10118;65822;AW-;60;7;04a;S-01;25
10118;65836;SU-;50;17;04a;S-01;62
10118;70001;BM-;59;6;04a;S-01;10
10118;70025;BM-;45;12;04a;S-01;62
10118;70418;K-;65;12;04a;K-04;7018
10118;70520;HEF-;70;7;04a;S-01;982
10118;70608;GL-;60;7;04a;S-01;10
10118;70752;AW-;72;9;04a;S-01;971
10118;70807;AW-;71;8;04a;S-01;981
10118;71122;K-;46;13;04a;S-01;6139
10118;71823;K-;61;8;04a;K-04;7018
10118;71828;DN-;66;13;04a;S-01;11
10118;71900;SI-;42;9;04a;S-01;62
10118;72014;BO-;59;6;04a;S-01;11
10118;72603;M-;40;7;04a;S-01;62
10118;72708;DA-;63;10;04a;S-01;7
10118;73149;K-;42;9;04a;S-01;6138
10118;73247;K-;61;8;04a;S-01;16
10118;73257;DU-;61;8;04a;S-01;7
10118;73328;K-;48;15;04a;S-01;62
10118;73338;K-;65;12;04a;S-01;10
10118;74026;K-;82;19;04a;S-01;972
10118;74040;K-;71;8;04a;S-01;982
10118;74102;E-;119;15;04a;S-01;99
10118;74103;K-;39;6;04a;S-01;62
10118;74335;DGF-;44;11;04a;S-01;6138
10118;74516;GE-;85;22;04a;S-01;982
10118;75610;P-;117;13;04a;S-01;99
10118;75628;D-;110;6;04a;S-01;99
10118;80110;K-;48;15;04a;S-01;6138
10118;80131;K-;39;6;04a;S-01;60
10118;80154;;72;9;04a;S-01;972
10118;80416;BM-;68;15;04a;S-01;17
10118;80419;RE-;59;6;04a;S-01;9
10118;80652;-1;83;20;04a;S-01;972
10118;80745;GE-;69;6;04a;S-01;971
10118;80842;K-;59;6;04a;S-01;11
10118;81208;DO-;59;6;04a;S-01;9
10118;81520;W-;88;25;04a;S-01;971
10118;81549;BM-;62;9;04a;K-04;7018
10118;81704;-1;59;6;04a;S-01;7
10118;81905;K-;118;14;04a;S-01;99
10118;82027;DA-;118;14;04a;S-01;99
10118;82049;K-;69;16;04a;S-01;29
10118;82129;GM-;77;24;04a;S-01;9
10118;82230;K-;50;0;04a;K-04;7018
10118;82252;SO-;78;15;04a;S-01;972
10118;82640;K-;48;15;04a;S-01;62
10118;82712;K-;53;20;04a;S-01;6138
10118;82722;K-;65;12;04a;S-01;17
10118;83204;MY-;63;10;04a;S-01;17
10118;83219;DU-;62;9;04a;S-01;10
10118;83744;CE-;39;6;04a;S-01;62
10118;83804;ME-;64;11;04a;S-01;29
10118;83936;K-;71;18;04a;K-04;7018
10118;84049;K-;65;12;04a;S-01;9
10118;84200;BM-;43;10;04a;S-01;60
10118;84306;SU-;55;22;04a;S-01;62
10118;84311;NR-;45;12;04a;S-01;62
10118;84452;BM-;67;14;04a;S-01;16
10118;84644;HH-;39;6;04a;S-01;62
10118;84738;B-;68;15;04a;S-01;16
10118;84929;K-;68;15;04a;S-01;10
10118;85023;NR-;54;21;04a;S-01;6139
10118;85024;K-;47;14;04a;S-01;62
10118;85249;-1;59;6;04a;S-01;11
10118;85643;PCH-;72;9;04a;S-01;972
10118;90125;K-;50;17;04a;S-01;62
10118;90539;BM-;41;8;04a;S-01;60
10118;90806;K-;49;16;04a;S-01;6138
10118;91020;W-;120;16;04a;S-01;99
10118;91039;K-;60;7;04a;S-01;7
10118;91132;CT-;125;21;04a;S-01;99
10118;91142;WST-;69;6;04a;S-01;981
10118;91501;K-;40;7;04a;S-01;60
10118;91506;VIE-;63;10;04a;S-01;10
10118;91658;EU-;77;14;04a;S-01;972
10118;91849;GM-;61;8;04a;S-01;9
10118;91852;D-;69;6;04a;S-01;972
10118;91947;K-;63;10;04a;S-01;9
10118;92219;OD-;69;6;04a;S-01;972
10118;92401;K-;40;7;04a;S-01;60
10118;92518;SU-;51;18;04a;S-01;62
10118;92728;;76;23;04a;S-01;7
10118;92923;K-;65;12;04a;S-01;9
10118;92931;K-;48;15;04a;S-01;62
10118;93208;K-;52;19;04a;S-01;39
10118;93234;K-;50;17;04a;S-01;62
10118;93345;K-;69;6;04a;S-01;972
10118;93528;WO-;45;12;04a;S-01;39
10118;93649;K-;43;10;04a;S-01;60
10118;93934;K-;39;6;04a;S-01;60
10118;94031;K-;61;8;04a;K-04;7018
10118;94121;-64;111;7;04a;S-01;99
10118;94415;EU-;59;6;04a;S-01;7
10118;94743;K-;45;12;04a;S-01;6138
10118;94747;VIE-;62;9;04a;S-01;17
10118;94905;WI-;112;8;04a;S-01;99
10118;94927;E-;63;10;04a;S-01;17
10118;95021;GG-;61;8;04a;S-01;11
10118;95038;LEV-;79;26;04a;K-04;7018
10118;95059;RS-;62;9;04a;S-01;11
10118;95124;SL-;112;8;04a;S-01;99
10118;95143;-1;42;9;04a;S-01;39
10118;95155;K-;55;22;04a;S-01;36
10118;95231;K-;39;6;04a;S-01;6138
10118;95313;K-;43;10;04a;S-01;6138
10118;95437;K-;44;11;04a;S-01;62
10118;95519;DZ-;83;20;04a;S-01;972
10118;95524;SG-;120;16;04a;S-01;99
10118;95533;E-;62;9;04a;S-01;11
10118;95617;EN-;64;11;04a;S-01;7
10118;95714;HH-;119;15;04a;S-01;99
10118;95740;AB-;121;17;04a;S-01;99
10118;95746;OG-;60;7;04a;S-01;10
10118;95804;K-;63;10;04a;S-01;9
10118;95850;K-;39;6;04a;S-01;6139
10118;100026;K-;64;11;04a;S-01;9
10118;100036;K-;59;6;04a;S-01;11
10118;100101;K-;61;8;04a;S-01;9
10118;100157;K-;49;16;04a;S-01;62
10118;100226;MTK-;62;9;04a;S-01;9
10118;100312;K-;61;8;04a;S-01;17
10118;100643;K-;70;17;04a;S-01;10
10118;100651;K-;61;8;04a;S-01;9
10118;100753;NE-;59;6;04a;S-01;7
10118;101015;GL-;44;11;04a;S-01;39
10118;101128;-95;74;11;04a;S-01;981
10118;101155;K-;60;7;04a;K-04;7018
10118;101209;KWI-;72;9;04a;S-01;972
10118;101212;K-;63;10;04a;S-01;29
10118;101342;GE-;69;6;04a;S-01;972
10118;101500;RA-;112;8;04a;S-01;99
10118;101612;AC-;39;6;04a;S-01;60
10118;101953;EU-;40;7;04a;S-01;39
10118;102020;K-;40;7;04a;S-01;62
10118;102244;CXL-;114;50;04a;S-01;972
10118;102254;CXL-;97;34;04a;S-01;982
10118;102321;BIT-;69;6;04a;S-01;982
10118;102330;CXL-;114;50;04a;S-01;973
10118;102418;GL-;89;26;04a;S-01;972
10118;102459;K-;43;10;04a;S-01;6139
10118;102545;LP-;49;16;04a;S-01;62
10118;102547;SI-;49;16;04a;S-01;39
10118;102856;HM-;117;13;04a;S-01;99
10118;102902;SU-;41;8;04a;S-01;39
10118;103052;BM-;64;11;04a;S-01;7
10118;103126;K-;46;13;04a;S-01;6138
10118;103240;GL-;48;15;04a;S-01;39
10118;103332;SIM-;59;6;04a;S-01;7
10118;103357;W-;110;6;04a;S-01;99
10118;103425;K-;39;6;04a;S-01;6139
10118;103425;-1;69;6;04a;S-01;982
10118;103454;PB-;49;16;04a;S-01;62
10118;103717;F-;110;6;04a;S-01;99
10118;103956;EU-;119;15;04a;S-01;99
10118;104133;K-;40;7;04a;S-01;63
10118;104306;VIE-;68;15;04a;S-01;10
10118;104353;BOR-;61;8;04a;S-01;7
10118;104436;-79;118;14;04a;S-01;99
10118;104636;EU-;71;18;04a;S-01;16
10118;104735;M-;45;12;04a;S-01;39
10118;104759;EU-;61;8;04a;S-01;17
10118;104919;CM-;66;13;04a;S-01;7
10118;104958;HH-;116;12;04a;S-01;99
10118;105018;BOT-;136;31;04a;S-01;99
10118;105113;BK-;116;12;04a;S-01;99
10118;105325;BM-;41;8;04a;S-01;6138
10118;105631;K-;61;8;04a;S-01;10
10118;105636;DJ-;60;7;04a;S-01;17
10118;105658;K-;42;9;04a;S-01;62
10118;105715;LEV-;74;11;04a;S-01;981
10118;105733;HP-;118;14;04a;S-01;99
10118;105937;K-;45;12;04a;S-01;6139
10118;110004;LEV-;111;7;04a;S-01;99
10118;110037;BLB-;42;9;04a;S-01;62
10118;110208;NDH-;81;18;04a;S-01;982
10118;110224;K-;43;10;04a;S-01;62
10118;110329;LM-;130;26;04a;S-01;99
10118;110400;K-;59;6;04a;S-01;7
10118;110419;K-;45;12;04a;S-01;62
10118;110421;PX-;110;6;04a;S-01;99
10118;110447;F-;73;20;04a;S-01;17
10118;110556;CZ-;110;6;04a;S-01;99
10118;110606;UN-;48;15;04a;S-01;62
10118;110748;-81;59;6;04a;S-01;11
10118;111007;M-;78;25;04a;K-04;7018
10118;111030;NZ-;110;6;04a;S-01;99
10118;111031;WTM-;113;9;04a;S-01;99
10118;111329;OPO-;133;29;04a;S-01;99
10118;111330;DJ-;39;6;04a;S-01;32
10118;111419;K-;59;6;04a;S-01;10
10118;111516;K-;49;16;04a;S-01;62
10118;111536;F-;110;6;04a;S-01;99
10118;111615;K-;49;16;04a;S-01;6138
10118;111705;OE-;44;11;04a;S-01;62
10118;111747;GL-;116;12;04a;S-01;99
10118;111829;PA-;60;7;04a;S-01;9
10118;111831;BM-;40;7;04a;S-01;60
10118;111856;AN-;44;11;04a;S-01;62
10118;111950;KLE-;59;6;04a;S-01;7
10118;112052;K-;59;6;04a;K-04;7018
10118;112159;SZ-;69;6;04a;S-01;972
10118;112238;BN-;62;9;04a;S-01;9
10118;112259;K-;45;12;04a;S-01;6139
10118;112526;GL-;46;13;04a;S-01;39
10118;112528;DU-;114;10;04a;S-01;99
10118;112534;K-;62;9;04a;S-01;10
10118;112539;-79;74;11;04a;S-01;973
10118;112549;K-;39;6;04a;S-01;39
10118;112608;EU-;64;11;04a;S-01;11
10118;112648;BOH-;139;34;04a;S-01;99
10118;112754;NE-;114;10;04a;S-01;99
10118;112807;B-;63;10;04a;S-01;16
10118;112942;K-;110;6;04a;S-01;99
10118;113046;DA-;42;9;04a;S-01;60
10118;113130;NÖ-;62;9;04a;K-04;7018
10118;113219;ND-;116;12;04a;S-01;99
10118;113254;K-;43;10;04a;S-01;6138
10118;113405;AED-;86;23;04a;S-01;972
10118;113406;K-;45;12;04a;S-01;62
10118;113652;K-;40;7;04a;S-01;6139
10118;113702;NE-;59;6;04a;S-01;9
10118;113715;AC-;49;16;04a;S-01;62
10118;113725;K-;39;6;04a;S-01;62
10118;113911;PLÖ-;110;6;04a;S-01;99
10118;114015;KLE-;115;11;04a;S-01;99
10118;114040;GM-;49;16;04a;S-01;39
10118;114118;WÜ-;124;20;04a;S-01;99
10118;114127;HN-;61;8;04a;S-01;11
10118;114202;RE-;110;6;04a;S-01;99
10118;114233;UN-;119;15;04a;S-01;99
10118;114250;WÜ-;41;8;04a;S-01;62
10118;114254;VX-;43;10;04a;S-01;62
10118;114318;CE-;110;6;04a;S-01;99
10118;114326;COE-;69;6;04a;S-01;973
10118;114347;HB-;116;12;04a;S-01;99
10118;114409;K-;47;14;04a;S-01;60
10118;114437;K-;43;10;04a;S-01;62
10118;114440;-1;40;7;04a;S-01;62
10118;114449;K-;42;9;04a;S-01;6138
10118;114530;K-;46;13;04a;S-01;6139
10118;114535;K-;43;10;04a;S-01;6138
10118;114634;KLE-;59;6;04a;S-01;16
10118;114639;AK-;59;6;04a;S-01;7
10118;114648;SU-;75;12;04a;S-01;982
10118;114902;LIP-;55;22;04a;S-01;60
10118;114904;BN-;69;6;04a;S-01;983
10118;114945;HL-;112;8;04a;S-01;99
10118;115006;K-;48;15;04a;S-01;62
10118;115007;OE-;45;12;04a;S-01;62
10118;115042;EN-;134;29;04a;S-01;99
10118;115043;K-;40;7;04a;S-01;60
10118;115203;D-;42;9;04a;S-01;62
10118;115238;K-;42;9;04a;S-01;60
10118;115338;EMD-;126;22;04a;S-01;99
10118;115505;BO-;111;7;04a;S-01;99
10118;115511;BM-;66;13;04a;S-01;7
10118;115512;K-;68;15;04a;S-01;7
10118;115628;K-;51;18;04a;S-01;60
10118;115848;ME-;47;14;04a;S-01;64
10118;115950;;40;7;04a;S-01;60
10118;120049;DU-;133;29;04a;S-01;99
10118;120141;DN-;51;18;04a;S-01;60
10118;120154;-72;113;9;04a;S-01;99
10118;120228;K-;48;15;04a;S-01;60
10118;120229;BO-;59;6;04a;S-01;7
10118;120445;K-;43;10;04a;S-01;62
10118;120455;GL-;40;7;04a;S-01;62
10118;120558;;112;8;04a;S-01;99
10118;120633;K-;44;11;04a;S-01;6139
10118;120737;VIE-;112;8;04a;S-01;99
10118;120806;TUT-;59;6;04a;S-01;11
10118;120923;SO-;60;7;04a;S-01;11
10118;121101;NE-;59;6;04a;S-01;7
10118;121206;ME-;45;12;04a;S-01;62
10118;121208;RS-;115;11;04a;S-01;99
10118;121221;VIE-;39;6;04a;S-01;62
10118;121226;;59;6;04a;S-01;10
10118;121310;RS-;114;10;04a;S-01;99
