vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
10418;12656;H-;69;6;04a;S-01;972
10418;12941;K-;61;8;04a;S-01;7
10418;13638;M-;72;19;04a;S-01;7
10418;14010;MQ-;97;34;04a;S-01;982
10418;14010;MQ-;97;34;04a;S-01;983
10418;14054;MQ-;108;44;04a;S-01;973
10418;14235;NE-;62;9;04a;S-01;7
10418;14259;HH-;62;9;04a;S-01;17
10418;14309;GM-;46;13;04a;S-01;60
10418;14502;DO-;69;6;04a;S-01;981
10418;14529;D-;88;25;04a;S-01;972
10418;14541;D-;88;25;04a;S-01;982
10418;14704;LEV-;70;7;04a;S-01;982
10418;15007;K-;43;10;04a;S-01;6165
10418;15215;SI-;69;16;04a;S-01;17
10418;15427;WAF-;82;19;04a;S-01;972
10418;15720;M-;79;26;04a;S-01;17
10418;15727;AE-;91;28;04a;S-01;972
10418;15907;K-;63;10;04a;S-01;9
10418;15943;MS-;78;15;04a;S-01;971
10418;21710;NE-;41;8;04a;S-01;60
10418;21932;HS-;62;9;04a;S-01;10
10418;22133;PA-;59;6;04a;K-04;7018
10418;22451;HD-;40;7;04a;S-01;60
10418;22853;EL-;73;10;04a;S-01;971
10418;22855;HH-;74;21;04a;S-01;16
10418;22901;K-;61;8;04a;K-04;7018
10418;22908;EL-;70;7;04a;S-01;981
10418;23502;K-;62;9;04a;S-01;9
10418;23717;GL-;50;17;04a;S-01;60
10418;23734;E-;73;10;04a;S-01;972
10418;23958;PCH-;44;11;04a;S-01;60
10418;24045;SLE-;70;17;04a;S-01;17
10418;24123;GM-;49;16;04a;S-01;60
10418;24505;K-;92;39;04a;K-04;7019
10418;24951;ME-;76;13;04a;S-01;972
10418;25349;K-;41;8;04a;S-01;60
10418;25559;M-;39;6;04a;S-01;60
10418;25827;MG-;83;20;04a;S-01;972
10418;25841;MG-;69;6;04a;S-01;982
10418;30140;K-;59;6;04a;S-01;9
10418;30423;K-;69;6;04a;S-01;981
10418;30511;WW-;95;32;04a;S-01;972
10418;30516;SG-;60;27;04a;S-01;60
10418;30522;WW-;83;20;04a;S-01;982
10418;30600;KR-;59;6;04a;S-01;25
10418;31143;-65;66;13;04a;S-01;9
10418;31324;OF-;47;14;04a;S-01;39
10418;32459;AC-;42;9;04a;S-01;60
10418;32502;ME-;82;19;04a;S-01;972
10418;32610;RÜD-;75;12;04a;S-01;981
10418;33235;HS-;45;12;04a;S-01;60
10418;33320;BM-;64;11;04a;S-01;17
10418;33437;K-;59;6;04a;S-01;9
10418;33609;SU-;60;7;04a;S-01;9
10418;33814;BN-;44;11;04a;S-01;60
10418;33940;K-;78;15;04a;S-01;972
10418;34346;K-;43;10;04a;S-01;60
10418;34403;HF-;73;10;04a;S-01;982
10418;34406;AC-;59;6;04a;S-01;16
10418;34804;NJ-;67;14;04a;S-01;9
10418;34943;SI-;45;12;04a;S-01;60
10418;35149;M-;39;6;04a;S-01;60
10418;35729;ME-;74;11;04a;S-01;981
10418;41008;BOR-;39;6;08a;S-01;64
10418;41327;K-;76;23;04a;S-01;17
10418;41344;K-;65;12;04a;S-01;9
10418;41835;KLE-;60;7;04a;S-01;10
10418;42649;K-;65;12;04a;S-01;10
10418;42707;K-;63;10;04a;S-01;17
10418;42723;BN-;40;7;04a;S-01;60
10418;43148;EU-;86;23;04a;S-01;972
10418;43228;HH-;69;6;04a;S-01;982
10418;43655;D-;65;12;04a;S-01;7
10418;44408;NE-;40;7;04a;S-01;60
10418;44620;GL-;76;13;04a;S-01;972
10418;45022;K-;53;20;04a;S-01;64
10418;45727;SU-;70;7;04a;S-01;982
10418;50058;-1;77;14;04a;S-01;972
10418;50431;HX-;75;12;04a;S-01;981
10418;50829;K-;57;4;04a;K-04;7018
10418;51212;K-;62;9;04a;S-01;16
10418;51441;ME-;60;7;04a;S-01;7
10418;51615;HB-;72;9;04a;S-01;982
10418;51615;HB-;72;9;04a;S-01;983
10418;51849;D-;69;16;04a;S-01;7
10418;52341;K-;38;0;04a;K-04;7018
10418;52533;NE-;69;6;04a;S-01;981
10418;52647;-1;86;23;04a;S-01;972
10418;53156;VIE-;75;12;04a;S-01;981
10418;53312;K-;80;27;04a;S-01;16
10418;53319;NE-;39;6;04a;S-01;60
10418;53443;K-;80;17;04a;S-01;972
10418;53822;OL-;41;8;04a;S-01;64
10418;53907;K-;39;6;04a;S-01;31
10418;54506;K-;73;20;04a;K-04;7018
10418;54540;K-;61;8;04a;S-01;9
10418;54607;;102;38;04a;S-01;972
10418;54618;;85;22;04a;S-01;982
10418;55157;BN-;60;7;04a;S-01;7
10418;55605;GN-;65;12;04a;S-01;7
10418;55849;AC-;62;9;04a;S-01;10
10418;60131;BM-;59;6;04a;S-01;7
10418;60134;K-;65;12;04a;S-01;16
10418;60214;KLE-;112;8;04a;S-01;99
10418;60732;K-;42;9;04a;S-01;39
10418;60844;K-;59;6;04a;S-01;10
10418;60928;NE-;91;28;04a;S-01;972
10418;61127;K-;65;12;04a;S-01;9
10418;61227;GL-;62;9;04a;S-01;17
10418;61450;DY-;80;17;04a;S-01;972
10418;61540;HI-;69;6;04a;S-01;972
10418;61555;HI-;71;8;04a;S-01;982
10418;61851;K-;101;37;04a;S-01;972
10418;61904;K-;74;11;04a;S-01;982
10418;61956;BM-;60;7;04a;S-01;9
10418;62017;-1;118;14;04a;S-01;99
10418;62032;K-;47;14;04a;S-01;6164
10418;62032;SP-;111;7;04a;S-01;99
10418;62153;GL-;63;10;04a;S-01;7
10418;62347;SU-;71;18;04a;S-01;9
10418;62409;K-;61;8;04a;S-01;25
10418;62729;K-;63;10;04a;S-01;17
10418;63232;K-;40;7;04a;S-01;60
10418;63541;K-;59;6;04a;S-01;16
10418;63838;K-;125;21;04a;S-01;99
10418;64726;KL-;123;19;04a;S-01;99
10418;64822;GG-;111;7;04a;S-01;99
10418;64837;KA-;111;7;04a;S-01;99
10418;64914;E-;110;6;04a;S-01;99
10418;65059;K-;70;17;04a;S-01;7
10418;65459;;117;13;04a;S-01;99
10418;70631;K-;59;6;04a;S-01;7
10418;71643;;59;6;04a;S-01;9
10418;71725;F-;111;7;04a;S-01;99
10418;71749;SU-;140;35;04a;S-01;99
10418;71804;BOR-;111;7;04a;S-01;99
10418;72142;HD-;59;6;04a;S-01;9
10418;72150;K-;64;11;04a;S-01;29
10418;73152;DSW-;112;8;04a;S-01;99
10418;73156;DU-;65;12;04a;S-01;26
10418;73441;F-;114;10;04a;S-01;99
10418;73656;KLE-;39;6;04a;S-01;6165
10418;73728;EU-;43;10;04a;S-01;6165
10418;73815;TBB-;103;19;04a;S-01;99
10418;73933;BM-;62;9;04a;S-01;7
10418;74014;K-;44;11;04a;S-01;39
10418;74345;GG-;97;14;04a;S-01;99
10418;74346;GV-;72;9;04a;S-01;972
10418;74520;K-;40;7;04a;S-01;60
10418;74557;K-;47;14;04a;S-01;6164
10418;75528;AB-;115;11;04a;S-01;99
10418;75631;K-;59;6;04a;S-01;7
10418;75633;K-;63;10;04a;S-01;16
10418;75654;BO-;62;9;04a;S-01;16
10418;75733;DU-;111;7;04a;S-01;99
10418;80418;GM-;42;9;04a;S-01;39
10418;80459;D-;120;16;04a;S-01;99
10418;80633;BS-;63;10;04a;S-01;16
10418;81324;FS-;126;22;04a;S-01;99
10418;81348;K-;68;15;04a;S-01;16
10418;81407;F-;116;12;04a;S-01;99
10418;81613;BIN-;135;30;04a;S-01;99
10418;81752;LL-;110;6;04a;S-01;99
10418;82138;K-;42;9;04a;S-01;6165
10418;82711;RE-;117;13;04a;S-01;99
10418;82814;BM-;69;6;04a;S-01;973
10418;82906;K-;60;7;04a;S-01;9
10418;83109;K-;41;8;04a;S-01;60
10418;83345;K-;63;10;04a;S-01;7
10418;83526;NE-;59;6;04a;S-01;26
10418;83648;;60;7;04a;S-01;7
10418;83814;K-;42;9;04a;S-01;6164
10418;83816;;69;6;04a;S-01;982
10418;83834;OF-;61;8;04a;S-01;9
10418;83843;K-;44;11;04a;S-01;6164
10418;83921;K-;62;9;04a;S-01;29
10418;83922;RA-;111;7;04a;S-01;99
10418;84022;CM-;110;6;04a;S-01;99
10418;84109;OF-;124;20;04a;S-01;99
10418;84312;AK-;114;10;04a;S-01;99
10418;84520;GL-;113;9;04a;S-01;99
10418;84708;DN-;60;7;04a;S-01;17
10418;84836;ME-;59;6;04a;S-01;7
10418;84940;MS-;66;13;04a;S-01;16
10418;85039;SU-;44;11;04a;S-01;39
10418;85135;K-;61;8;04a;K-04;7018
10418;85501;EU-;71;18;04a;S-01;16
10418;85556;B-;60;7;04a;S-01;16
10418;85709;K-;70;7;04a;S-01;972
10418;85723;PA-;118;14;04a;S-01;99
10418;85732;NR-;138;33;04a;S-01;99
10418;85736;DA-;119;15;04a;S-01;99
10418;85832;K-;63;10;04a;S-01;9
10418;85842;K-;40;7;04a;S-01;6165
10418;85921;F-;115;11;04a;S-01;99
10418;85947;HG-;119;15;04a;S-01;99
10418;90005;SU-;117;13;04a;S-01;99
10418;90123;K-;46;13;04a;S-01;61
10418;90344;PB-;71;18;04a;K-04;7018
10418;90418;TÜ-;105;21;04a;S-01;99
10418;90537;K-;59;6;04a;K-04;7018
10418;90619;HN-;95;12;04a;S-01;99
10418;90714;K-;41;8;04a;S-01;6165
10418;90817;SI-;59;6;04a;S-01;7
10418;90930;F-;91;8;04a;S-01;99
10418;90935;S-;98;15;04a;S-01;99
10418;90935;K-;39;6;04a;S-01;6165
10418;91045;SU-;92;9;04a;S-01;99
10418;91046;DAH-;102;18;04a;S-01;99
10418;91111;F-;91;8;04a;S-01;99
10418;91114;K-;67;14;04a;K-04;7018
10418;91306;MYK-;90;7;04a;S-01;99
10418;91337;EMS-;91;8;04a;S-01;99
10418;91403;GG-;96;13;04a;S-01;99
10418;91417;K-;64;11;04a;K-04;7018
10418;91428;BC-;93;10;04a;S-01;99
10418;91525;MK-;89;6;04a;S-01;99
10418;91636;K-;98;15;04a;S-01;99
10418;91809;BOT-;97;14;04a;S-01;99
10418;92042;K-;41;8;04a;S-01;60
10418;92230;M-;42;9;04a;S-01;60
10418;92251;BM-;69;6;04a;S-01;972
10418;92318;B-;39;6;04a;S-01;60
10418;92440;GM-;42;9;04a;S-01;39
10418;92802;GL-;40;7;04a;S-01;60
10418;92843;SU-;114;10;04a;S-01;99
10418;92945;K-;46;13;04a;S-01;62
10418;93141;KR-;43;10;04a;S-01;62
10418;93209;SU-;61;8;04a;S-01;9
10418;93336;BOR-;40;7;04a;S-01;60
10418;93516;B-;46;13;04a;S-01;62
10418;93729;K-;40;7;04a;S-01;60
10418;93843;KWA-;122;38;04a;S-01;99
10418;93902;HH-;42;9;04a;S-01;62
10418;93912;K-;41;8;04a;S-01;6164
10418;93921;K-;44;11;04a;S-01;33
10418;93957;HH-;155;70;04a;S-01;99
10418;94007;MO-;105;21;04a;S-01;99
10418;94037;HU-;99;16;04a;S-01;99
10418;94114;D-;108;24;04a;S-01;99
10418;94119;WW-;90;7;04a;S-01;99
10418;94239;GL-;41;8;04a;S-01;39
10418;94256;HSK-;42;9;04a;S-01;62
10418;94310;GL-;65;12;04a;K-04;7019
10418;94316;K-;39;6;04a;S-01;6164
10418;94331;SU-;61;8;04a;S-01;9
10418;94434;ME-;69;16;04a;K-04;7019
10418;94459;AB-;90;7;04a;S-01;99
10418;94520;WW-;89;6;04a;S-01;99
10418;94547;K-;67;14;04a;K-04;7018
10418;94620;BM-;69;6;04a;S-01;982
10418;94620;BA-;100;17;04a;S-01;99
10418;94646;K-;64;11;04a;S-01;17
10418;94707;GL-;44;11;04a;S-01;60
10418;94738;K-;59;6;04a;K-04;7019
10418;95018;K-;44;11;04a;S-01;64
10418;95200;KLE-;111;7;04a;S-01;99
10418;95339;K-;45;12;04a;S-01;62
10418;95721;K-;43;10;04a;S-01;39
10418;95727;KA-;125;21;04a;S-01;99
10418;95751;K-;43;10;04a;S-01;6165
10418;100059;M-;41;8;04a;S-01;62
10418;100101;MA-;62;9;04a;K-04;7018
10418;100139;FÜ-;115;11;04a;S-01;99
10418;100355;M-;63;10;04a;K-04;7019
10418;100439;AK-;112;8;04a;S-01;99
10418;100440;MTK-;115;11;04a;S-01;99
10418;100529;K-;59;6;04a;S-01;16
10418;100603;MH-;111;7;04a;S-01;99
10418;101010;K-;65;12;04a;S-01;9
10418;101040;K-;60;27;04a;S-01;6164
10418;101121;D-;66;13;04a;S-01;7
10418;101158;K-;41;8;04a;S-01;60
10418;101651;K-;65;12;04a;S-01;16
10418;101819;DO-;72;9;04a;S-01;982
10418;101827;K-;65;12;04a;S-01;16
10418;102017;WI-;59;6;04a;K-04;7018
10418;102302;OB-;111;7;04a;S-01;99
10418;102654;K-;41;8;04a;S-01;62
10418;102734;TR-;115;11;04a;S-01;99
10418;102805;K-;59;6;04a;K-04;7019
10418;102829;BM-;60;7;04a;S-01;17
10418;102947;EU-;116;12;04a;S-01;99
10418;103045;BIT-;42;9;04a;S-01;60
10418;103049;HU-;111;7;04a;S-01;99
10418;103138;HH-;60;7;04a;S-01;7
10418;103212;EH-;119;15;04a;S-01;99
10418;103243;K-;41;8;04a;S-01;62
10418;103359;K-;47;14;04a;S-01;6165
10418;103403;OL-;42;9;04a;S-01;62
10418;103441;HD-;110;6;04a;S-01;99
10418;103555;K-;60;7;04a;S-01;16
10418;103946;K-;49;16;04a;S-01;6165
10418;103947;HH-;43;10;04a;S-01;60
10418;104044;BIT-;41;8;04a;S-01;6165
10418;104119;K-;52;19;04a;S-01;62
10418;104133;ND-;112;8;04a;S-01;99
10418;104142;D-;70;7;04a;S-01;971
10418;104215;HG-;116;12;04a;S-01;99
10418;104347;VIE-;59;6;04a;S-01;9
10418;104357;K-;46;13;04a;S-01;60
10418;104454;BN-;39;6;04a;S-01;62
10418;104552;SG-;52;19;04a;S-01;64
10418;104647;BN-;62;9;04a;S-01;29
10418;104650;BM-;45;12;04a;S-01;62
10418;104721;ME-;49;16;04a;S-01;6165
10418;104727;-9;123;19;04a;S-01;99
10418;104754;K-;60;7;04a;S-01;16
10418;104810;-47;116;12;04a;S-01;99
10418;104845;RP-;39;6;04a;S-01;60
10418;105015;LM-;59;6;04a;S-01;7
10418;105051;NOH-;45;12;04a;S-01;60
10418;105120;;43;10;04a;S-01;60
10418;105403;F-;119;15;04a;S-01;99
10418;105417;HU-;116;12;04a;S-01;99
10418;105424;K-;60;7;04a;S-01;9
10418;105543;OB-;44;11;04a;S-01;6165
10418;105644;HH-;55;22;04a;S-01;60
10418;105752;K-;39;6;04a;S-01;6164
10418;105812;LEV-;42;9;04a;S-01;33
10418;105816;-1;69;6;04a;S-01;983
10418;105841;MKK-;138;33;04a;S-01;99
10418;105932;OB-;124;20;04a;S-01;99
10418;110031;E-;111;7;04a;S-01;99
10418;110118;K-;59;6;04a;S-01;9
10418;110153;PR-;136;31;04a;S-01;99
10418;110241;S-;60;7;04a;S-01;16
10418;110314;SU-;40;7;04a;S-01;33
10418;110334;EF-;42;9;04a;S-01;60
10418;110403;K-;61;8;04a;K-04;7019
10418;110511;GN-;39;6;04a;S-01;62
10418;110519;GM-;45;12;04a;S-01;60
10418;110704;K-;60;7;04a;K-04;7019
10418;110748;ME-;118;14;04a;S-01;99
10418;110940;OSL-;42;9;04a;S-01;60
10418;111021;EC-;115;11;04a;S-01;99
10418;111116;K-;60;7;04a;K-04;7018
10418;111237;HD-;112;8;04a;S-01;99
10418;111417;KK-;59;6;04a;K-04;7018
10418;111437;SG-;59;6;04a;K-04;7019
10418;111515;KÜN-;112;8;04a;S-01;99
10418;111613;TR-;110;6;04a;S-01;99
10418;111803;N-;40;7;04a;S-01;60
10418;111849;GL-;40;7;04a;S-01;60
10418;111857;ME-;119;15;04a;S-01;99
10418;112021;N-;40;7;04a;S-01;39
10418;112150;K-;60;7;04a;K-04;7019
10418;112318;K-;60;7;04a;K-04;7018
10418;112325;MS-;42;9;04a;S-01;62
10418;112327;NE-;39;6;04a;S-01;64
10418;112328;K-;44;11;04a;S-01;60
10418;112329;WUG-;115;11;04a;S-01;99
10418;112447;RE-;118;14;04a;S-01;99
10418;112737;K-;41;8;04a;S-01;39
10418;112802;K-;41;8;04a;S-01;6164
10418;112853;KO-;48;15;04a;S-01;62
10418;112946;K-;40;7;04a;S-01;6165
10418;113106;K-;62;9;04a;K-04;7019
10418;113155;VIE-;59;6;04a;S-01;9
10418;113157;M-;59;6;04a;S-01;9
10418;113233;;39;6;04a;S-01;62
10418;113246;K-;44;11;04a;S-01;6165
10418;113419;SU-;110;6;04a;S-01;99
10418;113526;GL-;44;11;04a;S-01;60
10418;113548;B-;62;9;04a;S-01;16
10418;113826;K-;39;6;04a;S-01;6165
10418;113836;DU-;60;7;04a;S-01;35
10418;113858;N-;44;11;04a;S-01;60
10418;113859;GL-;110;6;04a;S-01;99
10418;113924;HH-;119;15;04a;S-01;99
10418;114009;K-;66;13;04a;K-04;7019
10418;114211;JL-;114;10;04a;S-01;99
10418;114256;WW-;113;9;04a;S-01;99
10418;114433;H-;59;6;04a;K-04;7018
10418;114518;SU-;129;25;04a;S-01;99
10418;114522;HH-;43;10;04a;S-01;62
10418;114554;FK-;113;9;04a;S-01;99
10418;114601;M-;42;9;04a;S-01;60
10418;114615;HG-;110;6;04a;S-01;99
10418;114635;HX-;116;12;04a;S-01;99
10418;114647;DAU-;67;14;04a;S-01;25
10418;115042;BM-;64;11;04a;S-01;17
10418;115053;LB-;43;10;04a;S-01;62
10418;115056;-1;41;8;04a;S-01;62
10418;115114;K-;57;24;04a;S-01;60
10418;115125;K-;47;14;04a;S-01;62
10418;115242;KLE-;43;10;04a;S-01;62
10418;115322;LEV-;61;8;04a;S-01;7
10418;115334;LDX-;96;13;04a;S-01;99
10418;115353;ÖHR-;94;11;04a;S-01;99
10418;115414;WW-;96;13;04a;S-01;99
10418;115416;KZ-;110;26;04a;S-01;99
10418;115442;EU-;40;7;04a;S-01;62
10418;115525;BM-;40;7;04a;S-01;33
10418;115539;K-;72;19;04a;S-01;29
10418;115618;B-;69;16;04a;K-04;7018
10418;115630;GM-;42;9;04a;S-01;62
10418;115636;AC-;65;12;04a;S-01;16
10418;115744;K-;67;14;04a;K-04;7018
10418;115826;L-;44;11;04a;S-01;62
10418;120054;DIN-;46;13;04a;S-01;64
10418;120106;K-;61;8;04a;K-04;7018
10418;120130;MA-;113;9;04a;S-01;99
10418;120154;RÜD-;43;10;04a;S-01;62
10418;120207;;66;13;04a;S-01;16
10418;120310;JR-;127;23;04a;S-01;99
10418;120334;GM-;42;9;04a;S-01;33
10418;120625;K-;59;6;04a;S-01;7
10418;120639;HH-;110;6;04a;S-01;99
10418;120806;OE-;41;8;04a;S-01;64
10418;120819;K-;117;13;04a;S-01;99
10418;121012;HM-;60;7;04a;K-04;7019
10418;121026;KO-;110;6;04a;S-01;99
10418;121053;NU-;114;10;04a;S-01;99
10418;121112;K-;46;13;04a;S-01;62
10418;121112;ME-;39;6;04a;S-01;60
10418;121205;LEV-;114;10;04a;S-01;99
10418;121256;K-;48;15;04a;S-01;62
10418;121301;PB-;45;12;04a;S-01;60
10418;121306;E-;115;11;04a;S-01;99
10418;121317;K-;66;13;04a;S-02;1295
10418;121317;MS-;40;7;04a;S-01;62
10418;121350;D-;116;12;04a;S-01;99
10418;121459;K-;71;18;04a;S-02;1295
10418;121635;BIT-;59;6;04a;S-02;1295
10418;121640;LEV-;45;12;04a;S-01;64
10418;121715;WÜ-;115;11;04a;S-01;99
10418;121843;BM-;70;17;04a;S-02;1295
10418;121850;ME-;63;10;04a;S-01;7
10418;121920;FR-;118;14;04a;S-01;99
10418;122019;DAU-;39;6;04a;S-01;60
10418;122102;LEV-;120;16;04a;S-01;99
10418;122128;K-;70;17;04a;S-02;1295
10418;122318;K-;63;10;04a;S-02;1295
10418;122356;MOS-;60;7;04a;S-02;1295
10418;122357;EM-;49;16;04a;S-01;62
10418;122406;GL-;47;14;04a;S-01;64
10418;122441;AK-;64;11;04a;S-01;7
10418;122517;K-;61;8;04a;S-02;1295
10418;122544;MTK-;127;23;04a;S-01;99
10418;122622;E-;111;7;04a;S-01;99
10418;122746;OE-;47;14;04a;S-01;64
10418;122803;K-;59;6;04a;S-02;1295
10418;122829;D-;45;12;04a;S-01;60
10418;122835;BM-;62;9;04a;S-02;1295
10418;122905;AW-;60;7;04a;S-02;1295
10418;122946;-1;114;10;04a;S-01;99
10418;123035;SO-;110;6;04a;S-01;99
10418;123041;BM-;64;11;04a;S-02;1295
10418;123056;K-;59;6;04a;K-04;7019
10418;123121;EN-;40;7;04a;S-01;60
10418;123137;K-;59;6;04a;S-01;9
10418;123310;ME-;39;6;04a;S-01;60
10418;123310;B-;43;10;04a;S-01;64
10418;123330;GL-;41;8;04a;S-01;60
10418;123346;K-;67;14;04a;S-02;1295
10418;123435;K-;59;6;04a;S-01;16
10418;123437;D-;110;6;04a;S-01;99
10418;123447;M-;114;10;04a;S-01;99
10418;123455;;48;15;04a;S-01;62
10418;123459;GL-;40;7;04a;S-01;60
10418;123525;F-;73;20;04a;S-02;1295
10418;123614;EU-;60;7;04a;S-02;1295
10418;123645;LRO-;40;7;04a;S-01;62
10418;123648;M-;43;10;04a;S-01;64
10418;123652;K-;46;13;04a;S-01;39
10418;123703;K-;61;8;04a;S-02;1295
10418;123834;W-;66;13;04a;K-04;7019
10418;123907;K-;64;11;04a;S-02;1295
10418;124012;K-;67;14;04a;S-02;1295
10418;124038;VV-;113;9;04a;S-01;99
10418;124054;K-;60;7;04a;S-02;1295
10418;124122;K-;39;6;04a;S-01;6165
10418;124219;-90;114;10;04a;S-01;99
10418;124227;K-;116;12;04a;S-01;99
10418;124310;K-;61;8;04a;K-04;7019
10418;124312;BN-;73;20;04a;S-01;7
10418;124357;GL-;59;6;04a;S-02;1295
10418;124405;BM-;46;13;04a;S-01;62
10418;124442;K-;60;7;04a;K-04;7019
10418;124453;BM-;64;11;04a;S-02;1295
10418;124617;ME-;110;6;04a;S-01;99
10418;124619;K-;60;7;04a;S-02;1295
10418;124650;LB-;110;6;04a;S-01;99
10418;124750;D-;40;7;04a;S-01;60
10418;124752;HH-;46;13;04a;S-01;62
10418;124826;ST-;113;9;04a;S-01;99
10418;124852;S-;110;6;04a;S-01;99
10418;124932;F-;47;14;04a;S-01;62
10418;124956;F-;125;21;04a;S-01;99
10418;125031;K-;43;10;04a;S-01;6164
10418;125039;BM-;59;6;04a;S-02;1295
10418;125200;K-;51;18;04a;S-01;60
10418;125223;EI-;113;9;04a;S-01;99
10418;125318;SG-;39;6;04a;S-01;60
10418;125318;GM-;53;20;04a;S-01;62
10418;125325;K-;42;9;04a;S-01;62
10418;125352;BM-;67;14;04a;S-02;1295
10418;125500;K-;59;6;04a;S-02;1295
10418;125502;BM-;62;9;04a;S-01;16
10418;125505;GL-;43;10;04a;S-01;62
10418;125527;HD-;133;29;04a;S-01;99
10418;125536;HH-;59;6;04a;S-02;1295
10418;125553;EMD-;110;6;04a;S-01;99
10418;125605;AC-;60;7;04a;S-01;16
10418;125628;PK-;63;10;04a;S-01;9
10418;125711;MO-;119;15;04a;S-01;99
10418;125721;-76;46;13;04a;S-01;60
10418;125842;M-;43;10;04a;S-01;62
10418;125921;BM-;72;19;04a;S-02;1295
10418;130026;NE-;111;7;04a;S-01;99
10418;130032;K-;65;12;04a;S-02;1295
10418;130036;K-;44;11;04a;S-01;62
10418;130037;M-;62;9;04a;S-02;1295
10418;130040;D-;47;14;04a;S-01;60
10418;130349;SU-;60;7;04a;S-02;1295
10418;130353;SU-;60;7;04a;S-02;1295
10418;130439;EN-;73;20;04a;S-01;7
10418;130603;F-;44;11;04a;S-01;62
10418;130618;DN-;61;8;04a;S-01;7
10418;130646;K-;65;12;04a;S-02;1295
10418;130659;NE-;45;12;04a;S-01;60
10418;130810;SG-;43;10;04a;S-01;62
10418;130813;GM-;65;12;04a;S-02;1295
10418;130817;AK-;124;20;04a;S-01;99
10418;130831;GEL-;112;8;04a;S-01;99
10418;130907;BM-;64;11;04a;S-01;16
10418;130942;K-;42;9;04a;S-01;62
10418;130943;DN-;60;7;04a;S-02;1295
10418;130944;K-;40;7;04a;S-01;62
10418;130957;BB-;117;13;04a;S-01;99
10418;131000;K-;40;7;04a;S-01;62
10418;131037;NT-;49;16;04a;S-01;64
10418;131100;K-;60;7;04a;S-02;1295
10418;131140;BOR-;44;11;04a;S-01;60
10418;131148;AW-;64;11;04a;S-02;1295
10418;131201;K-;60;7;04a;S-02;1295
10418;131210;BM-;56;23;04a;S-01;64
10418;131218;SU-;45;12;04a;S-01;39
10418;131232;K-;45;12;04a;S-01;60
10418;131335;K-;65;12;04a;S-02;1295
10418;131337;LEV-;117;13;04a;S-01;99
10418;131435;HH-;60;7;04a;S-02;1295
10418;131513;ME-;42;9;04a;S-01;62
10418;131615;NE-;110;6;04a;S-01;99
10418;131624;K-;65;12;04a;S-02;1295
10418;131644;LEV-;111;7;04a;S-01;99
10418;131709;BM-;40;7;04a;S-01;62
10418;131709;M-;43;10;04a;S-01;60
10418;131804;SO-;119;15;04a;S-01;99
10418;131854;OF-;111;7;04a;S-01;99
10418;131858;K-;43;10;04a;S-01;60
10418;131902;K-;44;11;04a;S-01;62
10418;131936;K-;70;17;04a;S-02;1295
10418;131957;K-;44;11;04a;S-01;60
10418;132034;GL-;64;11;04a;K-04;7019
10418;132123;;42;9;04a;S-01;60
10418;132127;GG-;124;20;04a;S-01;99
10418;132233;K-;50;17;04a;S-01;62
10418;132239;M-;47;14;04a;S-01;62
