vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
11218;2536;ZW-;62;9;04a;S-01;6198
11218;2620;K-;39;6;04a;S-01;39
11218;2626;K-;63;10;04a;S-01;6198
11218;2736;GL-;67;14;04a;S-01;6198
11218;2752;SI-;89;26;04a;S-01;972
11218;2809;GM-;61;8;04a;S-01;6198
11218;2901;K-;59;6;04a;S-01;6198
11218;2913;DO-;39;6;04a;S-01;60
11218;2924;K-;65;12;04a;S-01;30
11218;3037;K-;71;18;04a;S-01;6198
11218;3106;K-;70;17;04a;S-01;6198
11218;3209;D-;59;6;04a;S-01;17
11218;3210;GL-;63;10;04a;S-01;6198
11218;3225;K-;73;20;04a;S-01;6198
11218;3227;MK-;40;7;04a;S-01;64
11218;3328;K-;59;6;04a;S-01;6198
11218;3344;HS-;70;17;04a;S-01;6198
11218;3405;K-;41;8;04a;S-01;62
11218;3442;GL-;63;10;04a;S-01;6198
11218;3516;GM-;59;6;04a;S-01;11
11218;3525;K-;59;6;04a;S-01;6198
11218;3536;;45;12;04a;S-01;60
11218;3545;K-;61;8;04a;S-01;6198
11218;3601;K-;70;17;04a;S-01;6198
11218;3612;K-;72;19;04a;S-01;6198
11218;3622;K-;40;7;04a;S-01;31
11218;3634;K-;64;11;04a;S-01;6198
11218;3634;MON-;39;6;04a;S-01;60
11218;3710;K-;62;9;04a;S-01;6198
11218;3801;LIP-;66;13;04a;S-01;6198
11218;3840;K-;61;8;04a;S-01;6198
11218;3930;K-;64;11;04a;S-01;6198
11218;3941;EN-;71;8;04a;S-01;981
11218;3949;SU-;63;10;04a;S-01;6198
11218;4013;TG-;39;6;04a;S-01;63
11218;4014;K-;68;15;04a;S-01;6198
11218;4115;K-;63;10;04a;S-01;6198
11218;4210;AK-;61;8;04a;S-01;6198
11218;4237;K-;63;10;04a;S-01;6198
11218;4252;K-;60;7;04a;S-01;6198
11218;4314;M-;72;19;04a;S-01;6198
11218;4314;E-;73;10;04a;S-01;982
11218;4341;SU-;42;9;04a;S-01;39
11218;4345;LEV-;59;6;04a;S-01;17
11218;4358;K-;59;6;04a;S-01;6198
11218;4509;TR-;67;14;04a;S-01;6198
11218;4533;GL-;71;8;04a;S-01;981
11218;4613;K-;72;19;04a;S-01;6198
11218;4616;BN-;39;6;04a;S-01;23
11218;4633;GL-;66;13;04a;S-01;6198
11218;4654;GL-;61;8;04a;S-01;6198
11218;4752;K-;62;9;04a;S-01;6198
11218;4845;GM-;39;6;04a;S-01;62
11218;4849;K-;66;13;04a;S-01;6198
11218;4918;K-;63;10;04a;S-01;6198
11218;4922;K-;59;6;04a;S-01;6198
11218;4939;K-;39;6;04a;S-01;60
11218;4942;K-;60;7;04a;S-01;6198
11218;4951;GL-;60;7;04a;S-01;6198
11218;4953;GL-;59;6;04a;S-01;6198
11218;5100;K-;68;15;04a;S-01;6198
11218;5200;K-;73;20;04a;S-01;6198
11218;5205;K-;66;13;04a;S-01;6198
11218;5231;K-;48;15;04a;S-01;64
11218;5240;BM-;50;17;04a;S-01;36
11218;5312;SI-;61;8;04a;S-01;6198
11218;5410;GL-;65;12;04a;S-01;6198
11218;5457;K-;71;18;04a;S-01;6198
11218;5459;M-;66;13;04a;S-01;6198
11218;5635;SU-;62;9;04a;S-01;6198
11218;5703;K-;71;18;04a;S-01;6198
11218;5715;K-;60;7;04a;S-01;6198
11218;5727;K-;63;10;04a;S-01;6198
11218;5743;K-;68;15;04a;S-01;6198
11218;5749;BM-;48;15;04a;S-01;63
11218;5801;ME-;41;8;04a;S-01;62
11218;5803;ME-;71;8;04a;S-01;982
11218;5804;GM-;63;10;04a;S-01;6198
11218;5812;GL-;73;20;04a;S-01;6198
11218;5847;K-;59;6;04a;S-01;6198
11218;5929;K-;44;11;04a;S-01;60
11218;10041;K-;65;12;04a;S-01;6198
11218;10155;K-;64;11;04a;S-01;6198
11218;10207;K-;63;10;04a;S-01;6198
11218;10211;K-;60;7;04a;S-01;6198
11218;10239;GL-;63;10;04a;S-01;8
11218;10301;K-;60;7;04a;S-01;6198
11218;10327;K-;66;13;04a;S-01;6198
11218;10415;K-;44;11;04a;S-01;61
11218;10429;K-;67;14;04a;S-01;6198
11218;10432;EU-;64;11;04a;S-01;6198
11218;10434;NE-;48;15;04a;S-01;39
11218;10510;HH-;68;15;04a;S-01;6198
11218;10605;GL-;59;6;04a;S-01;6198
11218;10608;GM-;68;15;04a;S-01;6198
11218;10610;K-;63;10;04a;S-01;6198
11218;10628;BS-;69;16;04a;S-01;6198
11218;10632;K-;61;8;04a;S-01;6198
11218;10650;WI-;45;12;04a;S-01;60
11218;10709;GM-;62;9;04a;S-01;6198
11218;10720;HH-;60;7;04a;S-01;8
11218;10901;GL-;62;9;04a;S-01;6198
11218;10919;K-;72;9;04a;S-01;982
11218;10920;;62;9;04a;S-01;6198
11218;11023;K-;66;13;04a;S-01;6198
11218;11046;K-;59;6;04a;S-01;6198
11218;11102;GM-;63;10;04a;S-01;11
11218;11131;K-;64;11;04a;S-01;6198
11218;11157;SI-;59;6;04a;S-01;6198
11218;11226;ME-;76;13;04a;S-01;972
11218;11231;K-;66;13;04a;S-01;6198
11218;11236;SU-;48;15;04a;S-01;62
11218;11331;K-;63;10;04a;S-01;6198
11218;11334;COE-;75;12;04a;S-01;972
11218;11357;K-;62;9;04a;S-01;6198
11218;11421;K-;69;16;04a;S-01;6198
11218;11421;SU-;43;10;04a;S-01;36
11218;11448;SU-;66;13;04a;S-01;6198
11218;11558;K-;61;8;04a;S-01;6198
11218;11601;M-;69;6;04a;S-01;972
11218;11713;K-;59;6;04a;S-01;6198
11218;11743;K-;60;7;04a;S-01;6198
11218;11757;K-;65;12;04a;S-01;6198
11218;11807;GM-;69;16;04a;S-01;6198
11218;11818;GL-;60;7;04a;S-01;11
11218;11933;EMS-;65;12;04a;S-01;6198
11218;11953;K-;66;13;04a;S-01;6198
11218;12006;K-;61;8;04a;S-01;6198
11218;12219;WW-;72;19;04a;S-01;6198
11218;12306;BM-;65;12;04a;S-01;16
11218;12324;K-;64;11;04a;S-01;6198
11218;12424;-1;62;9;04a;S-01;11
11218;12438;K-;65;12;04a;S-01;6198
11218;12449;MZ-;61;8;04a;S-01;10
11218;12501;GL-;63;10;04a;K-04;7018
11218;12519;K-;61;8;04a;S-01;6198
11218;12604;GL-;62;9;04a;S-01;6198
11218;12626;D-;61;8;04a;S-01;6198
11218;12629;GL-;60;7;04a;S-01;6198
11218;12746;K-;72;19;04a;S-01;6198
11218;12819;LEV-;63;10;04a;K-04;7018
11218;12830;K-;70;17;04a;S-01;6198
11218;12833;GL-;43;10;04a;S-01;31
11218;12844;K-;68;15;04a;S-01;6198
11218;12915;FD-;61;8;04a;S-01;6198
11218;12940;K-;68;15;04a;S-01;6198
11218;13114;DN-;63;10;04a;S-01;6198
11218;13128;K-;63;10;04a;S-01;6198
11218;13200;K-;72;19;04a;S-01;6198
11218;13311;GL-;65;12;04a;S-01;6198
11218;13342;K-;61;8;04a;S-01;6198
11218;13441;K-;71;18;04a;S-01;30
11218;13517;GM-;72;19;04a;S-01;6198
11218;13542;GL-;61;8;04a;S-01;6198
11218;13629;GM-;61;8;04a;S-01;9
11218;13631;WI-;60;7;04a;S-01;6198
11218;13639;K-;67;14;04a;S-01;6198
11218;13650;SU-;64;11;04a;S-01;6198
11218;13721;GL-;67;14;04a;S-01;6198
11218;13743;N-;59;6;04a;S-01;6198
11218;13745;LEV-;80;17;04a;S-01;982
11218;13801;K-;69;16;04a;S-01;6198
11218;13826;K-;61;8;04a;S-01;6198
11218;13858;GM-;67;14;04a;S-01;6198
11218;13930;K-;61;8;04a;S-01;6198
11218;13956;B-;63;10;04a;S-01;6198
11218;14012;-8;64;11;04a;K-04;7018
11218;14044;GL-;68;15;04a;S-01;6198
11218;14049;GL-;73;20;04a;S-01;6198
11218;14128;SU-;60;7;04a;S-01;6198
11218;14214;BD-;87;24;04a;S-01;972
11218;14217;S-;60;7;04a;K-04;7018
11218;14227;BD-;77;14;04a;S-01;982
11218;14241;K-;47;14;04a;S-01;63
11218;14355;SB-;60;7;04a;S-01;6198
11218;14510;GL-;63;10;04a;S-01;6198
11218;14548;APL-;47;14;04a;S-01;63
11218;14636;K-;63;10;04a;S-01;6198
11218;14650;GL-;60;7;04a;S-01;6198
11218;14732;CAS-;49;16;04a;S-01;62
11218;14809;K-;68;15;04a;S-01;6198
11218;14931;K-;39;6;04a;S-01;62
11218;14937;K-;63;10;04a;S-01;6198
11218;15043;LEV-;62;9;04a;S-01;6198
11218;15100;K-;66;13;04a;S-01;6198
11218;15106;K-;59;6;04a;S-01;17
11218;15130;SU-;63;10;04a;S-01;10
11218;15201;SU-;66;13;04a;S-01;6198
11218;15248;GL-;68;15;04a;S-01;6198
11218;15329;K-;64;11;04a;S-01;6198
11218;15340;GT-;98;35;04a;S-01;973
11218;15437;SU-;59;6;04a;S-01;6198
11218;15443;K-;46;13;04a;S-01;62
11218;15454;DY-;60;7;04a;S-01;10
11218;15524;GL-;40;7;04a;S-01;60
11218;15609;DU-;65;12;04a;S-01;6198
11218;15623;-99;48;15;04a;S-01;27
11218;15657;K-;60;7;04a;S-01;6198
11218;15804;SG-;72;19;04a;S-01;6198
11218;15825;K-;68;15;04a;S-01;6198
11218;15827;K-;63;10;04a;S-01;6198
11218;15853;SU-;72;19;04a;S-01;6198
11218;15933;K-;63;10;04a;S-01;6198
11218;20019;K-;40;7;04a;S-01;62
11218;20030;WW-;61;8;04a;S-01;6198
11218;20056;K-;67;14;04a;S-01;6198
11218;20106;K-;73;20;04a;S-01;6198
11218;20107;NE-;49;16;04a;S-01;61
11218;20228;WI-;59;6;04a;S-01;6198
11218;20251;-83;45;12;04a;S-01;27
11218;20301;AB-;68;15;04a;S-01;6198
11218;20318;E-;64;11;04a;S-01;6198
11218;20410;GM-;62;9;04a;S-01;6198
11218;20509;K-;72;19;04a;S-01;6198
11218;20557;OB-;59;6;04a;S-01;6198
11218;20633;WI-;62;9;04a;S-01;6198
11218;20722;BM-;60;7;06a;S-01;6198
11218;20826;GL-;61;8;04a;S-01;6198
11218;20945;K-;67;14;04a;S-01;6198
11218;21001;K-;65;12;04a;S-01;6198
11218;21018;GL-;67;14;04a;S-01;6198
11218;21021;LEV-;59;6;04a;S-01;11
11218;21049;;94;31;04a;S-01;972
11218;21102;;71;8;04a;S-01;982
11218;21118;K-;61;8;04a;S-01;17
11218;21119;GL-;60;7;04a;S-01;6198
11218;21154;GM-;60;7;04a;S-01;8
11218;21224;GM-;61;8;04a;S-01;6198
11218;21225;GM-;61;8;04a;S-01;6198
11218;21331;K-;61;8;04a;S-01;6198
11218;21455;GL-;63;10;04a;S-01;6198
11218;21459;SI-;45;12;04a;S-01;62
11218;21517;GL-;67;14;04a;S-01;6198
11218;21518;K-;67;14;04a;S-01;6198
11218;21534;NF-;42;9;04a;S-01;61
11218;21610;SU-;62;9;04a;S-01;6198
11218;21645;K-;64;11;04a;S-01;6198
11218;21645;ME-;43;10;04a;S-01;62
11218;21746;GM-;67;14;04a;S-01;6198
11218;21841;SU-;62;9;04a;S-01;6198
11218;21842;SI-;63;10;04a;S-01;6198
11218;21920;K-;39;6;04a;S-01;60
11218;22032;EN-;72;19;04a;S-01;6198
11218;22046;K-;72;19;04a;S-01;6198
11218;22114;P-;40;7;04a;S-01;60
11218;22159;K-;66;13;04a;S-01;6198
11218;22159;GL-;66;13;04a;S-01;6198
11218;22400;K-;61;8;04a;S-01;6198
11218;22520;LEV-;63;10;04a;S-01;6198
11218;22540;LU-;60;7;04a;S-01;6198
11218;22811;K-;55;22;04a;S-01;64
11218;22946;K-;62;9;04a;S-01;6198
11218;22948;K-;63;10;04a;S-01;17
11218;23001;SIM-;59;6;04a;S-01;17
11218;23027;W-;61;8;04a;S-01;8
11218;23109;GM-;67;14;04a;S-01;6198
11218;23137;K-;64;11;04a;S-01;6198
11218;23139;GL-;63;10;04a;S-01;6198
11218;23243;K-;62;9;04a;S-01;6198
11218;23316;K-;62;9;04a;S-01;6198
11218;23402;OE-;66;13;04a;S-01;6198
11218;23506;K-;59;6;04a;S-01;6198
11218;23507;SU-;59;6;04a;S-01;6198
11218;23521;;59;6;04a;S-01;17
11218;23529;K-;69;16;04a;S-01;6198
11218;23615;LEV-;60;7;04a;S-01;6198
11218;23636;K-;73;20;04a;S-01;6198
11218;23655;K-;60;7;04a;S-01;6198
11218;23708;M-;73;20;04a;S-01;10
11218;23803;K-;59;6;04a;S-01;6198
11218;23827;NR-;60;7;04a;S-01;6198
11218;23853;K-;47;14;04a;S-01;24
11218;23903;GL-;68;15;04a;S-01;6198
11218;24015;K-;62;9;04a;S-01;11
11218;24138;K-;64;11;04a;S-01;17
11218;24408;KLE-;62;9;04a;S-01;6198
11218;24416;GV-;45;12;04a;S-01;62
11218;24447;SU-;62;9;04a;S-01;6198
11218;24532;K-;67;14;04a;S-01;6198
11218;24554;GM-;61;8;04a;S-01;6198
11218;24614;K-;73;20;04a;S-01;6198
11218;24652;NP-;69;16;04a;S-01;6198
11218;24814;SU-;62;9;04a;S-01;6198
11218;24825;M-;79;16;04a;S-01;972
11218;24839;M-;74;11;04a;S-01;982
11218;25123;K-;65;12;04a;S-01;6198
11218;25125;SU-;60;7;04a;S-01;6198
11218;25219;K-;67;14;04a;S-01;6198
11218;25303;K-;61;8;04a;S-01;6198
11218;25517;K-;72;19;04a;S-01;6198
11218;25613;FFB-;63;10;04a;S-01;8
11218;25814;K-;60;7;04a;S-01;6198
11218;25829;K-;59;6;04a;S-01;6198
11218;25846;K-;62;9;04a;S-01;6198
11218;25943;K-;63;10;04a;S-01;6198
11218;25945;BM-;63;10;04a;S-01;11
11218;30101;GL-;61;8;04a;S-01;6198
11218;30223;K-;65;12;04a;S-01;6198
11218;30246;K-;68;15;04a;S-01;6198
11218;30320;K-;59;6;04a;K-04;7019
11218;30425;BM-;41;8;04a;S-01;62
11218;30456;SU-;42;9;04a;S-01;63
11218;30643;K-;63;10;04a;S-01;6198
11218;30652;K-;98;35;04a;S-01;972
11218;30703;K-;77;14;04a;S-01;982
11218;30703;K-;67;14;04a;S-01;6198
11218;30734;K-;66;13;04a;S-01;6198
11218;30748;K-;40;7;04a;S-01;60
11218;31023;K-;64;11;04a;S-01;6198
11218;31114;K-;59;6;04a;S-01;6198
11218;31359;LEV-;72;19;04a;S-01;6198
11218;31400;SU-;62;9;04a;S-01;6198
11218;31536;BN-;59;6;04a;S-01;6198
11218;31656;SU-;64;11;04a;S-01;11
11218;31809;HER-;68;15;04a;S-01;6198
11218;31828;K-;66;13;04a;S-01;6198
11218;31828;MG-;60;7;04a;S-01;8
11218;31901;SU-;62;9;04a;S-01;6198
11218;32121;GL-;60;7;04a;S-01;6198
11218;32242;GL-;59;6;04a;S-01;6198
11218;32247;BM-;45;12;04a;S-01;62
11218;32450;EN-;71;18;04a;S-01;6198
11218;32451;;68;15;04a;S-01;6198
11218;32713;K-;63;10;04a;S-01;6198
11218;32722;HF-;72;19;04a;S-01;17
11218;32723;GM-;67;14;04a;S-01;17
11218;32824;K-;66;13;04a;S-01;6198
11218;32915;SU-;61;8;04a;S-01;11
11218;33107;M-;66;13;04a;S-01;6198
11218;33131;SU-;69;16;04a;S-01;6198
11218;33151;K-;66;13;04a;S-01;6198
11218;33225;K-;69;16;04a;S-01;6198
11218;33229;RE-;45;12;04a;S-01;62
11218;33238;EU-;63;10;04a;S-01;17
11218;33250;SU-;61;8;04a;S-01;6198
11218;33321;K-;64;11;04a;S-01;6198
11218;33410;K-;72;19;04a;S-01;6198
11218;33412;K-;63;10;04a;S-01;6198
11218;33653;DIN-;40;7;04a;S-01;63
11218;33658;K-;60;7;04a;S-01;6198
11218;33703;K-;63;10;04a;S-01;6198
11218;33731;K-;63;10;04a;S-01;6198
11218;33752;K-;65;12;04a;S-01;10
11218;33915;DA-;39;6;04a;S-01;62
11218;33941;K-;61;8;04a;S-01;6198
11218;34003;K-;66;13;04a;S-01;6198
11218;34050;K-;70;17;04a;S-01;6198
11218;34115;K-;67;14;04a;S-01;6198
11218;34204;BN-;60;7;04a;S-01;11
11218;34404;SU-;66;13;04a;S-01;8
11218;34414;GM-;73;20;04a;S-01;6198
11218;34455;DO-;39;6;04a;S-01;62
11218;34507;ME-;59;6;04a;S-01;11
11218;34528;GL-;66;13;04a;S-01;6198
11218;34545;K-;65;12;04a;S-01;6198
11218;34627;K-;62;9;04a;S-01;6198
11218;34734;MO-;45;12;04a;S-01;63
11218;34750;K-;75;22;04a;S-01;26
11218;34752;BN-;64;11;04a;S-01;11
11218;34834;K-;62;9;04a;S-01;6198
11218;34846;SU-;69;16;04a;S-01;6198
11218;35003;GM-;62;9;04a;S-01;6198
11218;35011;GL-;67;14;04a;S-01;6198
11218;35045;K-;68;15;04a;S-01;6198
11218;35057;BM-;51;18;04a;S-01;63
11218;35303;K-;70;17;04a;S-01;6198
11218;35502;K-;63;10;04a;S-01;6198
11218;35526;K-;69;6;04a;S-01;981
11218;35548;K-;68;15;04a;S-01;6198
11218;35626;AC-;74;11;04a;S-01;981
11218;35651;K-;62;9;04a;S-01;6198
11218;35714;AK-;59;6;04a;S-01;6198
11218;40114;K-;61;8;04a;S-01;8
11218;40139;K-;73;20;04a;S-01;6198
11218;40223;SI-;69;16;04a;S-01;6198
11218;40235;W-;44;11;04a;S-01;63
11218;40410;K-;62;9;04a;S-01;6198
11218;40537;OE-;71;18;04a;S-01;6198
11218;40743;BN-;60;7;04a;S-01;6198
11218;40811;K-;60;7;04a;S-01;6198
11218;40829;SU-;59;6;04a;S-01;10
11218;40847;K-;73;20;04a;S-01;6198
11218;40849;RS-;65;12;04a;S-01;6198
11218;41008;K-;47;14;04a;S-01;24
11218;41010;SU-;63;10;04a;S-01;14
11218;41058;K-;69;16;04a;S-01;6198
11218;41104;K-;40;7;04a;S-01;61
11218;41121;BI-;61;8;04a;S-01;6198
11218;41143;K-;67;14;04a;S-01;6198
11218;41248;K-;66;13;04a;S-01;6198
11218;41248;K-;39;6;04a;S-01;24
11218;41320;GL-;59;6;04a;S-01;6198
11218;41403;K-;41;8;04a;S-01;31
11218;41543;LEV-;66;13;04a;S-01;6198
11218;41545;K-;62;9;04a;S-01;6198
11218;41734;OL-;61;8;04a;S-01;6198
11218;41749;K-;65;12;04a;S-01;6198
11218;41806;K-;63;10;04a;S-01;6198
11218;41817;OL-;59;6;04a;S-01;10
11218;41845;BN-;59;6;04a;S-01;6198
11218;41922;EU-;73;10;04a;S-01;972
11218;41933;K-;60;7;04a;S-01;6198
11218;41933;LEV-;50;17;04a;S-01;62
11218;41937;EU-;75;12;04a;S-01;982
11218;42004;K-;65;12;04a;S-01;6198
11218;42010;K-;59;6;04a;S-01;6198
11218;42032;BN-;53;20;04a;S-01;60
11218;42116;K-;62;9;04a;S-01;6198
11218;42214;K-;69;16;04a;S-01;6198
11218;42243;K-;63;10;04a;S-01;6198
11218;42244;K-;59;6;04a;S-01;26
11218;42256;AB-;60;7;04a;S-01;11
11218;42408;K-;63;10;04a;S-01;6198
11218;42432;GM-;73;20;04a;S-01;6198
11218;42500;GLA-;46;13;04a;S-01;27
11218;42505;K-;44;11;04a;S-01;62
11218;42517;DN-;59;6;04a;S-01;11
11218;42532;GM-;62;9;04a;S-01;6198
11218;42647;K-;60;7;04a;S-01;6198
11218;42720;OB-;43;10;04a;S-01;63
11218;42725;NE-;63;10;04a;S-01;6198
11218;42951;K-;60;7;04a;S-01;6198
11218;43254;DN-;72;19;04a;S-01;6198
11218;43318;K-;60;7;04a;S-01;6198
11218;43459;GL-;60;7;04a;S-01;6198
11218;43502;GL-;61;8;04a;S-01;6198
11218;43541;GM-;43;10;04a;S-01;60
11218;43543;K-;60;7;04a;S-01;6198
11218;43552;GLA-;71;8;04a;S-01;973
11218;43600;;59;6;04a;S-01;17
11218;43735;K-;59;6;04a;S-01;6198
11218;43811;SU-;71;18;04a;S-01;11
11218;43857;K-;67;14;04a;S-01;6198
11218;44016;K-;61;8;04a;S-01;6198
11218;44030;K-;60;7;04a;S-01;6198
11218;44036;K-;66;13;04a;S-01;6198
11218;44307;K-;64;11;04a;S-01;6198
11218;44528;LEV-;39;6;04a;S-01;62
11218;44614;K-;63;10;04a;S-01;6198
11218;44702;K-;70;17;04a;S-01;6198
11218;44704;GG-;59;6;04a;S-01;9
11218;44713;GG-;67;14;04a;S-01;6198
11218;44718;K-;64;11;04a;S-01;6198
11218;44728;MG-;66;13;04a;S-01;6198
11218;44837;K-;65;12;04a;S-01;6198
11218;45002;K-;68;15;04a;S-01;6198
11218;45011;K-;63;10;04a;S-01;6198
11218;45015;K-;64;11;04a;S-01;6198
11218;45054;K-;70;7;04a;S-01;981
11218;45102;K-;63;10;04a;S-01;16
11218;45106;W-;76;13;04a;S-01;972
11218;45137;K-;60;7;04a;S-01;6198
11218;45138;K-;60;7;04a;S-01;6198
11218;45230;K-;60;7;04a;S-01;6198
11218;45348;;75;12;04a;S-01;983
11218;45425;K-;65;12;04a;S-01;6198
11218;45440;K-;61;8;04a;S-01;6198
11218;45444;;86;23;04a;S-01;973
11218;45444;SU-;48;15;04a;S-01;62
11218;45521;K-;59;6;04a;S-01;6198
11218;45556;K-;69;16;04a;S-01;6198
11218;45600;K-;59;6;04a;S-01;6198
11218;45701;K-;67;14;08a;S-01;6198
11218;45726;K-;61;8;04a;S-01;6198
11218;45808;K-;42;9;04a;S-01;62
11218;45842;MO-;65;12;04a;S-01;6198
11218;45857;K-;62;9;04a;S-01;6198
11218;50028;;60;7;04a;S-01;6198
11218;50055;EMS-;61;8;04a;S-01;8
11218;50145;K-;66;13;04a;S-01;6198
11218;50214;LEV-;73;20;04a;S-01;6198
11218;50229;HH-;59;6;04a;S-01;6198
11218;50307;K-;65;12;04a;S-01;6198
11218;50417;SI-;72;19;04a;S-01;6198
11218;50443;K-;60;7;04a;S-01;6198
11218;50503;MK-;61;8;04a;S-01;8
11218;50509;K-;72;19;04a;S-01;6198
11218;50548;K-;66;13;04a;S-01;6198
11218;50709;K-;72;19;04a;S-01;6198
11218;50727;KR-;63;10;04a;S-01;6198
11218;50736;K-;69;16;04a;S-01;6198
11218;50739;AN-;65;12;04a;S-01;6198
11218;50845;K-;64;11;04a;S-01;6198
11218;50929;HH-;84;21;04a;S-01;972
11218;51032;AK-;71;18;04a;S-01;6198
11218;51056;K-;59;6;04a;S-01;6198
11218;51106;AH-;65;12;04a;S-01;6198
11218;51137;GM-;60;7;04a;S-01;6198
11218;51206;K-;63;10;04a;S-01;6198
11218;51231;SU-;63;10;04a;S-01;6198
11218;51257;K-;61;8;04a;S-01;6198
11218;51310;K-;69;16;04a;S-01;6198
11218;51329;K-;60;7;04a;S-01;6198
11218;51336;VIE-;43;10;04a;S-01;64
11218;51425;K-;71;18;04a;S-01;6198
11218;51440;MK-;39;6;04a;S-01;62
11218;51500;K-;67;14;04a;S-01;6198
11218;51501;K-;64;11;04a;S-01;6198
11218;51558;K-;60;7;04a;S-01;8
11218;51623;HF-;71;8;04a;S-01;982
11218;51657;K-;65;12;04a;S-01;6198
11218;51730;K-;63;10;04a;S-01;6198
11218;51834;K-;64;11;04a;S-01;6198
11218;51901;K-;61;8;04a;S-01;6198
11218;51955;K-;66;13;04a;S-01;6198
11218;52009;K-;73;20;04a;S-01;6198
11218;52014;K-;66;13;04a;S-01;6198
11218;52048;E-;61;8;04a;S-01;6198
11218;52131;K-;67;14;04a;S-01;6198
11218;52154;K-;65;12;04a;S-01;6198
11218;52300;K-;64;11;04a;S-01;6198
11218;52322;K-;61;8;04a;S-01;6198
11218;52429;K-;70;17;04a;S-01;6198
11218;52442;SU-;69;16;04a;S-01;6198
11218;52518;K-;66;13;04a;S-01;6198
11218;52549;K-;67;14;04a;S-01;6198
11218;52604;BM-;62;9;04a;S-01;6198
11218;52819;K-;69;16;04a;S-01;6198
