vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
10918;10839;MG-;43;10;04a;S-01;39
10918;10923;GL-;61;8;04a;S-01;29
10918;11002;K-;39;6;04a;S-01;39
10918;11254;K-;84;21;04a;S-01;972
10918;11849;MO-;74;11;04a;S-01;971
10918;12412;BM-;62;9;04a;S-01;7
10918;12429;MK-;41;8;04a;S-01;62
10918;12601;D-;47;14;04a;S-01;64
10918;12811;DN-;40;7;04a;S-01;64
10918;13040;MK-;74;11;04a;S-01;971
10918;13136;AC-;44;11;04a;S-01;62
10918;13903;RG-;49;16;04a;S-01;62
10918;14216;OE-;49;16;04a;S-01;39
10918;14510;OB-;75;12;04a;S-01;972
10918;14648;K-;65;12;04a;S-01;17
10918;14756;GL-;76;13;04a;S-01;981
10918;15101;K-;61;8;04a;S-01;16
10918;15222;KN-;39;6;04a;S-01;63
10918;15930;GL-;83;20;04a;S-01;972
10918;15933;K-;71;8;04a;S-01;981
10918;20702;HH-;69;6;04a;S-01;971
10918;20814;GL-;52;19;04a;S-01;62
10918;21019;K-;42;9;04a;S-01;62
10918;21412;NE-;48;15;04a;S-01;61
10918;21422;K-;60;7;04a;S-01;9
10918;22054;NE-;46;13;04a;S-01;64
10918;22131;DO-;59;6;04a;S-01;7
10918;22259;K-;41;8;04a;S-01;62
10918;22306;K-;62;9;04a;S-01;17
10918;22858;RE-;73;10;04a;S-01;972
10918;23027;BM-;41;8;04a;S-01;62
10918;23139;K-;59;6;04a;S-01;7
10918;23716;K-;59;6;04a;S-01;7
10918;23746;K-;71;18;04a;K-04;7019
10918;23753;FTL-;72;9;04a;S-01;971
10918;23806;K-;59;6;04a;S-01;14
10918;23834;K-;60;7;04a;S-01;16
10918;24333;MG-;46;13;04a;S-01;62
10918;24431;NE-;60;7;04a;S-01;7
10918;24820;OP-;80;17;04a;S-01;981
10918;25228;GM-;40;7;04a;S-01;61
10918;25915;MG-;123;89;04a;S-01;62
10918;25959;MG-;117;83;04a;S-01;61
10918;30124;GM-;50;17;04a;S-01;62
10918;30719;DU-;65;12;04a;S-01;7
10918;31033;K-;47;14;04a;S-01;62
10918;31134;K-;59;6;04a;S-01;7
10918;31651;KO-;66;13;04a;S-01;17
10918;32007;K-;62;9;04a;S-01;17
10918;32254;K-;66;13;04a;S-01;16
10918;32613;K-;72;9;04a;S-01;982
10918;32613;K-;72;9;04a;S-01;981
10918;32852;K-;43;10;04a;S-01;62
10918;33109;;97;34;04a;S-01;972
10918;33240;-1;40;7;04a;S-01;62
10918;33428;GM-;52;19;04a;S-01;63
10918;33547;HH-;65;12;04a;S-01;17
10918;34731;LEV-;39;6;04a;S-01;62
10918;34904;E-;71;8;04a;S-01;972
10918;35308;ME-;41;8;04a;S-01;63
10918;35448;K-;40;7;04a;S-01;62
10918;35653;K-;56;23;04a;S-01;61
10918;40005;BM-;43;10;04a;S-01;62
10918;40236;WIT-;40;7;04a;S-01;63
10918;40851;;73;10;04a;S-01;971
10918;40916;K-;44;11;04a;S-01;62
10918;41243;K-;59;6;04a;S-01;9
10918;41439;K-;70;7;04a;S-01;971
10918;41442;EN-;45;12;04a;S-01;63
10918;41633;HAM-;41;8;04a;S-01;62
10918;41636;F-;47;14;04a;S-01;62
10918;42435;BM-;59;6;04a;S-01;16
10918;42737;NE-;60;7;04a;S-01;7
10918;43311;BM-;66;33;04a;S-01;63
10918;44454;EU-;42;9;04a;S-01;63
10918;44615;HOM-;44;11;04a;S-01;63
10918;44753;K-;42;9;04a;S-01;62
10918;45135;AC-;41;8;04a;S-01;62
10918;45207;LEV-;59;6;04a;S-01;7
10918;45237;ME-;67;14;04a;S-01;16
10918;45317;K-;45;12;04a;S-01;62
10918;50225;K-;47;14;04a;S-01;62
10918;50318;HH-;84;11;04a;S-01;34
10918;50643;DN-;45;12;04a;S-01;63
10918;50759;SI-;45;12;04a;S-01;62
10918;51216;-1412;65;12;04a;S-01;16
10918;51357;K-;44;11;04a;S-01;31
10918;51857;M-;86;33;04a;S-01;17
10918;52014;AK-;44;11;04a;S-01;63
10918;52157;BN-;74;21;04a;S-01;16
10918;52338;HH-;62;9;04a;S-01;17
10918;52410;AK-;39;6;04a;S-01;63
10918;52433;K-;72;9;04a;S-01;982
10918;52517;ME-;62;9;04a;S-01;7
10918;52612;BM-;62;9;04a;S-01;16
10918;52959;OE-;47;14;04a;S-01;62
10918;53159;BN-;69;6;04a;S-01;971
10918;53551;SI-;45;12;04a;S-01;63
10918;53620;K-;61;8;04a;S-01;16
10918;53935;-38;71;8;04a;S-01;971
10918;54406;MK-;45;12;04a;S-01;31
10918;54802;K-;39;6;04a;S-01;39
10918;55709;OS-;67;34;04a;S-01;64
10918;55852;DO-;76;13;04a;S-01;982
10918;55929;TR-;88;25;04a;S-01;972
10918;60327;NE-;91;18;04a;S-01;34
10918;60333;VZ-;119;15;04a;S-01;99
10918;60453;WL-;110;6;04a;S-01;99
10918;60701;K-;39;6;04a;S-01;62
10918;60704;K-;56;23;04a;S-01;61
10918;60711;-36;116;12;04a;S-01;99
10918;60822;-69;112;8;04a;S-01;99
10918;60850;K-;113;9;04a;S-01;99
10918;60928;OG-;154;49;04a;S-01;99
10918;61140;AC-;39;6;04a;S-01;39
10918;61533;KH-;119;15;04a;S-01;99
10918;61637;TJ-;121;17;04a;S-01;99
10918;61650;-62;124;20;04a;S-01;99
10918;61753;DA-;113;9;04a;S-01;99
10918;62014;-21;118;14;04a;S-01;99
10918;62204;HB-;117;13;04a;S-01;99
10918;62209;;89;6;06a;S-01;99
10918;62502;K-;49;16;04a;S-01;62
10918;62522;K-;50;17;04a;S-01;61
10918;62651;-54;111;7;04a;S-01;99
10918;62839;K-;88;15;04a;S-01;34
10918;62845;PS-;116;12;04a;S-01;99
10918;63431;BM-;59;26;04a;S-01;61
10918;63506;K-;66;13;04a;S-01;16
10918;63924;DN-;123;19;04a;S-01;99
10918;64233;;89;26;05a;S-01;971
10918;64733;DAH-;126;22;04a;S-01;99
10918;64957;-9;113;9;04a;S-01;99
10918;65003;-1;118;14;04a;S-01;99
10918;65055;VS-;129;25;04a;S-01;99
10918;65218;HSK-;41;8;04a;S-01;64
10918;65231;AC-;48;15;04a;S-01;32
10918;65344;SOG-;116;12;04a;S-01;99
10918;65446;D-;55;22;04a;S-01;61
10918;65619;WW-;42;9;04a;S-01;61
10918;65823;DN-;47;14;04a;S-01;61
10918;65906;SU-;61;8;04a;S-01;16
10918;70209;-14;119;15;04a;S-01;99
10918;70337;V-;46;13;04a;S-01;64
10918;70514;P-;42;9;04a;S-01;62
10918;70527;K-;44;11;04a;S-01;61
10918;71050;B-;64;11;04a;S-01;17
10918;71327;-17;120;16;04a;S-01;99
10918;71346;-20;89;6;06a;S-01;99
10918;71642;D-;119;15;04a;S-01;99
10918;71800;NE-;72;9;04a;S-01;972
10918;72236;M-;59;6;04a;S-01;17
10918;72335;RP-;112;8;04a;S-01;99
10918;72515;HS-;70;17;04a;S-01;9
10918;72557;DN-;59;6;04a;S-01;17
10918;72608;K-;61;8;04a;S-01;17
10918;72623;WND-;78;15;04a;S-01;972
10918;72623;WND-;78;15;04a;S-01;971
10918;72720;-8;125;21;04a;S-01;99
10918;72736;KK-;64;11;04a;K-04;7020
10918;72812;-47;111;7;04a;S-01;99
10918;72907;BN-;86;23;04a;S-01;981
10918;73246;K-;49;16;04a;S-01;62
10918;73355;BCH-;131;27;04a;S-01;99
10918;73433;K-;46;13;04a;S-01;62
10918;73441;-23;121;17;04a;S-01;99
10918;73512;N-;117;13;04a;S-01;99
10918;73916;FÜ-;116;12;04a;S-01;99
10918;74019;K-;39;6;04a;S-01;61
10918;74107;K-;44;11;04a;S-01;63
10918;74119;K-;73;20;04a;S-01;17
10918;74122;K-;49;16;04a;S-01;64
10918;74141;BM-;59;6;04a;S-01;35
10918;74220;N-;116;12;04a;S-01;99
10918;74226;SO-;72;9;04a;S-01;972
10918;74334;K-;40;7;04a;S-01;39
10918;74606;K-;41;8;04a;S-01;61
10918;74653;LA-;114;10;04a;S-01;99
10918;74837;TUT-;113;49;04a;S-01;971
10918;74846;TUT-;119;55;04a;S-01;981
10918;75058;GL-;39;6;04a;S-01;64
10918;75101;WÜ-;130;26;04a;S-01;99
10918;75107;RÜD-;112;8;04a;S-01;99
10918;75118;MON-;43;10;04a;S-01;61
10918;75132;GI-;117;13;04a;S-01;99
10918;75133;CB-;111;7;04a;S-01;99
10918;75253;JG-;42;9;04a;S-01;62
10918;75441;LA-;110;6;04a;S-01;99
10918;75500;WW-;121;17;04a;S-01;99
10918;75516;K-;43;10;04a;S-01;61
10918;75543;IL-;60;7;04a;S-01;7
10918;75757;K-;59;6;04a;S-01;16
10918;75829;-68;75;12;04a;S-01;972
10918;75837;HH-;44;11;04a;S-01;61
10918;80039;SU-;111;7;04a;S-01;99
10918;80055;OPR-;110;6;04a;S-01;99
10918;80147;FR-;113;9;04a;S-01;99
10918;80237;HP-;113;9;04a;S-01;99
10918;80322;AB-;118;14;04a;S-01;99
10918;80607;K-;70;7;04a;S-01;981
10918;80702;FN-;110;6;04a;S-01;99
10918;80704;F-;111;7;04a;S-01;99
10918;80746;BM-;68;35;04a;S-01;63
10918;80928;F-;112;8;04a;S-01;99
10918;81155;SLE-;43;10;04a;S-01;62
10918;81246;WN-;114;10;04a;S-01;99
10918;81639;K-;82;9;04a;S-01;34
10918;81727;AC-;64;11;04a;S-01;17
10918;82011;DIZ-;115;11;04a;S-01;99
10918;82052;K-;61;8;04a;S-01;16
10918;82334;-1;123;19;04a;S-01;99
10918;82338;BC-;110;6;04a;S-01;99
10918;82406;-1;45;12;04a;S-01;62
10918;82410;EMS-;112;8;04a;S-01;99
10918;82433;K-;81;18;04a;S-01;972
10918;82536;HD-;112;8;04a;S-01;99
10918;82629;SU-;73;10;04a;S-01;971
10918;82643;SU-;71;8;04a;S-01;981
10918;82648;LDK-;111;7;04a;S-01;99
10918;82719;MIL-;113;9;04a;S-01;99
10918;82750;HS-;51;18;04a;S-01;62
10918;82754;EU-;39;6;04a;S-01;62
10918;82810;KLE-;39;6;04a;S-01;62
10918;82815;HS-;63;10;04a;S-01;17
10918;82821;EU-;80;17;04a;S-01;972
10918;82828;HD-;126;22;04a;S-01;99
10918;83502;LEV-;80;17;04a;S-01;971
10918;83507;SU-;113;9;04a;S-01;99
10918;83515;LEV-;77;14;04a;S-01;981
10918;83622;-2;120;16;04a;S-01;99
10918;83701;WW-;113;9;04a;S-01;99
10918;83726;E-;41;8;04a;S-01;61
10918;83751;BM-;44;11;04a;S-01;60
10918;83907;AW-;61;8;04a;S-01;35
10918;84000;K-;40;7;04a;S-01;38
10918;84138;SU-;79;16;04a;S-01;981
10918;84219;K-;39;6;04a;S-02;1095
10918;84225;K-;114;10;04a;S-01;99
10918;84240;FÜ-;117;13;04a;S-01;99
10918;84422;K-;39;6;04a;S-02;1095
10918;84426;K-;45;12;04a;S-02;1095
10918;84435;GL-;39;6;04a;S-02;1095
10918;84438;HH-;87;24;04a;S-01;971
10918;84447;DU-;40;7;04a;S-01;60
10918;84558;K-;39;6;04a;S-02;1095
10918;84605;AC-;41;8;04a;S-01;62
10918;84644;K-;59;6;04a;S-01;16
10918;84740;KLE-;115;11;04a;S-01;99
10918;84818;K-;62;9;04a;S-01;16
10918;85010;;39;6;04a;S-02;1095
10918;85115;;51;18;04a;S-01;63
10918;85225;BT-;59;6;04a;S-01;16
10918;85243;AZ-;112;8;04a;S-01;99
10918;85303;E-;62;9;04a;S-01;14
10918;85339;K-;40;7;04a;S-01;62
10918;85354;DN-;40;7;04a;S-01;61
10918;85427;GL-;41;8;04a;S-02;1095
10918;85526;WAT-;118;14;04a;S-01;99
10918;85527;GL-;39;6;04a;S-02;1095
10918;85532;KN-;119;15;04a;S-01;99
10918;85630;K-;63;10;04a;K-04;7020
10918;85731;K-;51;18;04a;S-02;1095
10918;85811;MTK-;117;13;04a;S-01;99
10918;85843;K-;39;6;04a;S-02;1095
10918;85857;MZG-;46;13;04a;S-01;62
10918;85950;;75;12;04a;S-01;982
10918;90029;K-;39;6;04a;S-01;32
10918;90046;DO-;43;10;04a;S-01;62
10918;90106;BM-;60;7;04a;S-01;16
10918;90116;HAS-;125;21;04a;S-01;99
10918;90216;ME-;59;6;04a;K-04;7020
10918;90236;HH-;52;19;04a;S-01;62
10918;90245;SU-;67;14;04a;K-04;7019
10918;90250;LA-;46;13;04a;S-01;60
10918;90316;K-;111;7;04a;S-01;99
10918;90401;T-;112;8;04a;S-01;99
10918;90414;GL-;62;9;04a;S-01;29
10918;90423;RÜD-;117;13;04a;S-01;99
10918;90438;HS-;73;10;04a;S-01;971
10918;90445;SG-;63;10;04a;K-04;7019
10918;90446;M-;44;11;04a;S-01;63
10918;90452;HS-;73;10;04a;S-01;981
10918;90453;MK-;54;21;04a;S-01;61
10918;90457;F-;122;18;04a;S-01;99
10918;90602;K-;71;8;04a;S-01;982
10918;90610;SAD-;113;9;04a;S-01;99
10918;90756;LM-;111;7;04a;S-01;99
10918;90812;GL-;40;7;04a;S-02;1095
10918;90826;LEV-;66;13;04a;K-04;7019
10918;90913;K-;44;11;04a;S-02;1095
10918;91003;K-;39;6;04a;S-01;62
10918;91009;K-;39;6;04a;S-01;63
10918;91052;BM-;46;13;04a;S-02;1095
10918;91137;SB-;122;18;04a;S-01;99
10918;91138;V-;120;16;04a;S-01;99
10918;91147;D-;40;7;04a;S-01;62
10918;91236;GL-;46;13;04a;S-02;1095
10918;91323;K-;39;6;04a;S-02;1095
10918;91337;AP-;46;13;04a;S-01;62
10918;91457;OE-;64;11;04a;S-01;35
10918;91514;HH-;41;8;04a;S-02;1095
10918;91515;AW-;61;8;04a;K-04;7020
10918;91523;VB-;117;13;04a;S-01;99
10918;91544;GL-;67;14;04a;K-04;7019
10918;91623;PK-;134;29;04a;S-01;99
10918;91652;DA-;111;7;04a;S-01;99
10918;91704;K-;42;9;04a;S-01;64
10918;91746;K-;44;11;04a;S-01;61
10918;91746;DN-;60;7;04a;S-01;17
10918;91803;K-;69;6;04a;S-01;972
10918;91834;SU-;72;9;04a;S-01;972
10918;91839;K-;59;6;04a;S-01;7
10918;91955;K-;42;9;04a;S-02;1095
10918;92017;-95;113;9;04a;S-01;99
10918;92022;K-;69;6;04a;S-01;972
10918;92057;LEV-;41;8;04a;S-01;60
10918;92226;D-;70;7;04a;S-01;982
10918;92253;UN-;47;14;04a;S-02;1095
10918;92253;GM-;59;6;04a;K-04;7019
10918;92321;K-;39;6;04a;S-02;1095
10918;92341;EU-;61;8;04a;S-01;14
10918;92343;BM-;60;27;04a;S-01;63
10918;92354;HN-;91;8;06b;S-01;99
10918;92412;ME-;73;10;04a;S-01;981
10918;92415;GM-;69;6;04a;S-01;981
10918;92507;K-;70;7;04a;S-01;981
10918;92519;-10;119;15;04a;S-01;99
10918;92602;GL-;42;9;04a;S-01;39
10918;92609;GL-;39;6;04a;S-02;1095
10918;92614;K-;47;14;04a;S-02;1095
10918;92654;SU-;39;6;04a;S-01;39
10918;92701;BM-;65;12;04a;S-01;16
10918;92805;WW-;113;9;04a;S-01;99
10918;92818;KLE-;41;8;04a;S-01;60
10918;92843;K-;39;6;04a;S-01;39
10918;92933;KT-;110;6;04a;S-01;99
10918;93013;K-;47;14;04a;S-01;62
10918;93015;K-;52;19;04a;S-01;62
10918;93020;K-;47;14;04a;S-01;62
10918;93212;PSB-;90;7;06a;S-01;99
10918;93220;WÜ-;123;19;04a;S-01;99
10918;93228;DA-;115;11;04a;S-01;99
10918;93308;HH-;111;7;04a;S-01;99
10918;93423;LEV-;59;6;04a;K-04;7019
10918;93425;K-;60;7;04a;S-01;9
10918;93448;;116;12;04a;S-01;99
10918;93506;K-;64;11;04a;K-04;7020
10918;93513;NE-;59;6;04a;S-01;9
10918;93527;VV-;123;19;04a;S-01;99
10918;93623;GL-;40;7;04a;S-02;1095
10918;93703;K-;60;7;04a;S-01;17
10918;93749;GM-;67;14;04a;S-01;14
10918;93917;F-;43;10;04a;S-01;62
10918;94040;K-;41;8;04a;S-02;1095
10918;94101;NOM-;43;10;04a;S-01;39
10918;94109;KS-;40;7;04a;S-01;60
10918;94115;K-;39;6;06c;S-02;1095
10918;94135;LEV-;62;9;04a;K-04;7019
10918;94146;WIL-;50;17;04a;S-01;63
10918;94237;K-;60;7;04a;S-01;16
10918;94259;CE-;39;6;04a;S-01;62
10918;94354;K-;59;6;04a;S-01;17
10918;94513;RS-;69;16;04a;K-04;7019
10918;94520;LEV-;59;6;04a;S-01;17
10918;94636;KA-;48;15;04a;S-01;62
10918;94707;W-;60;7;04a;K-04;7019
10918;94800;K-;50;17;04a;S-02;1095
10918;94828;LEV-;44;11;04a;S-01;60
10918;94839;EU-;119;15;04a;S-01;99
10918;94919;K-;42;9;04a;S-01;60
10918;94951;B-;42;9;04a;S-02;1095
10918;95015;K-;48;15;04a;S-01;62
10918;95018;;42;9;04a;S-01;62
10918;95206;D-;47;14;04a;S-01;62
10918;95209;DN-;41;8;04a;S-01;60
10918;95225;BN-;80;17;04a;S-01;972
10918;95251;WIL-;59;6;04a;S-01;25
10918;95447;K-;47;14;04a;S-01;60
10918;95538;KK-;68;15;04a;S-01;29
10918;95648;-62;50;17;08b;S-01;64
10918;95707;GL-;40;7;04a;S-02;1095
10918;95737;E-;44;11;04a;S-01;39
10918;95739;-34;41;8;04a;S-01;60
10918;95814;K-;61;8;04a;K-04;7019
10918;100006;BO-;77;14;04a;S-01;973
10918;100032;K-;39;6;04a;S-02;1095
10918;100114;SU-;43;10;04a;S-01;62
10918;100118;MK-;39;6;04a;S-01;60
10918;100131;BM-;60;7;04a;S-01;7
10918;100208;K-;48;15;04a;S-01;60
10918;100256;K-;41;8;04a;S-02;1095
10918;100342;HH-;42;9;04a;S-01;63
10918;100413;M-;41;8;04a;S-02;1095
10918;100458;HSK-;43;10;04a;S-01;62
10918;100501;K-;39;6;04a;S-01;62
10918;100631;LEV-;43;10;04a;S-02;1095
10918;100645;K-;41;8;04a;S-01;62
10918;100714;K-;51;18;04a;S-02;1095
10918;100718;K-;70;7;04a;S-01;982
10918;100719;HP-;64;11;04a;S-01;7
10918;100750;RE-;69;16;04a;S-01;14
10918;100754;K-;61;8;04a;S-01;14
10918;100814;GL-;39;6;04a;S-02;1095
10918;100832;K-;68;15;06a;S-01;16
10918;101011;KLE-;60;7;04a;S-01;7
10918;101024;K-;52;19;04a;S-01;62
10918;101036;K-;59;6;04a;S-01;9
10918;101120;K-;47;14;04a;S-01;60
10918;101139;K-;72;19;04a;S-01;16
10918;101403;K-;48;15;04a;S-01;62
10918;101405;DN-;44;11;04a;S-01;62
10918;101417;K-;40;7;04a;S-02;1095
10918;101418;D-;41;8;04a;S-01;61
10918;101504;BM-;43;10;04a;S-01;60
10918;101602;GL-;47;14;04a;S-01;64
10918;101649;BM-;40;7;08b;S-01;64
10918;101829;GM-;53;20;04a;S-01;63
10918;101850;K-;41;8;04a;S-02;1095
10918;101934;K-;39;6;04a;S-01;62
10918;101935;K-;47;14;04a;S-01;62
10918;101953;K-;63;10;04a;K-04;7019
10918;101955;K-;65;12;04a;K-04;7019
10918;102127;GL-;46;13;04a;S-02;1095
10918;102321;NE-;41;8;04a;S-01;60
10918;102509;BN-;40;7;04a;S-01;62
10918;102512;GL-;44;11;04a;S-02;1095
10918;102513;K-;61;8;04a;K-04;7019
10918;102528;K-;41;8;04a;S-01;39
10918;102601;SU-;42;9;04a;S-02;1095
10918;102611;K-;42;9;04a;S-02;1095
10918;102643;K-;45;12;04a;S-01;39
10918;102720;K-;59;6;04a;S-01;7
10918;102728;DO-;70;7;04a;S-01;972
10918;102744;B-;48;15;04a;S-01;60
10918;102815;SU-;39;6;04a;S-01;39
10918;102822;-1;47;14;04a;S-01;32
10918;102853;K-;39;6;04a;S-01;62
10918;102933;SU-;59;6;04a;S-01;14
10918;103013;K-;62;9;04a;S-01;29
10918;103105;LEV-;72;19;04a;K-04;7019
10918;103133;BM-;64;11;04a;S-01;17
10918;103137;BN-;61;8;04a;S-01;14
10918;103205;BN-;65;12;04a;S-01;25
10918;103228;D-;42;9;04a;S-01;60
10918;103242;M-;52;19;04a;S-02;1095
10918;103306;-1;61;8;04a;S-01;17
10918;103507;BM-;43;10;04a;S-01;60
10918;103559;SG-;60;7;04a;S-01;7
10918;103622;GL-;39;6;04a;S-02;1095
10918;103805;LEV-;39;6;04a;S-01;62
10918;103809;K-;43;10;04a;S-01;61
10918;103858;GL-;39;6;04a;S-02;1095
10918;103915;GL-;61;8;04a;K-04;7020
10918;103945;B-;50;17;04a;S-01;62
10918;103952;HD-;61;8;04a;S-01;14
10918;104005;GL-;45;12;04a;S-01;62
10918;104100;SU-;45;12;04a;S-01;63
10918;104137;GL-;40;7;04a;S-01;62
10918;104204;;40;7;04a;S-01;63
10918;104440;K-;60;7;04a;S-01;16
10918;104547;DO-;73;10;04a;S-01;972
10918;104653;GL-;43;10;04a;S-02;1095
10918;104715;BM-;40;7;04a;S-01;62
10918;104717;K-;48;15;04a;S-01;61
10918;104720;K-;39;6;04a;S-01;63
10918;105011;SU-;47;14;04a;S-01;63
10918;105044;SU-;40;7;04a;S-01;62
10918;105050;WI-;46;13;04a;S-01;62
10918;105308;BN-;40;7;04a;S-01;31
10918;105403;K-;46;13;04a;S-02;1095
10918;105420;GL-;46;13;04a;S-01;39
10918;105429;K-;43;10;04a;S-01;62
10918;105434;K-;43;10;04a;S-02;1095
10918;105527;K-;44;11;04a;S-01;63
10918;105659;K-;59;6;04a;S-01;25
10918;105735;K-;41;8;04a;S-02;1095
10918;105801;K-;42;9;04a;S-01;62
10918;105851;K-;69;16;04a;S-01;7
10918;105954;K-;40;7;04a;S-01;62
10918;110239;GL-;40;7;04a;S-01;63
10918;110338;HSK-;39;6;04a;S-02;1095
10918;110414;GEL-;41;8;04a;S-02;1095
10918;110501;B-;47;14;04a;S-01;63
10918;110601;B-;45;0;04a;K-04;7020
10918;110638;K-;61;8;04a;K-04;7019
10918;110648;K-;71;8;04a;S-01;972
10918;110703;K-;69;6;04a;S-01;982
10918;110912;GL-;48;15;04a;S-02;1095
10918;110916;AW-;40;7;08b;S-01;64
10918;110938;BM-;42;9;04a;S-01;63
10918;111055;DO-;39;6;04a;S-01;62
10918;111059;B-;39;6;04a;S-01;60
10918;111132;K-;43;10;04a;S-02;1095
10918;111156;HA-;39;6;04a;S-01;60
10918;111209;NM-;39;6;04a;S-01;63
10918;111256;SU-;42;9;04a;S-01;63
10918;111306;COE-;60;7;04a;S-01;17
10918;111341;K-;42;9;04a;S-01;60
10918;111627;ST-;42;9;04a;S-01;62
10918;111729;BM-;51;18;08a;S-01;63
10918;111735;KT-;61;8;04a;S-01;7
10918;111807;KO-;60;7;04a;S-01;16
10918;111815;EU-;50;17;04a;S-02;1095
10918;111858;K-;40;7;04a;S-02;1095
10918;111934;K-;45;12;04a;S-02;1095
10918;112007;LEV-;39;6;04a;S-01;62
10918;112014;GM-;41;8;04a;S-01;62
10918;112026;GM-;61;8;04a;S-01;7
10918;112208;K-;41;8;04a;S-01;61
10918;112239;GL-;39;6;04a;S-01;64
10918;112305;K-;66;13;04a;K-04;7019
10918;112306;BO-;67;14;04a;K-04;7019
10918;112327;GL-;46;13;04a;S-02;1095
10918;112341;K-;39;6;04a;S-01;39
10918;112430;GL-;49;16;04a;S-02;1095
10918;112527;K-;62;9;04a;K-04;7020
10918;112547;K-;42;9;04a;S-01;61
10918;112619;EIL-;47;14;04a;S-01;60
10918;112718;TR-;61;8;04a;S-01;17
10918;112727;M-;63;10;04a;S-01;14
10918;112742;K-;52;19;04a;S-01;63
10918;112802;K-;42;9;04a;S-02;1095
10918;112807;NE-;70;7;04a;S-01;981
10918;113022;OE-;64;11;04a;S-01;7
10918;113234;GL-;59;6;04a;S-01;25
10918;113249;WZ-;130;26;04a;S-01;99
10918;113329;A-;74;11;04a;S-01;972
10918;113341;K-;42;9;04a;S-02;1095
10918;113418;KB-;129;25;04a;S-01;99
10918;113434;K-;59;6;04a;S-01;17
10918;113519;BIT-;44;11;04a;S-01;61
10918;113545;WI-;134;29;04a;S-01;99
10918;113636;LEV-;60;7;04a;K-04;7019
10918;113638;UN-;43;10;04a;S-01;60
10918;113650;BN-;67;14;04a;S-01;35
10918;113709;K-;73;10;04a;S-01;982
10918;113715;NU-;143;38;04a;S-01;99
10918;113735;-1927;89;6;06a;S-01;99
10918;113800;BN-;44;11;04a;S-01;63
10918;113810;K-;41;8;04a;S-02;1095
10918;113824;K-;57;24;04a;S-01;62
10918;114015;ERK-;46;13;04a;S-01;62
10918;114028;K-;41;8;04a;S-01;62
10918;114121;PH-;117;13;04a;S-01;99
10918;114144;GL-;48;15;04a;S-01;39
10918;114230;BOR-;119;15;04a;S-01;99
10918;114310;GL-;59;6;04a;S-01;7
10918;114354;A-;49;16;04a;S-01;62
10918;114358;E-;41;8;04a;S-01;62
10918;114408;BM-;40;7;04a;S-01;36
10918;114422;GL-;40;7;04a;S-02;1095
10918;114433;BM-;46;13;04a;S-01;62
10918;114448;K-;46;13;04a;S-01;60
10918;114448;HG-;117;13;04a;S-01;99
10918;114525;GL-;65;12;04a;S-01;16
10918;114614;PF-;116;12;04a;S-01;99
10918;114904;SG-;137;32;04a;S-01;99
10918;114911;GL-;52;19;04a;S-01;63
