vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
10218;80623;K-;41;8;04a;S-01;62
10218;80655;WI-;53;20;04a;S-01;62
10218;80914;EMS-;110;6;04a;S-01;99
10218;80957;K-;39;6;04a;S-02;537
10218;81050;K-;39;6;04a;S-02;537
10218;81122;GL-;59;6;04a;K-04;7018
10218;81140;K-;63;10;06a;S-02;693
10218;81243;K-;40;7;04a;S-02;604
10218;81300;K-;60;7;04a;K-04;7018
10218;81539;K-;45;12;04a;S-01;62
10218;81626;BM-;111;7;04a;S-01;99
10218;81711;K-;59;6;04a;S-02;693
10218;82109;K-;40;7;04a;S-01;62
10218;82254;GL-;40;7;04a;S-01;62
10218;82415;K-;41;8;04a;S-02;537
10218;82421;K-;42;9;04a;S-02;361
10218;82722;K-;42;9;04a;S-02;537
10218;82939;K-;40;7;04a;S-02;537
10218;82959;BM-;60;7;04a;S-01;25
10218;83038;K-;39;6;04a;S-02;537
10218;83122;K-;59;6;04a;K-04;7019
10218;83209;K-;44;11;04a;S-01;62
10218;83351;K-;59;6;04a;S-02;693
10218;83436;K-;65;12;04a;S-02;693
10218;83509;KB-;42;9;04a;S-01;39
10218;83630;K-;60;7;04a;S-02;693
10218;83700;GL-;70;17;04a;K-04;7019
10218;84308;OB-;40;7;04a;S-01;62
10218;84313;K-;46;13;04a;S-01;62
10218;84323;K-;60;7;04a;S-02;693
10218;84335;K-;41;8;04a;S-02;537
10218;84534;K-;41;8;04a;S-01;62
10218;84621;DN-;62;9;04a;S-01;17
10218;84650;K-;41;8;04a;S-01;62
10218;84804;BN-;60;7;04a;K-04;7019
10218;84822;K-;52;19;04a;S-02;537
10218;84852;K-;46;13;04a;S-02;537
10218;85037;K-;62;9;04a;S-01;29
10218;85040;K-;46;13;04a;S-02;537
10218;85042;;60;7;04a;S-02;693
10218;85046;K-;60;7;04a;S-02;693
10218;85149;MTK-;112;8;04a;S-01;99
10218;85214;K-;41;8;04a;S-01;62
10218;85224;B-;59;6;04a;S-02;693
10218;85544;LEV-;39;6;04a;S-01;39
10218;85554;K-;47;14;04a;S-01;62
10218;85614;K-;63;10;04a;S-02;693
10218;85655;MO-;121;17;04a;S-01;99
10218;85715;BM-;39;6;04a;S-02;604
10218;85832;K-;39;6;04a;S-01;39
10218;85902;K-;40;7;04a;S-01;60
10218;90317;K-;49;16;04a;S-01;62
10218;90329;K-;61;8;04a;S-02;693
10218;90614;KR-;59;6;04a;S-02;693
10218;90654;K-;40;7;04a;S-01;62
10218;90712;NE-;42;9;04a;S-01;62
10218;90736;BN-;40;7;04a;S-02;537
10218;90810;K-;59;6;04a;S-01;26
10218;90829;K-;40;7;04a;S-02;361
10218;90937;K-;42;9;04a;S-02;537
10218;91050;M-;67;14;04a;S-02;693
10218;91107;BM-;40;7;04a;S-02;361
10218;91111;K-;53;20;04a;S-02;604
10218;91152;K-;41;8;04a;S-02;537
10218;91154;K-;47;14;04a;S-02;537
10218;91215;-1;111;7;04a;S-01;99
10218;91244;EU-;42;9;04a;S-01;62
10218;91306;K-;42;9;04a;S-02;604
10218;91350;D-;60;7;04a;K-04;7019
10218;91439;K-;41;8;04a;S-01;62
10218;91505;MOS-;60;7;04a;S-02;693
10218;91518;E-;131;27;04a;S-01;99
10218;91521;W-;67;14;04a;K-04;7019
10218;91522;K-;59;6;04a;K-04;7018
10218;91621;N-;119;15;04a;S-01;99
10218;91643;S-;43;10;04a;S-01;62
10218;91728;K-;64;11;04a;K-04;7019
10218;91803;K-;39;6;04a;S-01;62
10218;91816;K-;40;7;04a;S-01;39
10218;91845;K-;39;6;04a;S-02;537
10218;91851;K-;41;8;04a;S-02;604
10218;91922;-1;65;12;04a;S-01;17
10218;91940;K-;39;6;04a;S-02;537
10218;91950;K-;58;25;04a;S-02;604
10218;92000;SU-;121;17;04a;S-01;99
10218;92032;P-;122;18;04a;S-01;99
10218;92038;HH-;112;8;04a;S-01;99
10218;92039;K-;60;7;04a;K-04;7019
10218;92039;LEV-;59;6;04a;S-02;693
10218;92045;K-;61;8;04a;K-04;7018
10218;92103;BN-;45;12;04a;S-02;537
10218;92107;K-;44;11;04a;S-02;537
10218;92121;K-;39;6;04a;S-02;604
10218;92131;-1;112;8;04a;S-01;99
10218;92133;K-;42;9;04a;S-01;62
10218;92140;KA-;46;13;04a;S-01;62
10218;92248;K-;51;18;04a;S-01;60
10218;92322;K-;43;10;04a;S-01;62
10218;92330;D-;39;6;04a;S-01;62
10218;92435;SU-;119;15;04a;S-01;99
10218;92438;K-;59;6;04a;K-04;7019
10218;92446;K-;62;9;04a;S-02;693
10218;92446;NR-;113;9;04a;S-01;99
10218;92521;RÜD-;115;11;04a;S-01;99
10218;92615;LB-;63;10;04a;S-02;693
10218;92652;NR-;113;9;04a;S-01;99
10218;92706;EU-;47;14;04a;S-01;62
10218;92726;WÜ-;110;6;04a;S-01;99
10218;92728;JK-;115;11;04a;S-01;99
10218;92754;ME-;125;21;04a;S-01;99
10218;92838;K-;69;6;04a;S-01;973
10218;92839;K-;41;8;04a;S-02;361
10218;93009;K-;44;11;04a;S-02;537
10218;93011;K-;63;10;04a;K-04;7019
10218;93042;GM-;46;13;04a;S-02;361
10218;93046;K-;65;12;04a;S-02;693
10218;93204;D-;61;8;04a;S-01;17
10218;93220;KS-;55;22;04a;S-02;604
10218;93359;;116;12;04a;S-01;99
10218;93412;K-;42;9;04a;S-02;604
10218;93453;K-;42;9;04a;S-01;62
10218;93600;K-;42;9;04a;S-02;537
10218;93615;K-;49;16;04a;S-01;62
10218;93635;K-;46;13;04a;S-01;62
10218;93643;K-;64;11;04a;S-01;17
10218;93700;SU-;45;12;04a;S-02;604
10218;93722;B-;113;9;04a;S-01;99
10218;93809;K-;41;8;04a;S-02;361
10218;93834;SU-;43;10;04a;S-02;604
10218;93848;K-;41;8;04a;S-02;537
10218;93925;K-;65;12;04a;K-04;7019
10218;94002;K-;41;8;04a;S-02;537
10218;94033;T-;117;13;04a;S-01;99
10218;94053;K-;66;13;04a;K-04;7018
10218;94124;OF-;110;6;04a;S-01;99
10218;94143;SU-;121;17;04a;S-01;99
10218;94153;K-;42;9;04a;S-01;62
10218;94251;K-;59;6;04a;K-04;7019
10218;94317;MD-;44;11;04a;S-01;39
10218;94341;WT-;41;8;04a;S-01;62
10218;94413;BM-;45;12;04a;S-02;604
10218;94456;MZ-;116;12;04a;S-01;99
10218;94512;K-;41;8;04a;S-02;537
10218;94513;M-;46;13;04a;S-01;60
10218;94558;NE-;47;14;04a;S-01;63
10218;94808;K-;42;9;04a;S-02;361
10218;94822;SG-;65;12;04a;K-04;7019
10218;94823;RS-;61;8;04a;K-04;7019
10218;94937;GL-;40;7;04a;S-02;537
10218;94939;K-;39;6;04a;S-01;60
10218;94943;-6;41;8;04a;S-01;62
10218;95045;VV-;62;29;04a;S-01;64
10218;95059;HH-;113;9;04a;S-01;99
10218;95255;AZ-;123;19;04a;S-01;99
10218;95433;GL-;40;7;04a;S-01;62
10218;95504;KA-;112;8;04a;S-01;99
10218;95539;HD-;112;8;04a;S-01;99
10218;95544;WI-;61;8;04a;S-01;17
10218;95650;HM-;39;6;04a;S-02;604
10218;95830;K-;61;8;04a;S-02;693
10218;95833;HD-;111;7;04a;S-01;99
10218;95840;BN-;63;10;04a;S-02;693
10218;95851;M-;59;6;04a;S-02;693
10218;95934;K-;62;9;04a;S-02;693
10218;95950;K-;41;8;04a;S-02;537
10218;100007;K-;40;7;04a;S-02;604
10218;100008;SU-;62;9;04a;S-01;17
10218;100056;NE-;42;9;04a;S-02;361
10218;100259;K-;47;14;04a;S-01;39
10218;100413;BOT-;39;6;06a;S-01;62
10218;100622;AC-;61;8;04a;S-01;16
10218;100636;K-;65;12;04a;S-02;693
10218;100733;HS-;41;8;04a;S-01;62
10218;100746;SU-;111;7;04a;S-01;99
10218;100814;WI-;116;12;04a;S-01;99
10218;100817;K-;61;8;04a;S-02;693
10218;100839;SIM-;115;11;04a;S-01;99
10218;100856;K-;46;13;04a;S-02;361
10218;100919;SU-;65;12;04a;S-02;693
10218;100928;K-;48;15;04a;S-01;62
10218;100931;DN-;115;11;04a;S-01;99
10218;100942;BN-;110;6;04a;S-01;99
10218;101000;NV-;134;29;04a;S-01;99
10218;101015;MG-;111;7;04a;S-01;99
10218;101029;LEV-;59;6;04a;K-04;7019
10218;101153;K-;60;7;04a;S-02;693
10218;101333;K-;66;13;04a;S-02;693
10218;101406;K-;47;14;04a;S-01;60
10218;101422;D-;59;6;04a;S-01;25
10218;101558;K-;41;8;04a;S-02;361
10218;101634;BM-;40;7;04a;S-01;62
10218;101646;K-;39;6;04a;S-01;62
10218;101735;K-;48;15;04a;S-02;361
10218;101840;HD-;136;31;04a;S-01;99
10218;101845;D-;46;13;04a;S-01;60
10218;101847;K-;41;8;04a;S-01;60
10218;101917;HU-;112;8;04a;S-01;99
10218;101921;K-;69;16;04a;K-04;7019
10218;101929;NE-;46;13;06a;S-01;39
10218;102004;BN-;111;7;04a;S-01;99
10218;102047;HH-;112;8;04a;S-01;99
10218;102114;LEV-;116;12;04a;S-01;99
10218;102148;K-;65;12;04a;S-02;693
10218;102207;K-;43;10;04a;S-01;62
10218;102213;BM-;40;7;04a;S-01;62
10218;102215;K-;45;12;04a;S-01;39
10218;102217;K-;45;12;04a;S-01;39
10218;102223;MK-;46;13;04a;S-01;62
10218;102311;K-;65;12;04a;S-02;693
10218;102442;K-;59;6;04a;S-02;693
10218;102442;K-;44;11;04a;S-02;604
10218;102449;GL-;61;8;04a;S-01;16
10218;102523;K-;64;11;04a;K-04;7019
10218;102523;GL-;71;8;04a;S-01;973
10218;102547;K-;49;16;04a;S-01;62
10218;102624;K-;39;6;04a;S-02;537
10218;102644;K-;64;11;04a;K-04;7018
10218;102754;K-;59;6;04a;S-01;17
10218;102921;HH-;65;12;04a;S-01;16
10218;102936;K-;59;6;04a;K-04;7018
10218;102946;-11;120;16;04a;S-01;99
10218;102952;B-;46;13;04a;S-01;62
10218;102956;LEV-;61;8;04a;K-04;7019
10218;103020;B-;43;10;04a;S-02;604
10218;103056;KH-;147;42;04a;S-01;99
10218;103126;K-;47;14;04a;S-01;62
10218;103129;K-;40;7;04a;S-02;537
10218;103132;MA-;114;10;04a;S-01;99
10218;103227;BM-;62;9;04a;S-01;17
10218;103303;SU-;43;10;04a;S-01;62
10218;103308;K-;46;13;04a;S-01;62
10218;103309;K-;42;9;04a;S-01;62
10218;103314;AW-;40;7;04a;S-01;62
10218;103344;FE-;43;10;04a;S-01;39
10218;103428;GM-;39;6;04a;S-02;537
10218;103441;K-;60;7;04a;S-02;693
10218;103456;KH-;40;7;04a;S-01;62
10218;103546;K-;67;14;04a;S-01;16
10218;103600;LEV-;59;6;04a;K-04;7019
10218;103602;K-;53;0;04a;K-04;7019
10218;103638;K-;64;11;04a;S-02;693
10218;103655;K-;47;14;04a;S-01;62
10218;103705;KR-;91;8;11a;S-01;99
10218;103727;K-;59;6;04a;K-04;7019
10218;103733;F-;119;15;04a;S-01;99
10218;103744;DN-;61;8;04a;S-01;17
10218;103815;EMS-;114;10;04a;S-01;99
10218;103833;AC-;45;12;04a;S-01;62
10218;103845;BM-;42;9;04a;S-01;62
10218;103848;NE-;41;8;04a;S-01;64
10218;103849;K-;60;7;04a;K-04;7019
10218;103948;K-;39;6;04a;S-02;537
10218;104012;HH-;39;6;04a;S-01;61
10218;104028;BM-;29;0;04a;K-04;7018
10218;104212;NI-;44;11;04a;S-01;62
10218;104335;BM-;39;6;04a;S-01;61
10218;104355;K-;39;6;04a;S-02;537
10218;104404;SU-;40;7;04a;S-01;62
10218;104443;RÜD-;117;13;04a;S-01;99
10218;104515;ME-;122;18;04a;S-01;99
10218;104517;K-;47;14;04a;S-01;60
10218;104613;K-;48;15;04a;S-01;62
10218;104624;BM-;40;7;04a;S-01;62
10218;104632;K-;62;9;04a;K-04;7019
10218;104705;K-;41;8;04a;S-02;537
10218;104755;GL-;44;11;04a;S-01;64
10218;104802;K-;41;8;04a;S-02;537
10218;104811;NE-;42;9;04a;S-01;62
10218;105032;-7;132;28;04a;S-01;99
10218;105129;LB-;119;15;04a;S-01;99
10218;105336;D-;40;7;04a;S-01;60
10218;105339;K-;70;17;04a;K-04;7019
10218;105346;;115;11;04a;S-01;99
10218;105353;BO-;110;6;04a;S-01;99
10218;105359;B-;110;6;04a;S-01;99
10218;105439;K-;39;6;04a;S-02;604
10218;105449;K-;51;18;04a;S-01;61
10218;105551;GL-;42;9;04a;S-01;39
10218;105556;K-;42;9;04a;S-02;361
10218;105713;TBB-;45;12;04a;S-01;62
10218;105737;F-;46;13;04a;S-01;63
10218;105832;K-;41;8;04a;S-01;39
10218;105853;K-;49;16;04a;S-01;62
10218;105906;ERB-;112;8;04a;S-01;99
10218;105908;WI-;113;9;04a;S-01;99
10218;110005;NAN-;62;9;04a;S-01;9
10218;110006;BN-;61;8;04a;S-01;29
10218;110023;B-;124;20;04a;S-01;99
10218;110055;KO-;118;14;04a;S-01;99
10218;110125;F-;113;9;04a;S-01;99
10218;110141;K-;39;6;04a;S-01;39
10218;110310;K-;39;6;04a;S-02;537
10218;110320;K-;42;9;04a;S-01;39
10218;110447;MG-;39;6;06a;S-01;60
10218;110543;K-;61;8;04a;K-04;7019
10218;110602;K-;47;14;04a;S-01;62
10218;110632;K-;53;20;04a;S-02;604
10218;110632;M-;64;11;04a;S-01;17
10218;110756;;62;9;10a;S-01;25
10218;110859;LEV-;71;18;04a;K-04;7019
10218;110924;K-;43;10;04a;S-02;537
10218;110925;GL-;59;6;04a;S-01;10
10218;111008;K-;39;6;04a;S-01;60
10218;111021;K-;59;6;04a;K-04;7019
10218;111101;HD-;40;7;04a;S-01;60
10218;111111;GL-;39;6;04a;S-02;537
10218;111147;K-;42;9;04a;S-01;39
10218;111150;AC-;120;16;04a;S-01;99
10218;111157;EU-;124;20;04a;S-01;99
10218;111315;GM-;40;7;04a;S-01;39
10218;111326;D-;49;16;04a;S-01;62
10218;111501;K-;39;6;04a;S-02;537
10218;111525;K-;55;22;04a;S-02;537
10218;111545;K-;42;9;04a;S-01;62
10218;111612;K-;41;8;04a;S-02;537
10218;111846;K-;41;8;04a;S-02;604
10218;111912;K-;59;6;04a;K-04;7018
10218;111921;K-;46;13;04a;S-02;537
10218;111929;K-;41;8;04a;S-02;537
10218;111947;K-;118;14;04a;S-01;99
10218;111948;HG-;111;7;04a;S-01;99
10218;112009;K-;39;6;04a;S-01;39
10218;112011;K-;40;7;04a;S-02;537
10218;112024;;110;6;04a;S-01;99
10218;112041;K-;60;7;04a;K-04;7019
10218;112121;-2;118;14;04a;S-01;99
10218;112223;K-;47;14;04a;S-02;537
10218;112225;GL-;61;8;04a;K-04;7018
10218;112258;DA-;125;21;04a;S-01;99
10218;112327;K-;39;6;04a;S-02;604
10218;112343;K-;44;11;04a;S-01;60
10218;112354;K-;47;14;04a;S-01;60
10218;112356;BM-;67;14;04a;K-04;7019
10218;112639;K-;44;11;04a;S-02;604
10218;112726;BM-;39;6;04a;S-01;60
10218;112915;MY-;47;14;04a;S-01;60
10218;112926;LEV-;71;8;04a;S-01;973
10218;113003;E-;111;7;04a;S-01;99
10218;113244;K-;63;10;04a;K-04;7019
10218;113254;K-;63;10;04a;K-04;7019
10218;113302;SU-;40;7;04a;S-02;537
10218;113333;-1;127;23;04a;S-01;99
10218;113335;EMS-;129;25;04a;S-01;99
10218;113357;CLP-;121;17;04a;S-01;99
10218;113501;D-;110;6;04a;S-01;99
10218;113610;CH-;115;11;04a;S-01;99
10218;113714;K-;41;8;04a;S-01;62
10218;113727;GL-;63;10;04a;K-04;7019
10218;113752;PF-;118;14;04a;S-01;99
10218;113753;BRK-;113;9;04a;S-01;99
10218;113805;-15;140;35;04a;S-01;99
10218;113937;ME-;110;6;04a;S-01;99
10218;113937;OP-;44;11;04a;S-01;62
10218;114137;DIL-;39;6;04a;S-01;62
10218;114212;EU-;52;19;04a;S-01;60
10218;114219;DA-;121;17;04a;S-01;99
10218;114254;BM-;48;15;04a;S-01;62
10218;114433;HG-;40;7;04a;S-01;62
10218;114556;RF-;122;18;04a;S-01;99
10218;114626;CW-;46;13;04a;S-01;62
10218;114734;K-;59;6;04a;S-01;17
10218;114754;K-;65;12;04a;S-01;9
10218;114813;;59;6;04a;S-01;16
10218;114849;GL-;46;13;04a;S-01;62
10218;115017;K-;44;11;04a;S-01;62
10218;115154;EU-;47;14;04a;S-01;62
10218;115244;BM-;66;13;04a;S-01;35
10218;115343;VX-;110;6;04a;S-01;99
10218;115344;GM-;68;15;04a;K-04;7019
10218;115544;HSK-;112;8;04a;S-01;99
10218;115708;-90;126;22;04a;S-01;99
10218;115749;MG-;39;6;04a;S-01;60
10218;115844;K-;114;10;04a;S-01;99
10218;115946;K-;61;8;04a;K-04;7018
10218;120026;ST-;41;8;04a;S-01;39
10218;120026;K-;52;19;04a;S-01;60
10218;120111;WST-;72;9;04a;S-01;973
10218;120121;GL-;61;8;04a;K-04;7019
10218;120125;D-;41;8;04a;S-01;60
10218;120140;COE-;71;8;04a;S-01;982
10218;120354;MK-;43;10;04a;S-01;64
10218;120432;K-;50;0;04a;K-04;7019
10218;120534;-46;118;14;04a;S-01;99
10218;120730;ST-;112;8;04a;S-01;99
10218;120823;K-;121;17;04a;S-01;99
10218;120855;UL-;60;7;04a;K-04;7019
10218;120901;GÜ-;42;9;04a;S-01;39
10218;121015;M-;41;8;04a;S-01;62
10218;121219;BN-;123;19;04a;S-01;99
10218;121420;EU-;43;10;04a;S-01;62
10218;121439;BM-;45;12;04a;S-01;62
10218;121621;K-;60;7;04a;K-04;7019
10218;121625;ME-;63;10;04a;K-04;7019
10218;121735;DIN-;39;6;04a;S-01;62
10218;121929;GL-;46;13;04a;S-01;62
10218;121932;SU-;44;11;04a;S-01;62
10218;121947;K-;41;8;04a;S-01;39
10218;122037;K-;41;8;04a;S-01;39
10218;122216;BM-;39;6;04a;S-01;39
10218;122230;LEV-;59;6;04a;K-04;7019
10218;122253;;117;13;04a;S-01;99
10218;122440;BOR-;116;12;04a;S-01;99
10218;122502;LM-;114;10;04a;S-01;99
10218;122644;K-;39;6;04a;S-01;39
10218;122644;AC-;64;11;04a;S-01;16
10218;122730;K-;40;7;04a;S-01;31
10218;122741;;132;28;04a;S-01;99
10218;122825;LA-;110;6;04a;S-01;99
10218;122833;GL-;42;9;04a;S-01;62
10218;123012;;136;31;04a;S-01;99
10218;123117;K-;63;10;04a;S-02;228
10218;123235;GM-;41;8;04a;S-01;36
10218;123333;K-;48;15;04a;S-01;60
10218;123358;K-;61;8;04a;S-01;16
10218;123359;K-;59;6;04a;S-01;10
10218;123408;AA-;53;20;04a;S-01;62
10218;123410;K-;46;13;04a;S-01;62
10218;123419;HB-;75;22;04a;K-04;7019
10218;123533;K-;63;10;04a;K-04;7018
10218;123534;OS-;59;6;04a;S-02;228
10218;123558;GL-;59;6;04a;K-04;7019
10218;123824;EU-;59;6;04a;S-01;17
10218;123854;K-;51;18;04a;S-01;60
10218;123957;K-;60;7;04a;S-02;600
10218;124110;K-;59;6;04a;S-02;228
10218;124136;GM-;39;6;04a;S-01;62
10218;124138;SU-;111;7;04a;S-01;99
10218;124145;GL-;60;7;04a;K-04;7019
10218;124224;MS-;70;17;04a;S-01;16
10218;124323;K-;40;7;04a;S-01;62
10218;124414;EU-;60;7;04a;S-02;228
10218;124443;SG-;119;15;04a;S-01;99
10218;124535;K-;39;6;04a;S-01;62
10218;124658;K-;48;15;04a;S-01;62
10218;124840;M-;60;7;04a;S-01;16
10218;124842;K-;43;10;04a;S-01;62
10218;124900;NEW-;112;8;04a;S-01;99
10218;124919;AC-;76;23;04a;S-01;17
10218;124922;K-;72;19;04a;S-02;600
10218;124951;K-;55;22;04a;S-01;60
10218;125037;K-;41;8;04a;S-01;62
10218;125039;F-;40;7;04a;S-01;62
10218;125046;LEV-;133;29;04a;S-01;99
10218;125101;K-;61;8;04a;S-02;228
10218;125211;K-;60;7;04a;S-02;600
10218;125222;K-;41;8;04a;S-01;62
10218;125223;K-;63;10;04a;S-02;228
10218;125227;GI-;40;7;04a;S-01;62
10218;125338;MK-;115;11;04a;S-01;99
10218;125340;DU-;60;7;04a;K-04;7019
10218;125455;K-;42;9;04a;S-01;39
10218;125503;SU-;46;13;04a;S-01;60
10218;125545;ME-;124;20;04a;S-01;99
10218;125622;SO-;113;9;04a;S-01;99
10218;125633;GL-;39;6;04a;S-01;62
10218;125649;ME-;128;24;04a;S-01;99
10218;125710;WAF-;59;6;04a;S-01;10
10218;125713;GL-;44;11;04a;S-01;39
10218;125740;K-;39;6;04a;S-01;60
10218;125837;WUN-;112;8;04a;S-01;99
