vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
10618;82433;K-;42;9;04a;S-01;6183
10618;82526;K-;50;17;04a;S-01;62
10618;82550;HD-;59;6;04a;S-01;17
10618;82613;K-;42;9;04a;S-02;721
10618;82618;K-;42;9;04a;S-02;721
10618;82746;M-;64;11;04a;S-02;1305
10618;82804;BM-;66;13;04a;S-02;1305
10618;82826;GL-;40;7;04a;S-01;6184
10618;82903;GL-;42;9;04a;S-01;6183
10618;83111;GL-;43;10;04a;S-01;6184
10618;83205;SB-;69;6;04a;S-01;982
10618;83215;ME-;60;7;04a;S-01;14
10618;83320;D-;42;9;04a;S-01;39
10618;83435;K-;39;6;04a;S-02;721
10618;83510;EU-;63;10;04a;S-02;1305
10618;83712;GL-;59;6;04a;K-04;7019
10618;83725;K-;59;6;04a;S-02;1305
10618;83858;K-;62;9;04a;K-04;7019
10618;83913;GL-;39;6;04a;S-01;6184
10618;83918;K-;63;10;04a;S-01;26
10618;83942;DO-;70;7;04a;S-01;982
10618;83942;DO-;70;7;04a;S-01;981
10618;84105;K-;45;12;04a;S-01;39
10618;84128;LEV-;42;9;04a;S-01;39
10618;84155;RD-;40;7;04a;S-01;62
10618;84204;SU-;44;11;04a;S-01;62
10618;84249;SU-;43;10;04a;S-02;721
10618;84318;K-;40;7;04a;S-02;721
10618;84449;K-;52;19;04a;S-02;721
10618;84530;K-;48;15;04a;S-02;721
10618;84601;K-;60;7;04a;S-02;1305
10618;84743;K-;39;6;04a;S-01;62
10618;84831;EU-;40;7;04a;S-02;721
10618;84845;LEV-;42;9;04a;S-02;721
10618;85056;K-;40;7;04a;S-01;6183
10618;85106;K-;40;7;04a;S-01;62
10618;85112;SG-;46;13;04a;S-01;62
10618;85157;MI-;71;8;04a;S-01;971
10618;85248;K-;47;14;04a;S-01;62
10618;85331;BM-;60;7;04a;S-02;1305
10618;85343;EL-;43;10;06c;S-02;721
10618;85524;K-;60;7;04a;S-02;1305
10618;85533;K-;40;7;04a;S-01;60
10618;85621;GL-;52;19;04a;S-01;60
10618;85641;K-;67;14;04a;S-02;1296
10618;85821;K-;39;6;04a;S-02;721
10618;85841;K-;62;9;04a;S-01;7
10618;85841;K-;39;6;04a;S-01;31
10618;85851;GL-;40;7;04a;S-01;6184
10618;85856;SU-;41;8;04a;S-01;62
10618;85914;K-;44;11;04a;S-02;721
10618;90000;K-;42;9;04a;S-01;60
10618;90002;AC-;41;8;04a;S-02;721
10618;90209;K-;41;8;04a;S-01;62
10618;90210;BN-;61;8;04a;S-02;1305
10618;90222;KK-;59;6;04a;S-02;1296
10618;90305;SU-;60;7;04a;S-02;1305
10618;90416;OB-;63;10;04a;S-02;1305
10618;90540;K-;61;28;04a;S-01;62
10618;90742;K-;61;8;04a;S-02;1296
10618;90802;COE-;59;6;04a;S-02;1305
10618;90817;HH-;40;7;04a;S-01;60
10618;90929;NR-;50;17;04a;S-01;62
10618;91116;GL-;85;22;04a;S-01;971
10618;91138;BM-;59;6;04a;S-01;17
10618;91158;GL-;53;20;04a;S-01;6183
10618;91347;K-;46;13;04a;S-01;60
10618;91417;VIE-;42;9;04a;S-01;60
10618;91431;LEV-;60;7;04a;S-01;26
10618;91436;LEV-;43;10;04a;S-02;721
10618;91531;TÜ-;60;7;04a;S-02;1305
10618;91551;K-;41;8;04a;S-02;721
10618;91554;SU-;63;10;04a;S-02;1305
10618;91602;K-;46;13;04a;S-02;721
10618;91727;K-;42;9;04a;S-01;60
10618;91732;K-;43;10;11a;S-01;39
10618;91808;K-;45;12;04a;S-02;721
10618;91842;K-;62;9;04a;S-02;1296
10618;91847;SU-;59;6;04a;S-01;7
10618;91854;K-;61;8;04a;S-02;1305
10618;91913;BM-;60;7;04a;S-02;1305
10618;92131;K-;67;14;04a;S-01;26
10618;92138;K-;43;10;04a;S-01;61
10618;92216;K-;69;16;04a;S-02;1296
10618;92302;K-;63;10;04a;S-02;1305
10618;92312;K-;60;7;04a;S-02;1305
10618;92318;WIL-;64;11;04a;S-02;1305
10618;92320;BN-;59;6;04a;S-02;1305
10618;92354;K-;61;8;04a;S-02;1296
10618;92401;SU-;39;6;04a;S-01;62
10618;92402;D-;61;8;04a;S-01;29
10618;92435;K-;63;10;04a;S-02;1305
10618;92438;GL-;41;8;04a;S-01;39
10618;92521;K-;43;10;04a;S-02;721
10618;92605;GL-;44;11;04a;S-01;6184
10618;92621;BN-;72;19;04a;S-02;1305
10618;92624;K-;48;15;04a;S-01;6183
10618;92801;K-;47;14;04a;S-01;62
10618;92816;K-;64;11;04a;S-02;1305
10618;92830;K-;41;8;04a;S-02;721
10618;93002;K-;39;6;04a;S-02;721
10618;93029;W-;67;14;04a;S-02;1305
10618;93051;K-;48;15;04a;S-01;61
10618;93116;NE-;39;6;04a;S-01;36
10618;93202;SU-;71;18;04a;S-02;1305
10618;93317;K-;42;9;04a;S-01;62
10618;93318;K-;59;6;04a;S-02;1296
10618;93404;K-;54;21;04a;S-02;721
10618;93515;K-;59;6;04a;S-02;1296
10618;93535;K-;39;6;04a;S-01;62
10618;93551;BM-;59;6;04a;K-04;7019
10618;93557;GL-;39;6;04a;S-01;6183
10618;93630;BM-;66;13;04a;S-01;17
10618;93651;K-;45;12;04a;S-01;62
10618;93857;K-;41;8;04a;S-01;62
10618;93914;SG-;40;7;04a;S-01;32
10618;93915;BN-;43;10;06c;S-01;39
10618;93929;M-;59;6;04a;S-02;1305
10618;94019;K-;45;12;04a;S-01;60
10618;94022;K-;41;8;04a;S-01;60
10618;94133;K-;68;15;04a;S-02;1305
10618;94224;K-;39;6;04a;S-01;6183
10618;94234;K-;41;8;04a;S-02;721
10618;94355;BM-;49;16;04a;S-01;60
10618;94358;D-;41;8;04a;S-02;721
10618;94406;SO-;62;9;04a;S-01;16
10618;94411;K-;41;8;04a;S-01;62
10618;94502;K-;59;6;04a;K-04;7019
10618;94515;BM-;59;6;04a;S-02;1305
10618;94548;BM-;66;13;04a;S-01;16
10618;94549;PO-;64;11;06c;S-01;9
10618;94605;K-;63;10;04a;S-02;1296
10618;94606;DN-;49;16;04a;S-01;62
10618;94625;K-;71;18;04a;S-02;1305
10618;94627;K-;59;6;04a;S-01;29
10618;94739;K-;61;8;04a;S-01;10
10618;94838;DKL-;43;10;04a;S-01;6183
10618;94920;K-;59;6;04a;S-02;1296
10618;94932;K-;42;9;04a;S-01;6183
10618;95044;CM-;71;8;04a;S-01;982
10618;95050;K-;46;13;04a;S-01;61
10618;95157;D-;39;6;04a;S-01;36
10618;95530;K-;46;13;04a;S-01;62
10618;95614;MYK-;60;7;04a;S-02;1305
10618;95653;K-;59;6;04a;S-01;16
10618;95720;GL-;61;8;04a;S-02;1296
10618;95815;BM-;46;13;04a;S-01;60
10618;95849;K-;42;9;04a;S-01;39
10618;95850;K-;42;9;04a;S-01;62
10618;95852;BM-;43;10;04a;S-01;62
10618;95945;OP-;61;8;04a;S-02;1305
10618;95956;K-;65;12;04a;S-02;1305
10618;100057;K-;59;6;04a;S-02;1296
10618;100102;K-;51;18;04a;S-01;62
10618;100109;LEV-;61;8;04a;S-02;1296
10618;100148;LEV-;61;8;04a;K-04;7019
10618;100214;RE-;64;11;04a;S-01;26
10618;100237;K-;61;8;04a;S-02;1296
10618;100309;BM-;39;6;04a;S-01;62
10618;100409;K-;43;10;04a;S-01;6183
10618;100440;K-;60;7;04a;S-02;1305
10618;100456;K-;65;12;04a;S-02;1305
10618;100501;K-;63;10;04a;S-02;1305
10618;100507;K-;65;12;04a;K-04;7019
10618;100601;DU-;39;6;04a;S-01;60
10618;100628;SU-;59;6;04a;S-02;1305
10618;100647;WST-;60;7;04a;S-02;1305
10618;100836;K-;63;10;04a;S-02;1305
10618;100946;K-;43;10;04a;S-01;39
10618;100949;K-;39;6;04a;S-01;62
10618;101151;K-;51;18;04a;S-01;62
10618;101222;K-;59;6;04a;S-02;1305
10618;101331;K-;39;6;04a;S-01;62
10618;101405;K-;43;10;04a;S-01;6183
10618;101417;K-;60;7;04a;S-01;16
10618;101429;BN-;61;8;04a;S-02;1305
10618;101510;K-;45;12;04a;S-01;60
10618;101542;K-;43;10;04a;S-01;62
10618;101604;BM-;60;7;04a;S-02;1305
10618;101621;BM-;59;6;04a;S-02;1305
10618;101632;GL-;42;9;04a;S-01;6183
10618;101702;K-;40;7;04a;S-01;60
10618;101713;EU-;51;18;04a;S-01;62
10618;101737;DN-;60;7;04a;S-01;9
10618;101854;LM-;59;6;04a;S-01;7
10618;101900;K-;50;17;04a;S-02;721
10618;102038;B-;44;11;04a;S-01;60
10618;102043;K-;62;9;04a;S-02;1296
10618;102222;BM-;41;8;04a;S-01;60
10618;102229;K-;41;8;04a;S-01;60
10618;102231;GL-;43;10;04a;S-01;6184
10618;102246;K-;44;11;04a;S-01;62
10618;102303;K-;39;6;04a;S-01;62
10618;102335;K-;59;6;04a;S-02;1296
10618;102341;K-;41;8;04a;S-01;31
10618;102434;NE-;41;8;04a;S-01;62
10618;102435;BN-;67;14;04a;K-04;7018
10618;102451;K-;63;10;04a;K-04;7019
10618;102620;K-;39;6;04a;S-01;62
10618;102816;K-;46;13;04a;S-01;62
10618;102828;GL-;40;7;04a;S-01;6184
10618;102906;K-;60;7;04a;K-04;7018
10618;102917;K-;62;9;04a;K-04;7019
10618;103004;K-;63;10;04a;S-02;1305
10618;103004;M-;42;9;04a;S-01;62
10618;103015;K-;47;14;04a;S-01;62
10618;103052;LEV-;64;11;04a;K-04;7019
10618;103149;K-;39;6;04a;S-01;62
10618;103157;DU-;43;10;04a;S-01;62
10618;103237;K-;46;13;04a;S-01;60
10618;103242;EU-;40;7;04a;S-02;297
10618;103244;K-;46;13;04a;S-01;60
10618;103357;K-;57;24;04a;S-01;62
10618;103513;GL-;41;8;04a;S-01;39
10618;103706;AC-;63;10;04a;S-01;10
10618;103721;K-;43;10;04a;S-02;297
10618;103734;LEV-;48;15;04a;S-01;62
10618;103737;K-;40;7;04a;S-01;62
10618;103954;NE-;62;9;04a;S-01;16
10618;104010;M-;48;15;04a;S-01;60
10618;104046;BM-;48;15;04a;S-01;60
10618;104049;K-;46;13;04a;S-02;297
10618;104128;ME-;59;6;04a;K-04;7019
10618;104139;EU-;69;6;04a;S-01;973
10618;104147;KR-;40;7;04a;S-01;60
10618;104204;GL-;40;7;04a;S-01;6184
10618;104213;K-;40;7;04a;S-01;60
10618;104329;BM-;41;8;04a;S-01;62
10618;104432;LEV-;63;10;04a;S-02;1296
10618;104436;K-;56;23;04a;S-01;39
10618;104607;K-;62;9;04a;S-02;1296
10618;104615;GL-;47;14;04a;S-01;6184
10618;104617;LUP-;48;15;04a;S-01;6184
10618;104647;BN-;44;11;04a;S-01;39
10618;104743;K-;42;9;04a;S-02;721
10618;104824;K-;39;6;04a;S-02;1214
10618;104835;K-;46;13;04a;S-01;62
10618;104850;K-;40;7;04a;S-02;1214
10618;104855;M-;41;8;04a;S-02;721
10618;104858;K-;39;6;04a;S-02;297
10618;104907;K-;44;11;04a;S-01;60
10618;104928;M-;72;9;04a;S-01;973
10618;104938;B-;62;29;04a;S-01;61
10618;105057;SU-;39;6;04a;S-01;60
10618;105120;K-;43;10;04a;S-02;1214
10618;105123;YS-;64;11;04a;S-01;10
10618;105136;K-;39;6;04a;S-02;297
10618;105149;W-;42;9;04a;S-01;60
10618;105159;K-;49;16;04a;S-02;1214
10618;105242;D-;60;7;04a;S-01;17
10618;105246;KLE-;44;11;04a;S-02;297
10618;105251;GT-;61;8;04a;S-01;17
10618;105325;K-;40;7;04a;S-02;1214
10618;105332;K-;45;12;04a;S-02;297
10618;105353;B-;48;15;11a;S-01;39
10618;105449;BM-;39;6;04a;S-02;721
10618;105452;BIN-;45;12;04a;S-02;1214
10618;105546;K-;46;13;04a;S-02;721
10618;105616;K-;39;6;04a;S-02;1214
10618;105617;K-;43;10;04a;S-02;721
10618;105638;K-;40;7;04a;S-02;721
10618;105654;KO-;40;7;04a;S-01;39
10618;105659;BM-;42;9;04a;S-02;721
10618;105701;K-;48;15;04a;S-01;6183
10618;105715;K-;42;9;04a;S-02;1214
10618;105718;K-;41;8;04a;S-02;721
10618;105720;K-;59;6;04a;S-01;10
10618;105727;BM-;39;6;04a;S-02;1214
10618;105808;SU-;60;7;04a;S-02;1296
10618;105823;JÜL-;62;9;04a;S-01;14
10618;105843;GL-;40;7;04a;S-01;31
10618;105848;K-;39;6;04a;S-02;297
10618;105921;LEV-;59;6;04a;K-04;7018
10618;105923;K-;42;9;04a;S-02;721
10618;105939;GL-;42;9;04a;S-01;6184
10618;110103;BM-;59;6;04a;S-02;1305
10618;110104;K-;63;10;04a;S-01;26
10618;110113;D-;48;15;04a;S-01;62
10618;110115;BM-;63;10;04a;S-01;17
10618;110117;K-;39;6;04a;S-02;1214
10618;110120;K-;41;8;04a;S-01;62
10618;110122;K-;44;11;04a;S-01;62
10618;110123;PB-;41;8;04a;S-02;1214
10618;110200;OPR-;41;8;04a;S-02;297
10618;110248;K-;43;10;04a;S-01;60
10618;110249;K-;60;7;04a;S-02;1305
10618;110259;K-;65;12;04a;S-02;1305
10618;110337;HH-;40;7;04a;S-01;39
10618;110340;K-;42;9;04a;S-01;6183
10618;110402;SU-;45;12;04a;S-02;1214
10618;110402;K-;62;9;04a;S-02;1296
10618;110437;BM-;41;8;04a;S-02;1214
10618;110532;K-;48;15;04a;S-02;1214
10618;110613;BM-;62;9;04a;S-02;1305
10618;110639;K-;46;13;04a;S-01;62
10618;110710;DN-;39;6;04a;S-02;1214
10618;110720;GL-;55;22;04a;S-01;6183
10618;110803;K-;61;8;04a;S-01;35
10618;110825;K-;41;8;04a;S-01;6183
10618;110832;OS-;42;9;04a;S-02;1214
10618;110855;GL-;42;9;04a;S-02;1214
10618;110954;BM-;40;7;04a;S-02;1214
10618;110954;K-;40;7;04a;S-01;6183
10618;111015;P-;44;11;04a;S-02;297
10618;111019;K-;48;15;04a;S-01;62
10618;111029;K-;41;8;04a;S-02;297
10618;111036;K-;41;8;04a;S-01;62
10618;111039;HF-;40;7;04a;S-02;1214
10618;111043;K-;73;20;04a;S-02;1305
10618;111111;GL-;42;9;04a;S-01;39
10618;111130;BM-;40;7;04a;S-02;1214
10618;111213;K-;47;14;04a;S-02;1214
10618;111220;SI-;39;6;04a;S-01;62
10618;111224;K-;39;6;04a;S-01;62
10618;111245;K-;72;9;04a;S-01;973
10618;111253;K-;39;6;04a;S-01;32
10618;111404;K-;41;8;04a;S-02;1214
10618;111426;K-;60;7;04a;K-04;7019
10618;111427;K-;46;13;04a;S-02;1214
10618;111506;BM-;46;13;04a;S-02;1214
10618;111551;K-;44;11;04a;S-01;62
10618;111559;M-;41;8;04a;S-01;62
10618;111622;K-;59;6;04a;S-01;17
10618;111728;K-;62;9;04a;K-04;7019
10618;111748;BM-;40;7;04a;S-02;1214
10618;111754;K-;43;10;04a;S-02;1214
10618;111850;BN-;63;10;04a;K-04;7019
10618;111854;K-;62;9;04a;S-01;26
10618;111924;K-;41;8;04a;S-02;1214
10618;112150;K-;40;7;04a;S-02;1214
10618;112207;LH-;39;6;04a;S-02;1214
10618;112219;M-;61;8;04a;S-02;1305
10618;112240;SU-;39;6;04a;S-01;39
10618;112246;SU-;41;8;04a;S-01;39
10618;112320;GE-;62;9;04a;K-04;7019
10618;112441;BM-;39;6;04a;S-02;1214
10618;112500;BM-;39;6;04a;S-01;62
10618;112547;K-;39;6;06b;S-01;39
10618;112637;SU-;44;11;04a;S-02;1214
10618;112643;BM-;60;7;04a;S-01;17
10618;112651;K-;39;6;04a;S-01;62
10618;112835;GL-;48;15;04a;S-01;6183
10618;113034;K-;40;7;04a;S-01;62
10618;113044;K-;40;7;04a;S-02;1214
10618;113119;BM-;41;8;04a;S-02;1214
10618;113145;K-;39;6;04a;S-01;6184
10618;113239;K-;47;14;04a;S-01;62
10618;113303;K-;40;7;04a;S-01;63
10618;113307;S-;41;8;04a;S-01;60
10618;113420;K-;41;8;04a;S-02;1214
10618;113557;GL-;65;12;04a;S-02;1305
10618;113650;BÜD-;93;10;04a;S-01;99
10618;113658;GL-;69;16;04a;K-04;7019
10618;113700;AK-;94;11;06a;S-01;99
10618;113706;K-;43;10;04a;S-02;1214
10618;113708;K-;60;7;04a;S-02;1305
10618;113719;N-;42;9;04a;S-02;1214
10618;113807;GE-;92;9;04a;S-01;99
10618;113919;K-;39;6;04a;S-02;1214
10618;113925;K-;60;7;04a;S-01;7
10618;113942;MXU-;100;17;06c;S-01;99
10618;113949;BM-;70;7;04a;S-01;982
10618;113958;TR-;40;7;04a;S-02;1214
10618;114003;K-;39;6;04a;S-02;1214
10618;114018;K-;40;7;04a;S-01;62
10618;114019;HD-;89;6;04a;S-01;99
10618;114024;K-;48;15;04a;S-02;1214
10618;114131;BM-;39;6;04a;S-02;1214
10618;114140;HG-;92;9;04a;S-01;99
10618;114152;K-;39;6;04a;S-02;1214
10618;114206;NEW-;62;9;04a;S-01;7
10618;114224;MTK-;90;7;04a;S-01;99
10618;114318;K-;40;7;04a;S-02;1214
10618;114331;-92;106;22;04a;S-01;99
10618;114339;K-;39;6;04a;S-01;6183
10618;114343;K-;49;16;04a;S-01;62
10618;114348;K-;48;15;04a;S-01;62
10618;114409;MTK-;39;6;06c;S-01;39
10618;114415;K-;42;9;04a;S-02;1214
10618;114540;K-;45;12;04a;S-02;1214
10618;114556;K-;27;0;04a;K-04;7018
10618;114558;HH-;40;7;04a;S-01;60
10618;114731;BM-;43;10;04a;S-02;1214
10618;114735;HD-;91;8;04a;S-01;99
10618;114801;NOR-;105;21;04a;S-01;99
10618;114804;GL-;90;7;04a;S-01;99
