vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
10518;125;D-;81;18;04a;S-01;972
10518;243;DU-;51;18;04a;S-01;60
10518;340;GL-;72;9;04a;S-01;972
10518;556;KL-;44;11;04a;S-01;64
10518;711;SHA-;46;13;04a;S-01;6174
10518;909;K-;39;6;04a;S-01;31
10518;937;K-;39;6;04a;S-01;6174
10518;938;RE-;42;9;04a;S-01;64
10518;945;-47;61;8;04a;S-01;16
10518;1113;K-;45;12;04a;S-01;32
10518;1329;BO-;39;6;04a;S-01;64
10518;1550;BM-;60;7;04a;S-01;7
10518;1819;GM-;76;13;04a;S-01;972
10518;1900;BM-;66;13;04a;S-01;17
10518;2603;GL-;59;6;04a;S-01;10
10518;2622;ME-;62;9;04a;S-01;17
10518;2635;HH-;73;10;04a;S-01;972
10518;2635;HH-;74;11;04a;S-01;971
10518;2809;K-;46;13;04a;S-01;31
10518;2846;ME-;77;14;04a;S-01;972
10518;3329;RS-;77;14;04a;S-01;972
10518;3759;K-;47;14;04a;S-01;39
10518;3843;W-;46;13;04a;S-01;36
10518;4021;K-;89;26;04a;S-01;971
10518;4034;WI-;59;6;04a;S-01;7
10518;4058;BM-;40;7;04a;S-01;32
10518;4342;AC-;42;9;04a;S-01;64
10518;4605;SU-;61;8;04a;S-01;17
10518;4814;MI-;74;11;04a;S-01;972
10518;4854;M-;62;9;04a;S-01;17
10518;4952;D-;75;12;04a;S-01;981
10518;5334;K-;60;7;04a;S-01;9
10518;5436;K-;44;11;04a;S-01;6173
10518;5657;K-;44;11;04a;S-01;60
10518;5725;K-;59;6;04a;S-01;7
10518;5728;E-;47;14;04a;S-01;64
10518;5803;OB-;78;15;04a;S-01;972
10518;5911;AC-;60;7;04a;S-01;7
10518;10106;K-;60;7;04a;S-01;9
10518;10144;K-;59;6;04a;S-01;7
10518;10353;K-;47;14;04a;S-01;39
10518;10416;FFB-;40;7;04a;S-01;60
10518;10532;W-;62;9;04a;K-04;7018
10518;10608;BM-;86;23;04a;S-01;971
10518;10704;GL-;88;25;04a;S-01;973
10518;10720;RS-;70;7;04a;S-01;972
10518;10859;K-;80;7;04a;S-01;34
10518;10930;DO-;73;10;04a;S-01;972
10518;10943;K-;62;9;04a;S-01;9
10518;11133;WT-;70;7;04a;S-01;971
10518;11229;W-;55;22;04a;S-01;60
10518;11849;SP-;43;10;04a;S-01;63
10518;11937;BOT-;86;23;04a;S-01;981
10518;12004;ME-;83;20;04a;S-01;971
10518;12530;K-;39;6;04a;S-01;32
10518;12533;E-;75;12;04a;S-01;973
10518;12552;WI-;80;17;04a;S-01;972
10518;12947;K-;45;12;04a;S-01;6174
10518;13026;GL-;48;15;04a;S-01;39
10518;13027;DO-;74;11;04a;S-01;982
10518;13049;MYK-;67;14;04a;S-01;17
10518;13437;K-;59;6;04a;S-01;7
10518;13524;HH-;62;9;04a;S-01;9
10518;14744;W-;77;14;04a;S-01;972
10518;15003;K-;63;10;04a;K-04;7018
10518;15005;K-;39;6;04a;S-01;36
10518;15025;GL-;75;12;04a;S-01;972
10518;15156;K-;43;10;04a;S-01;60
10518;15404;BM-;43;10;04a;S-01;32
10518;15516;SU-;43;10;04a;S-01;31
10518;15531;GL-;63;10;04a;K-04;7018
10518;15632;K-;46;13;04a;S-01;6173
10518;15806;WÜ-;61;8;04a;S-01;17
10518;15850;K-;75;12;04a;S-01;971
10518;15940;M-;80;17;04a;S-01;972
10518;20416;K-;44;11;04a;S-01;6174
10518;20706;SI-;61;8;04a;S-01;9
10518;20846;MK-;72;9;04a;S-01;981
10518;20853;LEV-;73;20;04a;S-01;16
10518;20947;AC-;77;14;04a;S-01;972
10518;21051;HH-;65;12;04a;S-01;10
10518;21149;K-;41;8;04a;S-01;6174
10518;21802;NE-;64;11;04a;S-01;9
10518;22119;K-;39;6;04a;S-01;6173
10518;22550;ME-;61;8;04a;S-01;7
10518;22815;DN-;73;10;04a;S-01;971
10518;23150;KLE-;82;19;04a;S-01;971
10518;23832;K-;43;10;04a;S-01;39
10518;24315;AC-;59;6;04a;S-01;16
10518;24858;AY-;82;19;04a;S-01;972
10518;24915;WIT-;43;10;04a;S-01;32
10518;25010;DU-;94;31;04a;S-01;971
10518;25022;DU-;76;13;04a;S-01;981
10518;25135;HGF-;72;9;04a;S-01;972
10518;25450;K-;41;8;04a;S-01;31
10518;25530;GL-;69;6;04a;S-01;972
10518;25552;E-;72;9;04a;S-01;971
10518;25819;SU-;62;9;04a;S-01;17
10518;30613;K-;64;31;04a;S-01;61
10518;31008;DN-;62;9;04a;S-01;17
10518;31812;AA-;89;26;04a;S-01;972
10518;32109;OB-;75;12;04a;S-01;972
10518;32130;K-;42;9;04a;S-01;31
10518;32542;GL-;60;7;04a;S-01;10
10518;33314;SU-;90;27;04a;S-01;973
10518;34052;WES-;83;20;04a;S-01;971
10518;34427;-36;64;11;04a;S-01;17
10518;34744;K-;67;14;04a;S-01;16
10518;34840;K-;44;11;04a;S-01;6174
10518;35522;BM-;62;9;04a;S-01;17
10518;35649;AC-;47;14;04a;S-01;60
10518;35803;K-;61;8;04a;S-01;29
10518;35930;K-;73;10;04a;S-01;971
10518;35932;ME-;70;7;04a;S-01;971
10518;40102;K-;64;11;04a;K-04;7018
10518;40654;K-;40;7;04a;S-01;6174
10518;40934;BM-;96;43;04a;S-01;17
10518;41352;D-;64;11;04a;S-01;7
10518;41729;DN-;42;9;04a;S-01;31
10518;41808;RE-;60;7;04a;S-01;16
10518;41952;MA-;59;6;04a;S-01;10
10518;41953;WI-;70;7;04a;S-01;971
10518;41953;WI-;70;7;04a;S-01;972
10518;42008;WI-;70;7;04a;S-01;981
10518;42051;K-;40;7;04a;S-01;6174
10518;42120;SU-;42;9;04a;S-01;60
10518;42216;EU-;74;11;04a;S-01;971
10518;42249;;60;7;04a;S-01;10
10518;43046;K-;40;7;04a;S-01;6174
10518;43053;GK-;59;6;04a;S-01;7
10518;44110;K-;42;9;04a;S-01;32
10518;44417;AW-;39;6;04a;S-01;60
10518;44442;M-;50;17;04a;S-01;6174
10518;44647;K-;73;10;04a;S-01;971
10518;45639;-1;76;23;04a;S-01;16
10518;45903;BM-;44;11;04a;S-01;60
10518;50904;GL-;80;27;04a;K-04;7019
10518;50919;SU-;42;9;04a;S-01;39
10518;51132;MG-;71;18;04a;S-01;7
10518;51147;K-;39;6;04a;S-01;60
10518;51352;NE-;77;14;04a;S-01;973
10518;51358;K-;59;6;04a;S-01;16
10518;52139;BM-;62;9;04a;S-01;10
10518;52535;SU-;62;9;04a;S-01;17
10518;53228;D-;72;9;04a;S-01;971
10518;53305;K-;67;14;04a;S-01;17
10518;54300;SU-;39;6;04a;S-01;6174
10518;54827;F-;40;7;04a;S-01;60
10518;55305;SU-;45;12;04a;S-01;36
10518;60025;ND-;119;15;04a;S-01;99
10518;60338;EU-;135;30;04a;S-01;99
10518;60431;GL-;60;7;04a;K-04;7018
10518;60546;SU-;44;11;04a;S-01;60
10518;60751;K-;59;6;04a;K-04;7018
10518;60843;-74;114;10;04a;S-01;99
10518;60850;AM-;62;9;04a;S-01;10
10518;60900;WÜ-;112;8;04a;S-01;99
10518;61135;K-;76;13;04a;S-01;972
10518;61555;BM-;61;8;04a;S-01;16
10518;61742;K-;115;11;04a;S-01;99
10518;61959;WI-;113;9;04a;S-01;99
10518;62146;DU-;43;10;04a;S-01;6174
10518;62502;K-;61;8;04a;S-01;17
10518;62505;NE-;66;13;04a;K-04;7018
10518;62840;-90;69;6;04a;S-01;981
10518;63131;WW-;116;12;04a;S-01;99
10518;63258;K-;41;8;04a;S-01;60
10518;63332;CXK-;81;18;04a;S-01;972
10518;63341;NE-;63;10;04a;S-01;9
10518;63417;K-;39;6;04a;S-01;60
10518;63505;K-;51;18;04a;S-01;60
10518;63856;EU-;69;6;04a;S-01;981
10518;64050;DGF-;117;13;04a;S-01;99
10518;64333;KR-;59;6;04a;S-01;10
10518;64408;K-;60;7;04a;S-01;26
10518;65018;SHA-;100;37;04a;S-01;972
10518;65203;K-;66;13;04a;S-01;10
10518;65208;K-;63;10;04a;S-01;9
10518;65917;K-;40;7;04a;S-01;6174
10518;70055;K-;60;27;04a;S-01;61
10518;70120;BM-;70;7;04a;S-01;972
10518;70204;B-;47;14;04a;S-01;60
10518;70413;MG-;59;6;04a;S-01;7
10518;70421;K-;52;19;04a;S-01;60
10518;70546;AC-;75;12;04a;S-01;972
10518;70634;K-;42;9;04a;S-01;63
10518;70845;BM-;90;27;04a;S-01;971
10518;70909;FT-;124;20;04a;S-01;99
10518;70917;NE-;61;8;04a;S-01;10
10518;70924;NE-;67;14;04a;S-01;9
10518;70953;WAF-;61;8;04a;S-01;26
10518;71051;K-;66;33;04a;S-01;6173
10518;71247;K-;40;7;04a;S-01;60
10518;71543;K-;67;14;04a;S-01;7
10518;71852;M-;115;11;04a;S-01;99
10518;72131;SI-;62;9;04a;S-01;7
10518;72305;K-;86;33;04a;S-01;16
10518;72730;MG-;60;7;04a;S-01;9
10518;72932;SU-;62;9;04a;S-01;9
10518;73045;DX-;75;12;04a;S-01;972
10518;73046;WES-;73;10;04a;S-01;972
10518;73711;K-;63;10;04a;S-01;16
10518;73854;M-;69;6;04a;S-01;971
10518;73920;MYK-;121;17;04a;S-01;99
10518;73927;EU-;76;13;04a;S-01;971
10518;73927;EU-;75;12;04a;S-01;972
10518;74004;K-;68;15;04a;S-01;7
10518;74135;K-;62;9;04a;S-01;7
10518;74200;SK-;126;22;04a;S-01;99
10518;74705;K-;80;7;04a;S-01;34
10518;75016;K-;39;6;04a;S-01;60
10518;75110;BM-;59;6;04a;S-01;9
10518;75138;EU-;59;6;04a;S-01;7
10518;75239;;122;18;04a;S-01;99
10518;75240;WI-;62;9;04a;S-01;7
10518;75923;VAI-;113;9;04a;S-01;99
10518;80110;HS-;74;21;04a;S-01;26
10518;80242;FG-;116;52;04a;S-01;972
10518;80443;K-;41;8;04a;S-01;39
10518;80714;SU-;40;7;04a;S-01;6174
10518;80849;K-;39;6;04a;S-01;61
10518;81048;KR-;79;16;04a;S-01;973
10518;81112;K-;48;15;04a;S-01;6174
10518;81312;K-;73;10;04a;S-01;972
10518;81637;K-;61;8;04a;S-01;10
10518;81657;MR-;43;10;04a;S-01;60
10518;81708;-8095;59;6;11a;S-01;10
10518;81821;K-;65;12;04a;S-01;9
10518;81912;OB-;70;7;04a;S-01;972
10518;82036;NE-;69;6;04a;S-01;981
10518;82036;K-;43;10;04a;S-01;60
10518;82703;K-;59;6;04a;S-01;16
10518;82839;K-;69;6;04a;S-01;972
10518;83201;K-;46;13;04a;S-01;36
10518;83304;K-;74;21;04a;K-04;7018
10518;83327;K-;41;8;04a;S-01;60
10518;83425;WAF-;58;25;04a;S-01;61
10518;84237;-7224;40;7;04a;S-01;60
10518;84335;EU-;122;18;04a;S-01;99
10518;84422;PB-;125;21;04a;S-01;99
10518;84957;GP-;45;12;04a;S-01;62
10518;85008;K-;40;7;04a;S-01;6174
10518;85057;SIM-;125;21;04a;S-01;99
10518;85250;M-;119;15;04a;S-01;99
10518;85258;F-;110;6;04a;S-01;99
10518;85444;HH-;80;17;04a;S-01;973
10518;85450;-68;127;23;04a;S-01;99
10518;85521;KU-;72;9;04a;S-01;972
10518;85555;NE-;84;21;04a;S-01;971
10518;85555;MTK-;113;9;04a;S-01;99
10518;85608;NE-;84;21;04a;S-01;981
10518;85725;LEV-;43;10;04a;S-01;60
10518;85924;NE-;60;7;04a;S-01;10
10518;90017;F-;118;14;04a;S-01;99
10518;90225;DN-;115;11;04a;S-01;99
10518;90245;K-;119;15;04a;S-01;99
10518;90301;NR-;111;7;04a;S-01;99
10518;90433;NR-;112;8;04a;S-01;99
10518;90808;HD-;117;13;04a;S-01;99
10518;90817;NR-;118;14;04a;S-01;99
10518;90845;W-;140;35;04a;S-01;99
10518;90933;MIL-;110;6;04a;S-01;99
10518;91159;K-;47;14;04a;S-01;62
10518;91302;GI-;59;6;04a;S-01;16
10518;91306;PZL-;60;7;04a;S-01;9
10518;91317;RST-;118;14;04a;S-01;99
10518;91328;DU-;111;7;04a;S-01;99
10518;91353;K-;44;11;04a;S-01;62
10518;91535;K-;44;11;04a;S-01;62
10518;91712;AUR-;120;16;04a;S-01;99
10518;92025;E-;121;17;04a;S-01;99
10518;92335;;61;8;04a;S-01;10
10518;92535;;111;7;04a;S-01;99
10518;92756;AC-;63;10;04a;S-01;9
10518;92918;NR-;110;6;04a;S-01;99
10518;92928;SE-;118;14;04a;S-01;99
10518;92945;K-;118;14;04a;S-01;99
10518;92957;-42;85;22;04a;S-01;971
10518;93038;K-;59;6;04a;K-04;7018
10518;93127;LEV-;51;18;04a;S-01;63
10518;93153;LB-;46;13;04a;S-01;39
10518;93407;HH-;111;7;04a;S-01;99
10518;93411;DN-;44;11;04a;S-01;60
10518;93436;M-;113;9;04a;S-01;99
10518;93546;MG-;60;7;04a;S-01;9
10518;93559;SHG-;115;11;04a;S-01;99
10518;93622;WW-;113;9;04a;S-01;99
10518;93625;GG-;129;25;04a;S-01;99
10518;93628;MG-;61;8;04a;S-01;10
10518;93634;K-;51;18;04a;S-01;60
10518;93941;K-;40;7;04a;S-01;62
10518;94032;HB-;112;8;04a;S-01;99
10518;94126;KR-;63;10;04a;S-01;9
10518;94134;WÜ-;113;9;04a;S-01;99
10518;94223;GL-;112;8;04a;S-01;99
10518;94302;K-;68;15;04a;K-04;7019
10518;94306;BM-;46;13;04a;S-01;62
10518;94309;K-;65;12;04a;S-01;9
10518;94338;NR-;49;16;04a;S-01;60
10518;94634;KN-;116;12;04a;S-01;99
10518;94652;BM-;40;7;04a;S-01;62
10518;94711;DB-;65;12;04a;S-01;17
10518;94807;W-;59;6;04a;S-01;17
10518;94849;LB-;112;8;04a;S-01;99
10518;95007;DN-;61;8;04a;S-01;16
10518;95028;K-;65;12;04a;K-04;7019
10518;95249;MTK-;113;9;04a;S-01;99
10518;95324;LEV-;61;8;04a;K-04;7019
10518;95328;GE-;59;6;04a;S-01;7
10518;95517;LDK-;113;9;04a;S-01;99
10518;95526;WÜ-;117;13;04a;S-01;99
10518;95555;GBY-;71;18;04a;S-01;10
10518;95627;GL-;59;6;04a;K-04;7019
10518;95629;LEV-;67;14;04a;K-04;7019
10518;95719;K-;72;9;04a;S-01;972
10518;95749;BM-;42;9;04a;S-01;62
10518;95759;BM-;65;12;04a;S-01;7
10518;95922;NM-;110;6;04a;S-01;99
10518;95945;GI-;116;12;04a;S-01;99
10518;100102;GM-;128;24;04a;S-01;99
10518;100204;-1;53;20;04a;S-01;39
10518;100338;K-;61;8;04a;S-01;10
10518;100432;DN-;59;6;04a;S-01;16
10518;100726;SU-;111;7;04a;S-01;99
10518;101045;OS-;40;7;04a;S-01;62
10518;101138;K-;65;12;04a;S-01;26
10518;101230;K-;50;17;04a;S-01;62
10518;101233;HS-;142;37;04a;S-01;99
10518;101309;M-;48;15;04a;S-01;61
10518;101404;RÜD-;111;7;04a;S-01;99
10518;101438;SO-;43;10;04a;S-01;60
10518;101457;K-;61;8;04a;S-01;7
10518;101622;ERB-;111;7;04a;S-01;99
10518;101648;RÜD-;119;15;04a;S-01;99
10518;101649;RS-;65;12;04a;S-01;26
10518;101750;KZ-;116;12;04a;S-01;99
10518;101751;;129;25;04a;S-01;99
10518;101752;ZM-;111;7;04a;S-01;99
10518;101758;K-;46;13;04a;S-01;60
10518;101822;AW-;45;12;04a;S-01;62
10518;102040;KT-;119;15;04a;S-01;99
10518;102049;NOH-;116;12;04a;S-01;99
10518;102109;EL-;117;13;04a;S-01;99
10518;102118;AK-;126;22;04a;S-01;99
10518;102332;F-;113;9;04a;S-01;99
10518;102456;K-;63;10;04a;K-04;7019
10518;102614;K-;48;15;04a;S-01;61
10518;102624;GL-;60;7;04a;S-01;7
10518;102657;NE-;113;9;04a;S-01;99
10518;102726;K-;41;8;04a;S-01;62
10518;102814;WI-;69;6;04a;S-01;972
10518;102822;K-;39;6;04a;S-01;6174
10518;102856;K-;43;10;04a;S-01;60
10518;102858;K-;47;14;04a;S-01;62
10518;102911;WI-;70;7;04a;S-01;973
10518;102925;GI-;59;6;04a;S-01;7
10518;102949;KLE-;123;19;04a;S-01;99
10518;103030;;112;8;04a;S-01;99
10518;103046;GN-;61;8;04a;S-01;7
10518;103133;LEV-;40;7;04a;S-01;61
10518;103145;H-;73;10;04a;S-01;972
10518;103146;DN-;72;9;04a;S-01;972
10518;103248;DH-;121;17;04a;S-01;99
10518;103331;RH-;111;7;04a;S-01;99
10518;103428;BM-;44;11;04a;S-01;62
10518;103522;USI-;127;23;04a;S-01;99
10518;103526;LEV-;60;7;04a;K-04;7019
10518;103608;E-;70;7;04a;S-01;973
10518;103655;GL-;66;13;04a;K-04;7019
10518;103812;GI-;40;7;04a;S-01;62
10518;103859;DN-;112;8;04a;S-01;99
10518;103956;HG-;61;8;04a;S-01;10
10518;103959;SO-;41;8;04a;S-01;62
10518;104003;LEV-;59;6;04a;K-04;7019
10518;104003;BI-;59;6;04a;S-01;9
10518;104011;BN-;45;12;04a;S-01;62
10518;104040;LEV-;62;9;04a;S-01;7
10518;104143;WAF-;129;25;04a;S-01;99
10518;104151;K-;46;13;04a;S-01;62
10518;104236;K-;110;6;04a;S-01;99
10518;104305;BA-;59;6;04a;S-01;9
10518;104348;LEV-;41;8;04a;S-01;62
10518;104419;AW-;120;16;04a;S-01;99
10518;104505;K-;40;7;04a;S-01;6174
10518;104526;BS-;42;9;04a;S-01;60
10518;104549;NE-;61;8;04a;S-01;9
10518;104607;MZ-;117;13;04a;S-01;99
10518;104617;MH-;50;17;04a;S-01;64
10518;104713;SG-;135;30;04a;S-01;99
10518;105000;RE-;115;11;04a;S-01;99
10518;105016;BN-;62;9;04a;S-01;10
10518;105023;LEV-;40;7;04a;S-01;64
10518;105110;-1;61;8;04a;S-01;17
10518;105247;BM-;44;11;04a;S-01;60
10518;105248;K-;40;7;04a;S-01;60
10518;105316;EMS-;61;8;04a;S-01;7
10518;105320;WI-;114;10;04a;S-01;99
10518;105325;K-;63;10;04a;K-04;7019
10518;105335;K-;50;17;04a;S-01;60
10518;105439;MG-;41;8;04a;S-01;60
10518;105626;H-;50;17;04a;S-01;62
10518;105627;K-;44;11;04a;S-01;62
10518;105636;LEO-;47;14;04a;S-01;62
10518;105639;K-;47;14;04a;S-01;62
10518;105731;RW-;127;23;04a;S-01;99
10518;105748;KO-;119;15;04a;S-01;99
10518;105803;OB-;110;6;04a;S-01;99
10518;105849;-4;138;33;04a;S-01;99
10518;110006;K-;42;9;04a;S-01;60
10518;110010;K-;45;12;04a;S-01;62
10518;110030;VK-;49;16;04a;S-01;60
10518;110037;K-;64;11;04a;K-04;7018
10518;110043;-28;119;15;04a;S-01;99
10518;110055;K-;39;6;04a;S-01;60
10518;110113;-1;68;15;04a;S-01;26
10518;110122;DU-;81;18;04a;S-01;972
10518;110157;WN-;41;8;04a;S-01;62
10518;110205;K-;43;10;04a;S-01;62
10518;110346;K-;41;8;04a;S-01;60
10518;110348;K-;40;7;04a;S-01;60
10518;110428;PLÖ-;41;8;04a;S-01;6174
10518;110501;K-;61;8;04a;K-04;7019
10518;110518;BM-;39;6;04a;S-01;6174
10518;110530;K-;119;15;04a;S-01;99
10518;110531;K-;45;12;04a;S-01;39
10518;110549;M-;123;19;04a;S-01;99
10518;110604;LEV-;43;10;04a;S-01;64
10518;110605;AC-;59;6;04a;S-01;10
10518;110617;BOT-;115;11;04a;S-01;99
10518;110657;PB-;113;9;04a;S-01;99
10518;110726;K-;42;9;04a;S-01;60
10518;110858;GM-;41;8;04a;S-01;64
10518;110932;K-;39;6;04a;S-01;62
10518;111010;K-;65;12;04a;S-01;7
10518;111052;K-;59;6;04a;S-01;7
10518;111107;NE-;40;7;04a;S-01;60
10518;111158;E-;119;15;04a;S-01;99
10518;111259;K-;44;11;04a;S-01;62
10518;111314;K-;43;10;04a;S-01;62
10518;111319;K-;48;15;04a;S-01;62
10518;111334;-96;42;9;04a;S-01;60
10518;111430;LEV-;62;9;04a;K-04;7019
10518;111504;E-;61;8;04a;S-01;7
10518;111630;KR-;59;6;04a;S-01;9
10518;111753;BN-;60;7;04a;S-01;26
10518;111834;MG-;40;7;04a;S-01;62
10518;111925;GE-;51;18;04a;S-01;64
10518;112016;K-;39;6;04a;S-01;60
10518;112105;K-;43;10;04a;S-01;60
10518;112254;K-;54;21;04a;S-01;60
10518;112418;MG-;117;13;04a;S-01;99
10518;112431;NOH-;111;7;04a;S-01;99
10518;112436;K-;67;14;04a;K-04;7018
10518;112442;MYK-;115;11;04a;S-01;99
10518;112529;GM-;60;7;04a;S-01;7
10518;112612;DU-;41;8;04a;S-01;64
10518;112624;K-;63;10;04a;S-01;16
10518;112624;K-;66;13;04a;K-04;7019
10518;112701;VIE-;62;9;04a;S-01;10
10518;112800;GZ-;112;8;04a;S-01;99
10518;112816;OF-;60;7;04a;S-01;7
10518;112846;BB-;113;9;04a;S-01;99
10518;113002;HH-;63;10;04a;S-01;17
10518;113003;BOT-;114;10;04a;S-01;99
10518;113038;K-;63;10;04a;K-04;7018
10518;113048;K-;65;12;04a;S-01;7
10518;113050;BM-;62;9;04a;K-04;7019
10518;113111;DU-;143;38;04a;S-01;99
10518;113125;K-;40;7;04a;S-01;62
10518;113207;K-;61;8;04a;K-04;7019
10518;113252;LM-;64;11;04a;S-01;17
10518;113307;K-;41;8;04a;S-01;60
10518;113312;K-;46;13;04a;S-01;62
10518;113352;PB-;110;6;04a;S-01;99
10518;113448;SG-;114;10;04a;S-01;99
10518;113457;K-;52;19;04a;S-01;62
10518;113505;E-;119;15;04a;S-01;99
10518;113512;K-;64;11;04a;S-01;10
10518;113653;K-;41;8;04a;S-01;62
10518;113746;JN-;121;17;04a;S-01;99
10518;113808;OS-;117;13;04a;S-01;99
10518;113835;K-;48;0;04a;K-04;7019
10518;113837;SG-;39;6;04a;S-01;60
10518;113959;LEV-;59;6;04a;K-04;7019
10518;114027;K-;43;10;04a;S-01;60
10518;114216;K-;47;14;04a;S-01;60
10518;114231;BN-;71;18;04a;S-01;29
10518;114301;DI-;112;8;04a;S-01;99
10518;114626;K-;42;9;04a;S-01;60
10518;114803;K-;54;21;04a;S-01;60
10518;114918;WI-;115;11;04a;S-01;99
10518;114945;LU-;112;8;04a;S-01;99
10518;114947;HOM-;60;7;04a;S-01;10
10518;114948;OZ-;110;6;04a;S-01;99
10518;115011;-17;83;20;04a;S-01;973
10518;115025;B-;52;19;04a;S-01;36
10518;115138;K-;46;13;04a;S-01;62
10518;115157;MM-;110;6;04a;S-01;99
10518;115219;K-;59;6;04a;S-01;16
10518;115247;DU-;59;6;04a;S-01;10
10518;115300;ME-;110;6;04a;S-01;99
10518;115305;AC-;115;11;04a;S-01;99
10518;115317;K-;40;7;04a;S-01;60
10518;115515;M-;40;7;04a;S-01;6174
10518;115519;BM-;69;6;04a;S-01;972
10518;115618;HB-;123;19;04a;S-01;99
10518;115741;WL-;59;6;04a;S-01;26
10518;115758;LEV-;61;8;04a;K-04;7019
10518;115814;SHG-;123;19;04a;S-01;99
10518;115820;LM-;112;8;04a;S-01;99
10518;115847;D-;43;10;04a;S-01;60
10518;115855;DAU-;73;10;04a;S-01;973
10518;115903;DI-;45;12;04a;S-01;39
10518;120249;K-;73;10;04a;S-01;972
10518;120327;LL-;110;6;04a;S-01;99
10518;120340;M-;39;6;04a;S-01;63
10518;120350;;64;11;04a;S-01;7
10518;120420;K-;41;8;04a;S-01;62
10518;120426;SL-;132;28;04a;S-01;99
10518;120536;MK-;62;9;04a;S-01;26
10518;120546;K-;41;8;04a;S-01;32
10518;120609;K-;44;11;04a;S-01;62
10518;120612;SU-;125;21;04a;S-01;99
10518;120707;-98;110;6;04a;S-01;99
10518;120904;LER-;118;14;04a;S-01;99
10518;120954;NE-;116;12;04a;S-01;99
10518;121028;HB-;117;13;04a;S-01;99
10518;121045;SU-;62;9;04a;S-01;10
10518;121056;WI-;120;16;04a;S-01;99
10518;121123;SU-;117;13;04a;S-01;99
10518;121202;HS-;59;6;04a;S-01;7
10518;121326;K-;48;15;04a;S-01;60
10518;121418;K-;70;7;04a;S-01;971
10518;121516;B-;40;7;04a;S-01;62
10518;121554;K-;71;18;04a;K-04;7019
10518;121556;M-;116;12;04a;S-01;99
10518;121708;RÜD-;42;9;04a;S-01;62
10518;121710;K-;44;11;04a;S-01;62
10518;121713;K-;42;9;04a;S-01;62
10518;121806;ST-;123;19;04a;S-01;99
10518;121926;LEV-;47;14;04a;S-01;64
10518;122013;K-;40;7;04a;S-01;60
10518;122035;KO-;113;9;04a;S-01;99
10518;122156;TÖL-;117;13;04a;S-01;99
10518;122320;GL-;42;9;04a;S-01;60
10518;122349;DU-;131;27;04a;S-01;99
10518;122452;K-;64;11;04a;S-01;9
10518;122700;-77;110;6;04a;S-01;99
10518;122816;K-;45;12;04a;S-01;62
10518;122820;K-;39;6;04a;S-01;6174
10518;122827;K-;40;7;04a;S-01;64
10518;122855;DO-;46;13;04a;S-01;60
10518;122908;ME-;40;7;04a;S-01;31
10518;122929;K-;84;31;04a;K-04;7019
10518;122937;SO-;65;12;04a;S-01;7
10518;122941;GM-;59;6;04a;S-01;7
10518;123026;K-;48;15;04a;S-01;60
10518;123148;NE-;39;6;04a;S-01;62
10518;123152;-10;123;19;04a;S-01;99
10518;123215;GE-;115;11;04a;S-01;99
10518;123225;LEV-;59;6;04a;K-04;7019
10518;123324;K-;60;7;04a;S-01;9
10518;123326;M-;60;7;04a;S-01;9
10518;123336;K-;49;16;04a;S-01;62
10518;123353;SU-;39;6;04a;S-01;62
10518;123355;K-;88;35;04a;K-04;7019
10518;123401;BM-;44;11;04a;S-01;60
10518;123407;KO-;110;6;04a;S-01;99
10518;123616;MO-;116;12;04a;S-01;99
10518;123634;PB-;120;16;04a;S-01;99
10518;123649;K-;59;6;04a;K-04;7018
10518;123654;-77;112;8;04a;S-01;99
10518;123717;D-;41;8;04a;S-01;62
10518;123905;KLE-;39;6;04a;S-01;62
10518;123939;K-;40;7;04a;S-01;6174
10518;123948;SU-;60;7;04a;K-04;7018
10518;124106;K-;40;7;04a;S-01;62
10518;124248;K-;45;12;04a;S-01;62
10518;124253;K-;50;17;04a;S-01;62
10518;124325;K-;43;10;04a;S-01;60
10518;124340;OB-;114;10;04a;S-01;99
10518;124359;E-;116;12;04a;S-01;99
10518;124400;SFA-;112;8;04a;S-01;99
10518;124437;K-;39;6;04a;S-01;60
10518;124438;BN-;42;9;04a;S-01;62
10518;124442;GM-;48;15;04a;S-01;62
10518;124443;NB-;119;15;04a;S-01;99
10518;124455;GL-;42;9;04a;S-01;39
10518;124614;GD-;115;11;04a;S-01;99
10518;124726;LEV-;59;6;04a;K-04;7019
10518;124817;F-;40;7;04a;S-01;60
10518;124846;E-;42;9;04a;S-01;60
10518;125007;WES-;47;14;04a;S-01;62
10518;125011;K-;45;12;04a;S-01;39
10518;125021;GL-;46;13;04a;S-01;62
10518;125023;E-;113;9;04a;S-01;99
10518;125114;K-;39;6;04a;S-01;36
10518;125125;GL-;125;21;04a;S-01;99
10518;125145;MK-;63;10;04a;S-01;26
10518;125200;K-;42;9;04a;S-01;62
10518;125244;K-;40;7;04a;S-01;6174
10518;125345;K-;42;9;04a;S-01;62
10518;125346;D-;39;6;04a;S-01;60
10518;125402;K-;43;10;04a;S-01;62
10518;125423;RS-;116;12;04a;S-01;99
10518;125514;MTK-;110;6;04a;S-01;99
10518;125540;SG-;39;6;04a;S-01;62
10518;125615;AW-;65;12;04a;S-01;7
10518;125617;K-;50;17;04a;S-01;61
10518;125623;K-;60;7;04a;K-04;7018
10518;125632;K-;60;7;04a;K-04;7019
