vorfallsdatum;vorfallsuhrzeit;Ortskürzel;geschwindigkeit;ueberschreitung;fahrzeugart;dienststelle;standort
11018;75145;K-;39;6;04a;S-02;1284
11018;75318;WI-;52;19;04a;S-02;1284
11018;75357;BN-;45;12;04a;S-02;1284
11018;75439;GL-;44;11;04a;S-01;61
11018;75513;K-;40;7;04a;S-02;1284
11018;75616;K-;40;7;04a;S-02;1284
11018;75622;K-;42;9;04a;S-02;1152
11018;75641;K-;39;6;04a;S-02;498
11018;75659;K-;39;6;04a;S-02;1388
11018;75711;MA-;39;6;04a;S-02;1284
11018;75717;BM-;49;16;04a;S-02;1388
11018;75736;MA-;111;7;04a;S-01;99
11018;75802;K-;60;7;04a;S-01;26
11018;75901;SU-;39;6;04a;S-02;304
11018;75924;BM-;39;6;04a;S-01;64
11018;75928;K-;43;10;04a;S-02;1388
11018;75949;K-;40;7;04a;S-02;304
11018;80042;K-;50;17;04a;S-02;1284
11018;80047;K-;41;8;04a;S-02;1284
11018;80113;DA-;130;26;04a;S-01;99
11018;80114;OF-;118;14;04a;S-01;99
11018;80315;K-;41;8;04a;S-02;304
11018;80348;HPN-;89;6;06b;S-01;99
11018;80351;K-;46;13;04a;S-02;304
11018;80412;AB-;116;12;04a;S-01;99
11018;80434;KA-;110;6;04a;S-01;99
11018;80444;GL-;40;7;04a;S-02;1284
11018;80500;K-;39;6;04a;S-02;304
11018;80530;K-;39;6;04a;S-02;304
11018;80556;K-;42;9;04a;S-02;1388
11018;80609;BN-;40;7;04a;S-02;1284
11018;80635;K-;41;8;04a;S-02;1284
11018;80707;K-;42;9;04a;S-01;60
11018;80720;BM-;39;6;04a;S-02;304
11018;80723;F-;111;7;04a;S-01;99
11018;80727;K-;41;8;04a;S-02;498
11018;80731;DA-;110;6;04a;S-01;99
11018;80744;K-;40;7;04a;S-02;1388
11018;80803;K-;41;8;04a;S-02;1284
11018;80813;K-;39;6;04a;S-02;1284
11018;80908;SU-;43;10;04a;S-02;304
11018;80943;F-;113;9;04a;S-01;99
11018;80950;SU-;40;7;04a;S-02;1284
11018;81003;K-;40;7;04a;S-02;498
11018;81012;K-;44;11;04a;S-02;1284
11018;81018;SU-;39;6;04a;S-02;304
11018;81051;SU-;41;8;04a;S-02;1388
11018;81123;K-;41;8;04a;S-02;1388
11018;81139;K-;42;9;04a;S-02;1284
11018;81141;K-;45;12;04a;S-02;1388
11018;81154;SG-;54;21;04a;S-02;498
11018;81203;K-;61;8;04a;K-04;7018
11018;81252;EU-;139;34;04a;S-01;99
11018;81327;BN-;44;11;04a;S-02;498
11018;81420;K-;39;6;04a;S-02;304
11018;81453;TÜ-;41;8;04a;S-02;1388
11018;81522;K-;45;12;04a;S-02;1284
11018;81531;OD-;42;9;04a;S-02;1284
11018;81539;K-;43;10;04a;S-02;1284
11018;81540;DD-;43;10;04a;S-02;498
11018;81550;MK-;46;13;04a;S-02;498
11018;81633;MKK-;112;8;04a;S-01;99
11018;81640;BN-;42;9;04a;S-02;1388
11018;81715;K-;39;6;04a;S-02;1284
11018;81720;K-;40;7;04a;S-02;1284
11018;81751;K-;45;12;04a;S-02;1388
11018;81811;F-;112;8;04a;S-01;99
11018;81841;BM-;42;9;04a;S-02;1388
11018;81852;WN-;40;7;04a;S-02;498
11018;81855;LEV-;46;13;04a;S-02;498
11018;81903;MK-;42;9;04a;S-02;1284
11018;81914;K-;43;10;04a;S-02;1284
11018;81915;K-;39;6;04a;S-02;304
11018;81928;K-;42;9;04a;S-02;498
11018;81943;K-;39;6;04a;S-02;304
11018;81954;K-;47;14;04a;S-02;498
11018;82019;SG-;40;7;04a;S-01;61
11018;82049;K-;40;7;04a;S-02;1284
11018;82102;MZ-;63;10;04a;S-01;29
11018;82126;N-;111;7;04a;S-01;99
11018;82137;K-;61;28;04a;S-02;498
11018;82210;MZ-;45;12;04a;S-01;61
11018;82242;ME-;47;14;04a;S-02;1284
11018;82309;SU-;39;6;04a;S-02;498
11018;82353;K-;39;6;04a;S-02;498
11018;82411;BZ-;41;8;11a;S-01;63
11018;82425;K-;59;6;04a;S-01;17
11018;82450;K-;51;18;04a;S-02;498
11018;82458;K-;41;8;04a;S-02;498
11018;82735;KS-;46;13;04a;S-02;498
11018;82842;LEV-;63;10;04a;K-04;7019
11018;82851;F-;43;10;04a;S-02;1284
11018;82853;K-;42;9;04a;S-02;1284
11018;82931;BM-;55;22;04a;S-01;61
11018;83002;K-;39;6;04a;S-02;1284
11018;83038;K-;43;10;04a;S-02;498
11018;83106;K-;45;12;04a;S-02;498
11018;83123;MA-;130;26;04a;S-01;99
11018;83138;K-;46;13;04a;S-02;498
11018;83151;K-;47;14;04a;S-02;1284
11018;83202;K-;41;8;04a;S-02;498
11018;83248;BM-;42;9;04a;S-02;498
11018;83321;K-;47;14;04a;S-02;1152
11018;83339;GL-;47;14;04a;S-02;1284
11018;83558;EU-;60;7;04a;S-01;17
11018;83611;K-;52;19;04a;S-02;498
11018;83745;OF-;116;12;04a;S-01;99
11018;83849;DU-;113;9;04a;S-01;99
11018;83858;RT-;110;6;04a;S-01;99
11018;83942;LEV-;59;6;04a;K-04;7019
11018;84000;K-;39;6;04a;S-02;1388
11018;84033;LJ-;143;38;04a;S-01;99
11018;84144;BO-;40;7;04a;S-02;1388
11018;84255;K-;46;13;04a;S-02;1284
11018;84318;K-;42;9;04a;S-01;63
11018;84438;K-;72;9;04a;S-01;983
11018;84444;MS-;137;32;04a;S-01;99
11018;84459;SU-;40;7;04a;S-02;1284
11018;84532;DN-;46;13;04a;S-01;60
11018;84535;UN-;63;10;04a;S-01;35
11018;84613;K-;39;6;04a;S-02;1152
11018;84629;K-;41;8;04a;S-02;1284
11018;84754;K-;44;11;04a;S-02;1152
11018;84817;GL-;39;6;04a;S-02;1284
11018;84830;K-;43;10;04a;S-02;1284
11018;84850;K-;43;10;04a;S-02;1388
11018;84855;;111;7;04a;S-01;99
11018;84928;K-;40;7;04a;S-02;498
11018;85015;RE-;117;13;04a;S-01;99
11018;85022;HH-;42;9;04a;S-02;1284
11018;85027;K-;41;8;04a;S-02;1152
11018;85053;RP-;110;6;04a;S-01;99
11018;85106;BM-;63;10;04a;S-01;14
11018;85107;K-;49;16;04a;S-01;60
11018;85111;K-;39;6;04a;S-02;1284
11018;85303;GL-;48;15;04a;S-02;1284
11018;85320;WI-;46;13;04a;S-01;61
11018;85337;K-;44;11;04a;S-02;498
11018;85356;LEV-;41;8;04a;S-02;1284
11018;85409;K-;39;6;04a;S-01;38
11018;85417;GG-;120;16;04a;S-01;99
11018;85428;K-;42;9;04a;S-02;1284
11018;85511;LEV-;39;6;04a;S-02;498
11018;85535;K-;39;6;04a;S-02;1388
11018;85540;K-;54;21;04a;S-02;1284
11018;85622;K-;46;13;04a;S-02;1152
11018;85622;FDB-;111;7;04a;S-01;99
11018;85635;WW-;145;40;04a;S-01;99
11018;85646;M-;44;11;04a;S-02;1284
11018;85721;DA-;116;12;04a;S-01;99
11018;85849;KH-;41;8;04a;S-02;1459
11018;85905;TS-;118;14;04a;S-01;99
11018;85934;K-;43;10;04a;S-01;60
11018;90015;HH-;65;12;04a;S-01;17
11018;90111;KA-;115;11;04a;S-01;99
11018;90130;;43;10;04a;S-01;63
11018;90137;K-;39;6;04a;S-02;498
11018;90207;BM-;50;17;04a;S-02;498
11018;90242;K-;40;7;04a;S-02;498
11018;90418;BM-;44;11;04a;S-02;1388
11018;90433;K-;41;8;04a;S-02;1459
11018;90458;K-;48;15;04a;S-02;498
11018;90511;K-;69;16;04a;K-04;7018
11018;90652;K-;40;7;04a;S-02;1284
11018;90657;K-;41;8;04a;S-02;498
11018;90717;SU-;39;6;04a;S-02;1284
11018;90735;D-;44;11;04a;S-01;60
11018;90822;K-;42;9;04a;S-02;498
11018;90835;NVP-;41;8;04a;S-02;1284
11018;90838;K-;43;10;04a;S-02;1459
11018;91021;DU-;42;9;04a;S-02;1388
11018;91029;EN-;39;6;04a;S-02;498
11018;91050;K-;39;6;04a;S-02;498
11018;91141;K-;41;8;04a;S-02;1459
11018;91213;SU-;40;7;04a;S-02;1284
11018;91223;K-;41;8;04a;S-02;1284
11018;91244;AC-;41;8;04a;S-02;1284
11018;91251;WI-;41;8;04a;S-02;1284
11018;91327;HA-;46;13;04a;S-02;1459
11018;91343;K-;39;6;04a;S-02;1388
11018;91346;NI-;69;6;04a;S-01;981
11018;91426;GL-;48;15;04a;S-02;1459
11018;91427;RS-;40;7;04a;S-02;1284
11018;91436;K-;42;9;04a;S-02;498
11018;91443;B-;61;8;04a;S-01;16
11018;91444;-1;46;13;04a;S-02;1284
11018;91444;-67;69;6;04a;S-01;983
11018;91505;K-;40;7;04a;S-02;1284
11018;91541;SU-;45;12;04a;S-01;63
11018;91601;K-;63;30;04a;S-02;1284
11018;91605;K-;39;6;04a;S-02;1284
11018;91607;SU-;42;9;04a;S-02;1284
11018;91628;K-;63;10;04a;S-01;16
11018;91639;K-;39;6;04a;S-02;1388
11018;91742;K-;41;8;04a;S-02;1284
11018;91743;K-;41;8;04a;S-02;498
11018;91804;GM-;47;14;04a;S-02;1284
11018;91808;K-;42;9;04a;S-02;1284
11018;91850;K-;40;7;04a;S-02;1284
11018;91856;K-;39;6;04a;S-02;498
11018;91936;K-;39;6;04a;S-02;1284
11018;91952;K-;42;9;04a;S-02;498
11018;91954;K-;39;6;04a;S-01;39
11018;92040;K-;42;9;04a;S-02;1388
11018;92113;K-;39;6;04a;S-02;1459
11018;92122;F-;41;8;04a;S-02;1284
11018;92147;K-;40;7;04a;S-02;1284
11018;92148;K-;39;6;04a;S-02;1459
11018;92150;M-;40;7;04a;S-02;1284
11018;92151;K-;52;19;04a;S-02;498
11018;92218;K-;43;10;04a;S-02;1459
11018;92221;K-;40;7;04a;S-02;1388
11018;92336;K-;42;9;04a;S-02;1284
11018;92346;K-;41;8;04a;S-02;1388
11018;92426;K-;41;8;04a;S-02;1388
11018;92436;K-;44;11;04a;S-02;1459
11018;92503;K-;42;9;04a;S-02;1284
11018;92505;K-;39;6;04a;S-02;1284
11018;92509;GM-;40;7;04a;S-02;1284
11018;92516;K-;40;7;04a;S-02;1459
11018;92528;K-;44;11;04a;S-02;1284
11018;92539;K-;43;10;04a;S-02;1284
11018;92542;F-;40;7;04a;S-02;1284
11018;92710;K-;40;7;04a;S-02;1459
11018;92711;K-;60;7;04a;K-04;7019
11018;92744;K-;40;7;04a;S-02;1459
11018;92808;K-;47;14;04a;S-02;1459
11018;92842;ME-;42;9;04a;S-02;1284
11018;92846;K-;39;6;04a;S-02;1284
11018;92850;K-;59;26;04a;S-02;498
11018;92942;K-;40;7;04a;S-02;1459
11018;92943;SU-;40;7;04a;S-02;304
11018;92943;SU-;39;6;04a;S-02;1284
11018;92946;SU-;39;6;04a;S-02;304
11018;92953;K-;42;9;04a;S-02;498
11018;93005;BM-;40;7;04a;S-02;1388
11018;93020;K-;41;8;04a;S-02;1459
11018;93133;K-;40;7;04a;S-02;304
11018;93140;K-;39;6;04a;S-02;1459
11018;93150;EU-;50;17;04a;S-02;498
11018;93219;K-;40;7;04a;S-02;1459
11018;93220;K-;59;6;04a;S-01;17
11018;93222;K-;46;13;04a;S-02;1284
11018;93227;SU-;40;7;04a;S-02;304
11018;93352;K-;41;8;04a;S-02;1459
11018;93423;K-;44;11;04a;S-02;498
11018;93426;KLE-;39;6;04a;S-02;304
11018;93434;K-;62;29;04a;S-02;1284
11018;93436;LEV-;47;14;04a;S-02;1284
11018;93450;LEV-;42;9;04a;S-02;1284
11018;93459;BM-;53;20;04a;S-02;1388
11018;93520;K-;45;12;04a;S-02;498
11018;93523;SU-;43;10;04a;S-02;304
11018;93532;K-;55;22;04a;S-02;498
11018;93536;K-;39;6;04a;S-02;304
11018;93610;K-;39;6;04a;S-02;1459
11018;93619;K-;39;6;04a;S-02;304
11018;93641;K-;42;9;04a;S-02;1459
11018;93647;K-;39;6;04a;S-02;304
11018;93704;VIE-;40;7;04a;S-02;1284
11018;93719;SU-;41;8;04a;S-02;304
11018;93741;BM-;42;9;04a;S-02;1459
11018;93751;K-;40;7;04a;S-02;304
11018;93751;K-;49;16;04a;S-02;498
11018;93755;M-;42;9;04a;S-02;498
11018;93756;K-;40;7;04a;S-02;1284
11018;93811;K-;44;11;04a;S-02;1284
11018;93829;K-;43;10;04a;S-02;1284
11018;93918;K-;43;10;04a;S-02;304
11018;93921;K-;45;12;04a;S-02;498
11018;93922;K-;44;11;04a;S-02;498
11018;93934;K-;45;12;04a;S-02;304
11018;94044;SU-;39;6;04a;S-02;304
11018;94104;K-;40;7;04a;S-01;39
11018;94128;K-;65;32;04a;S-02;498
11018;94132;MD-;52;19;04a;S-02;498
11018;94158;K-;42;9;04a;S-02;1459
11018;94159;K-;39;6;04a;S-02;1284
11018;94206;ME-;39;6;06b;S-02;1459
11018;94250;HAM-;41;8;04a;S-01;61
11018;94318;K-;49;16;04a;S-02;1459
11018;94341;K-;42;9;04a;S-02;1284
11018;94423;K-;42;9;04a;S-01;60
11018;94510;K-;39;6;04a;S-02;1459
11018;94514;BM-;39;6;04a;S-02;1284
11018;94517;K-;42;9;04a;S-02;1284
11018;94518;K-;39;6;04a;S-02;498
11018;94519;K-;40;7;04a;S-02;1284
11018;94651;K-;40;7;04a;S-02;498
11018;94738;K-;42;9;04a;S-02;1459
11018;94814;K-;42;9;04a;S-01;63
11018;94827;K-;42;9;04a;S-02;1459
11018;94911;K-;39;6;04a;S-02;304
11018;94922;SU-;46;13;04a;S-02;304
11018;94923;K-;40;7;04a;S-02;498
11018;94946;HS-;47;14;04a;S-01;60
11018;95008;SU-;40;7;04a;S-02;304
11018;95047;HH-;39;6;04a;S-02;1388
11018;95108;K-;49;16;04a;S-02;1459
11018;95351;K-;51;18;04a;S-02;1459
11018;95354;SG-;40;7;04a;S-02;498
11018;95411;MYK-;113;9;04a;S-01;99
11018;95411;;49;16;04a;S-01;64
11018;95419;K-;44;11;04a;S-02;498
11018;95446;GL-;48;15;04a;S-02;304
11018;95600;K-;39;6;04a;S-02;304
11018;95606;K-;45;12;04a;S-02;1388
11018;95627;K-;59;6;04a;S-01;35
11018;95727;K-;41;8;04a;S-02;498
11018;95734;K-;39;6;04a;S-02;304
11018;95749;BM-;66;13;04a;S-02;130
11018;95755;HH-;42;9;04a;S-01;63
11018;95818;BN-;39;6;04a;S-02;1388
11018;95819;K-;45;12;04a;S-02;1459
11018;95821;K-;39;6;04a;S-02;304
11018;95921;K-;60;7;04a;S-02;130
11018;95925;K-;44;11;04a;S-02;1388
11018;95942;GL-;64;11;04a;S-02;130
11018;95953;BN-;39;6;04a;S-01;60
11018;100016;HH-;45;12;04a;S-02;1388
11018;100031;OP-;41;8;04a;S-02;1459
11018;100045;K-;45;12;04a;S-01;60
11018;100157;K-;40;7;04a;S-02;1459
11018;100209;BM-;43;10;04a;S-02;498
11018;100233;K-;40;7;04a;S-02;1459
11018;100332;K-;49;16;04a;S-02;498
11018;100355;BM-;63;10;04a;S-02;130
11018;100355;ME-;46;13;04a;S-01;64
11018;100358;SLE-;43;10;04a;S-01;60
11018;100359;BM-;50;17;04a;S-02;498
11018;100410;K-;72;19;04a;S-02;130
11018;100411;BN-;46;13;04a;S-02;498
11018;100449;K-;43;10;04a;S-02;1459
11018;100451;DN-;42;9;04a;S-02;1388
11018;100459;K-;71;18;04a;S-02;130
11018;100507;K-;41;8;04a;S-02;498
11018;100509;VIE-;40;7;04a;S-02;498
11018;100523;NE-;48;15;04a;S-01;60
11018;100742;GL-;61;8;04a;K-04;7019
11018;100745;K-;63;10;04a;S-01;17
11018;100823;K-;64;11;04a;S-02;130
11018;100950;K-;61;8;04a;S-02;130
11018;101018;DA-;119;15;04a;S-01;99
11018;101053;K-;45;12;04a;S-02;498
11018;101053;BB-;70;7;04a;S-01;972
11018;101056;K-;46;13;04a;S-01;39
11018;101103;K-;45;12;04a;S-02;498
11018;101109;K-;42;9;04a;S-02;1388
11018;101117;K-;70;17;04a;S-02;130
11018;101121;BN-;45;12;04a;S-02;498
11018;101143;B-;111;7;04a;S-01;99
11018;101232;K-;63;10;04a;S-01;16
11018;101251;K-;62;9;04a;S-02;130
11018;101253;K-;59;6;04a;S-02;130
11018;101318;B-;61;8;04a;S-01;16
11018;101347;K-;61;8;04a;S-01;35
11018;101347;K-;69;16;04a;S-02;130
11018;101410;;46;13;05a;S-01;63
11018;101416;WÜ-;41;8;06a;S-02;498
11018;101421;HOM-;112;8;04a;S-01;99
11018;101433;D-;44;11;04a;S-01;60
11018;101506;K-;120;16;04a;S-01;99
11018;101525;K-;46;13;04a;S-01;60
11018;101534;K-;39;6;04a;S-02;1388
11018;101612;BM-;60;7;04a;S-02;130
11018;101630;K-;59;6;04a;S-01;17
11018;101743;;112;8;04a;S-01;99
11018;101747;UL-;59;6;04a;S-01;16
11018;101756;H-;116;12;04a;S-01;99
11018;101811;K-;41;8;04a;S-02;1388
11018;101850;K-;47;14;04a;S-01;60
11018;101922;K-;45;12;04a;S-02;498
11018;101929;ED-;75;42;04a;S-01;63
11018;102038;K-;61;8;04a;S-01;16
11018;102101;MZ-;41;8;04a;S-01;60
11018;102318;SIM-;118;14;04a;S-01;99
11018;102358;K-;43;10;04a;S-02;498
11018;102439;GL-;60;7;04a;S-01;9
11018;102454;K-;40;7;04a;S-02;1459
11018;102505;WÜ-;111;7;04a;S-01;99
11018;102512;BM-;43;10;04a;S-02;1388
11018;102514;-8;116;12;04a;S-01;99
11018;102517;K-;41;8;04a;S-02;1459
11018;102520;K-;62;9;04a;S-02;130
11018;102545;K-;52;19;04a;S-02;498
11018;102622;K-;59;6;04a;S-02;130
11018;102627;K-;59;6;04a;S-02;130
11018;102648;NE-;44;11;04a;S-01;61
11018;102705;K-;45;12;04a;S-02;498
11018;102718;K-;41;8;06a;S-02;1459
11018;102723;K-;52;19;04a;S-01;60
11018;102734;MYK-;117;13;04a;S-01;99
11018;102746;K-;47;14;04a;S-02;304
11018;102748;BM-;63;10;04a;S-02;130
11018;102813;KB-;83;30;04a;S-02;130
11018;102815;K-;70;17;04a;S-01;10
11018;102825;BM-;40;7;04a;S-02;304
11018;102826;K-;39;6;04a;S-02;1388
11018;102853;HS-;75;12;04a;S-01;982
11018;102921;K-;60;7;04a;S-02;130
11018;102922;K-;66;13;04a;S-02;130
11018;102922;GL-;41;8;04a;S-01;39
11018;102946;K-;59;6;04a;S-02;130
11018;102958;K-;39;6;04a;S-02;1459
11018;103033;K-;60;7;04a;K-04;7019
11018;103036;K-;61;8;04a;S-01;17
11018;103041;K-;41;8;04a;S-02;304
11018;103047;K-;40;7;04a;S-02;498
11018;103055;KR-;48;15;04a;S-02;1388
11018;103217;K-;65;12;04a;S-02;130
11018;103221;K-;69;6;04a;S-01;982
11018;103223;K-;69;6;04a;S-01;983
11018;103249;GL-;43;10;04a;S-02;1459
11018;103302;ME-;110;6;04a;S-01;99
11018;103334;GL-;60;7;04a;K-04;7019
11018;103335;SU-;46;13;04a;S-02;304
11018;103342;M-;51;18;04a;S-01;60
11018;103408;K-;42;9;04a;S-02;1388
